,Seqname,EipSP: Electron-ion interaction pseudopotential signal peak,EipAP: Electron-ion interaction pseudopotential average power,EiSNR: Electron-ion interaction pseudopotential signal/noise ratio,EiPS0: Electron-ion interaction pseudopotential spectrum 0,EiPS1: Electron-ion interaction pseudopotential spectrum 0.25,EiPS2: Electron-ion interaction pseudopotential spectrum 0.5,EiPS3: Electron-ion interaction pseudopotential spectrum 0.75,EiPS4: Electron-ion interaction pseudopotential spectrum 1
524,ENST00000451786.5,7.404697,51.079912,0.144963,3.734373,4.201068,4.763774,6.156651,32.865059
525,ENST00000443623.5,0.438545,6.651868,0.065928,0.44224,0.45713,0.560442,0.676353,0.893504
526,ENST00000645248.1,1.273687,18.564718,0.068608,1.114598,1.282381,1.619391,2.081369,4.285389
527,ENST00000642602.1,0.732834,16.671017,0.043959,1.020585,1.133524,1.370916,1.64027,2.829567
528,ENST00000647288.1,1.945648,23.125523,0.084134,1.631448,1.858257,2.138505,2.651751,4.934593
529,ENST00000643135.1,2.191781,32.420822,0.067604,2.383436,2.679621,3.099841,3.699926,16.601672
530,ENST00000643855.1,1.758893,14.57955,0.120641,1.095765,1.245866,1.340233,1.673392,5.603864
531,ENST00000644188.1,0.965694,11.425251,0.084523,0.809955,0.926518,1.10739,1.371981,2.870543
532,ENST00000435523.5,0.469646,7.972248,0.05891,0.648862,0.699403,0.816327,0.990603,1.330062
533,ENST00000431189.1,2.1163,11.399872,0.185642,0.96999,1.090948,1.369344,1.621043,2.96618
534,ENST00000642483.1,0.735764,14.215886,0.051756,0.94938,1.065055,1.250771,1.522967,3.258177
535,ENST00000416999.1,0.159929,5.554945,0.02879,0.44292,0.475381,0.522497,0.632352,0.943527
536,ENST00000429901.2,1.273576,13.205272,0.096444,0.980218,1.133998,1.333146,1.60286,3.212712
537,ENST00000682294.1,17.334525,68.161556,0.254315,5.660067,6.460543,7.415571,9.358971,22.151266
538,ENST00000435880.6,5.465101,34.243152,0.159597,2.775655,3.11249,3.539988,4.596513,11.38082
539,ENST00000667874.1,2.204321,26.748565,0.082409,2.059301,2.360806,2.715315,3.464292,5.583314
540,ENST00000596259.3,0.553072,11.374693,0.048623,0.897326,1.095503,1.288151,1.612251,2.676906
541,ENST00000626343.2,0.942325,13.631626,0.069128,0.912818,1.029501,1.213878,1.555121,2.54658
542,ENST00000627325.2,0.478359,9.984989,0.047908,0.69757,0.765628,0.957316,1.212135,1.570975
543,ENST00000628837.2,1.139832,12.660879,0.090028,0.946355,1.087513,1.331593,1.636663,4.244392
544,ENST00000630522.2,0.848129,13.556075,0.062564,0.971839,1.053387,1.221126,1.67801,3.753917
545,ENST00000625864.2,0.829974,10.751303,0.077198,0.920875,0.983373,1.125057,1.599928,2.685782
546,ENST00000625625.2,1.593061,15.194177,0.104847,1.037426,1.232941,1.401586,1.762998,2.917929
547,ENST00000628305.2,1.026438,15.804513,0.064946,1.080529,1.179879,1.332403,1.597823,3.414137
548,ENST00000625447.2,0.903858,13.535063,0.066779,0.957011,1.131513,1.277468,1.606547,3.015168
549,ENST00000626515.2,1.634962,15.450284,0.105821,1.125237,1.261406,1.477652,1.74283,3.146152
550,ENST00000628308.2,1.547088,14.539974,0.106402,1.062248,1.246158,1.438104,1.89685,4.471151
551,ENST00000628659.2,0.248963,13.586736,0.018324,1.055197,1.123221,1.293383,1.658976,2.698018
552,ENST00000629084.2,1.3451,11.126218,0.120895,0.932823,1.016201,1.189355,1.385026,3.237992
553,ENST00000629603.2,0.303603,12.737705,0.023835,0.937626,1.067032,1.319084,1.590028,3.149868
554,ENST00000625215.2,0.791088,12.444412,0.06357,0.909535,1.031626,1.161441,1.432149,3.835331
555,ENST00000627630.2,0.480435,9.838825,0.048831,0.686545,0.768935,0.867539,1.060378,1.799462
556,ENST00000625439.2,1.041951,9.453477,0.110219,0.794187,0.895191,1.041951,1.250145,1.795346
557,ENST00000626735.2,0.366497,10.793876,0.033954,0.719914,0.794902,0.927862,1.06587,2.085359
558,ENST00000628920.2,0.80179,13.498678,0.059398,0.880119,0.988519,1.119949,1.489862,2.326993
559,ENST00000626834.2,0.734312,6.659422,0.110267,0.482582,0.556987,0.70328,0.838093,1.912694
560,ENST00000626370.2,1.562445,11.520961,0.135618,0.892475,0.995873,1.153397,1.382539,2.203535
561,ENST00000629605.2,1.006861,14.036276,0.071733,1.079322,1.224781,1.477069,1.763939,3.125834
562,ENST00000627327.2,1.637717,18.346283,0.089267,1.438284,1.566236,1.7936,2.303598,3.733365
563,ENST00000627918.2,1.279618,16.927581,0.075594,1.280446,1.425063,1.644243,1.940682,2.769926
564,ENST00000627181.2,0.67195,16.307118,0.041206,1.14531,1.369303,1.538493,2.059308,3.232036
565,ENST00000629339.2,1.436593,12.7511,0.112664,0.947748,1.104141,1.257749,1.488713,3.110148
566,ENST00000630214.2,1.054656,19.682387,0.053584,1.439609,1.620275,1.841967,2.308183,3.253046
567,ENST00000629533.2,1.970867,18.078485,0.109017,1.315932,1.495668,1.866897,2.229004,3.370456
568,ENST00000628883.2,2.083527,13.181572,0.158064,0.904291,1.066515,1.235032,1.455535,2.329864
569,ENST00000626898.2,1.219861,14.077467,0.086653,1.125129,1.271963,1.414068,1.865031,4.062002
570,ENST00000628201.2,0.680999,9.27806,0.073399,0.642075,0.731428,0.851439,1.089921,2.809045
571,ENST00000613944.3,2.2529,12.571906,0.179201,0.890023,0.971956,1.242853,1.619391,3.03022
572,ENST00000630457.2,0.440206,9.349803,0.047082,0.672751,0.774808,0.918531,1.191192,1.724
573,ENST00000629184.2,0.687816,10.829953,0.063511,0.802051,0.84457,0.961143,1.140237,2.00806
574,ENST00000628551.2,1.763451,11.874926,0.148502,0.904801,1.013251,1.225271,1.656348,2.306149
575,ENST00000627398.2,1.705165,13.313537,0.128078,1.001458,1.094949,1.426432,1.610242,4.86862
576,ENST00000625783.2,0.67586,12.304702,0.054927,0.799945,0.944404,1.083536,1.261043,1.914689
577,ENST00000625490.2,0.737687,9.754704,0.075624,0.711157,0.779321,0.839399,1.083894,2.011116
578,ENST00000627050.2,1.207246,13.504261,0.089397,0.955842,1.094927,1.21771,1.521439,2.692363
579,ENST00000630759.2,0.923411,13.092321,0.070531,0.937135,1.164343,1.319003,1.599231,3.266098
580,ENST00000628667.2,1.184031,10.80694,0.109562,0.90385,0.999706,1.187035,1.311375,2.84593
581,ENST00000626632.2,1.108884,10.419601,0.106423,0.773563,0.876883,0.971531,1.20433,1.797778
582,ENST00000626609.2,0.969368,11.806315,0.082106,0.893395,1.030347,1.272305,1.569705,2.11447
583,ENST00000625888.2,0.558167,11.466845,0.048677,0.776213,0.861258,1.01826,1.293249,2.412349
584,ENST00000629506.2,0.86455,9.691166,0.08921,0.845885,0.9044,1.076685,1.278662,1.659261
585,ENST00000631107.2,1.166483,12.281044,0.094982,0.97657,1.0905,1.275758,1.398893,2.606709
586,ENST00000628147.2,0.8453,7.592661,0.111331,0.690869,0.845047,0.968954,1.132292,2.840028
587,ENST00000628322.2,0.813734,10.204408,0.079743,0.731532,0.805569,0.934104,1.055989,2.503965
588,ENST00000626440.2,0.544921,6.842034,0.079643,0.557434,0.593767,0.64478,0.770455,1.017267
589,ENST00000665708.1,1.322464,20.63112,0.0641,1.43286,1.609878,1.775205,2.139911,4.736167
590,ENST00000655086.1,2.313759,57.118213,0.040508,4.374436,5.116138,5.84285,6.958328,13.631917
591,ENST00000420309.6,1.991259,24.026971,0.082876,1.804084,1.94032,2.185732,2.590974,4.837011
592,ENST00000627487.3,0.703681,12.062481,0.058336,0.845963,0.951713,1.048095,1.322071,2.647451
593,ENST00000626769.2,0.580334,8.98937,0.064558,0.656455,0.733718,0.834249,0.937344,1.656681
594,ENST00000670036.1,4.465314,30.362055,0.147069,2.571852,2.939662,3.566279,4.388685,15.286261
595,ENST00000655096.1,3.647315,29.277337,0.124578,2.608423,2.828799,3.297837,3.846712,8.315741
596,ENST00000594376.6,1.271227,17.446552,0.072864,1.311063,1.491633,1.768795,2.065235,3.888404
597,ENST00000657291.1,3.15471,28.343477,0.111303,2.142343,2.450869,2.793745,3.423211,5.858878
598,ENST00000664483.1,1.200411,17.309264,0.069351,1.376745,1.533332,1.732247,2.194659,3.35414
599,ENST00000456161.5,0.72585,12.913331,0.056209,0.960648,1.072663,1.216093,1.464486,3.102135
600,ENST00000629304.1,0.236232,5.898575,0.040049,0.425163,0.478413,0.522014,0.676754,1.075865
601,ENST00000627074.2,1.912751,12.750638,0.150012,0.987734,1.12286,1.322424,1.564171,2.513923
602,ENST00000625227.2,1.023255,11.029855,0.092771,0.835398,0.933556,1.03046,1.384496,1.838321
603,ENST00000629407.2,0.710648,11.33243,0.062709,0.849914,0.916641,1.169344,1.323802,2.276515
604,ENST00000612430.3,0.568592,5.462104,0.104098,0.456167,0.485989,0.568592,0.674219,1.009036
605,ENST00000418308.5,1.417277,12.729248,0.11134,0.934194,1.032133,1.21339,1.425597,4.112717
606,ENST00000630283.2,1.665774,15.66726,0.106322,1.131248,1.227825,1.468423,1.803566,3.326964
607,ENST00000598586.1,0.467877,10.623687,0.044041,0.603668,0.714496,0.863132,1.139831,2.057904
608,ENST00000627542.2,0.79175,10.429042,0.075918,0.720862,0.844536,0.930722,1.162527,2.091209
609,ENST00000626574.2,1.575662,13.143201,0.119884,0.953385,1.060212,1.173936,1.426916,2.606225
610,ENST00000596028.5,2.818949,12.418904,0.226989,0.838259,0.917337,1.149401,1.496906,3.677828
611,ENST00000452431.5,3.111726,17.72788,0.175527,1.237002,1.366394,1.541483,1.78649,4.164317
612,ENST00000629374.2,0.863787,9.88019,0.087426,0.742072,0.835899,1.063681,1.205159,2.429527
613,ENST00000423402.5,1.216698,8.267104,0.147173,0.573208,0.602415,0.70395,0.879568,1.231066
614,ENST00000629188.2,2.281126,10.232178,0.222937,0.742903,0.79984,0.903824,1.341172,2.281126
615,ENST00000434781.5,0.8925,8.018525,0.111305,0.66454,0.731843,0.894753,1.198936,1.590908
616,ENST00000626162.2,1.309301,10.23104,0.127973,0.723525,0.758713,1.01223,1.438127,1.6628
617,ENST00000654878.1,3.926469,40.227137,0.097607,2.530575,2.81555,3.319977,4.209031,11.798582
618,ENST00000659586.1,0.433263,19.740364,0.021948,1.437703,1.644824,1.872148,2.335795,5.431217
619,ENST00000457770.6,2.842029,20.066918,0.141628,1.356054,1.453874,1.692895,2.052642,3.675671
620,ENST00000612876.4,0.58103,6.327437,0.091827,0.441409,0.560896,0.617345,0.728582,1.168231
621,ENST00000666075.1,1.945312,57.321619,0.033937,4.300281,4.921717,5.626607,6.845113,15.383172
622,ENST00000668711.1,2.608685,47.591766,0.054814,3.606524,3.99081,4.647429,5.574537,13.7148
623,ENST00000625955.3,2.316874,40.520086,0.057178,2.799616,3.092816,3.725136,4.307947,8.191277
624,ENST00000653596.1,1.730615,49.036286,0.035293,3.572869,4.038587,4.679242,5.722635,12.379901
625,ENST00000660903.1,3.999098,48.32389,0.082756,3.57939,4.032702,4.592066,5.711628,10.997098
626,ENST00000669583.1,3.644272,47.920935,0.076048,3.421541,3.904832,4.656314,5.818248,12.565862
627,ENST00000659941.1,3.182808,48.536868,0.065575,3.656777,4.186547,4.794222,5.877822,11.841812
628,ENST00000653606.1,4.100843,55.012053,0.074544,4.235603,4.633404,5.52346,6.924672,15.996301
629,ENST00000661703.1,1.290247,40.766019,0.03165,2.944407,3.367757,3.830743,4.47484,9.272453
630,ENST00000655058.1,1.402177,39.556629,0.035447,2.918963,3.323656,3.847033,5.004717,11.156563
631,ENST00000366234.7,0.598434,12.86739,0.046508,0.963709,1.100771,1.22508,1.484389,2.308626
632,ENST00000625518.2,1.21615,12.570599,0.096746,1.009298,1.113298,1.312093,1.566468,2.233583
633,ENST00000458686.5,2.957998,14.991608,0.19731,1.135645,1.232665,1.413511,1.585109,2.957998
634,ENST00000432604.5,0.941515,8.301708,0.113412,0.626701,0.738709,0.882811,0.98258,2.017427
635,ENST00000657164.1,1.996713,29.353941,0.068022,2.075631,2.278467,2.618959,3.316125,6.420646
636,ENST00000670786.1,1.371051,34.75591,0.039448,2.539063,2.885708,3.363533,4.300288,8.226656
637,ENST00000603347.5,0.435801,9.563374,0.04557,0.709859,0.828288,0.883833,1.118562,1.892442
638,ENST00000604346.5,0.295426,10.806543,0.027338,0.874562,0.96899,1.094172,1.390821,2.227282
639,ENST00000413791.5,1.288894,10.824378,0.119073,0.836628,0.918778,1.003871,1.312594,2.060936
640,ENST00000416506.5,1.13265,7.844634,0.144385,0.638005,0.715685,0.847335,0.979905,1.674524
641,ENST00000664958.1,2.410503,31.06524,0.077595,2.237953,2.543449,3.036031,3.616712,7.83067
642,ENST00000666167.1,5.101007,47.248203,0.107962,3.332274,3.777213,4.280582,5.202941,13.953009
643,ENST00000653289.1,2.989043,33.312432,0.089728,2.374229,2.666671,3.146101,4.005471,9.146342
644,ENST00000659531.1,1.653134,34.334496,0.048148,2.430341,2.682931,3.196466,4.146023,9.201529
645,ENST00000653811.1,1.831006,32.85567,0.055729,2.352747,2.617448,3.082096,3.821678,7.584887
646,ENST00000654716.1,1.994223,37.073718,0.053791,2.704773,3.03365,3.49961,4.399527,10.790977
647,ENST00000439670.6,2.714551,32.11351,0.08453,2.325,2.682081,3.032779,3.867015,7.948017
648,ENST00000667952.1,2.841904,32.060111,0.088643,2.370596,2.68393,3.013066,3.597399,7.904467
649,ENST00000609543.6,2.996998,24.241667,0.12363,1.822052,1.976961,2.180121,2.647275,5.758092
650,ENST00000668191.1,3.622565,31.803079,0.113906,2.341472,2.571085,2.882746,3.564046,9.030124
651,ENST00000626558.3,2.661237,32.418473,0.08209,2.41574,2.682111,3.144053,3.938192,8.903357
652,ENST00000662224.1,6.304053,24.264773,0.259803,1.761823,1.966022,2.28562,2.619251,6.304053
653,ENST00000664754.1,2.700139,41.426666,0.065179,3.144416,3.450829,4.038267,4.657276,13.557919
654,ENST00000662103.1,2.30271,36.159917,0.063681,2.667198,3.003134,3.625404,4.267748,10.321735
655,ENST00000629943.3,2.232112,48.991707,0.045561,3.326324,3.727564,4.489786,5.501701,11.724293
656,ENST00000625788.3,2.067288,18.575546,0.111291,1.349032,1.542459,1.875787,2.301864,6.349155
657,ENST00000442040.5,1.619719,16.378571,0.098893,1.234091,1.479365,1.691792,2.04388,2.963593
658,ENST00000627155.2,0.294833,8.875894,0.033217,0.713303,0.856162,0.980022,1.251649,1.661465
659,ENST00000614826.4,1.287266,9.000896,0.143015,0.601108,0.711327,0.893546,1.287266,2.099894
660,ENST00000601396.5,0.724045,10.027196,0.072208,0.694376,0.737757,0.86512,1.159315,2.513671
661,ENST00000602091.1,0.914661,14.145769,0.06466,1.09526,1.218505,1.458762,1.726168,3.332823
662,ENST00000662425.1,0.761384,10.280453,0.074061,0.730871,0.869544,0.996999,1.282141,3.02415
663,ENST00000596573.5,0.842499,11.429689,0.073711,0.822722,0.931533,1.143885,1.417989,2.703594
664,ENST00000594548.5,1.330185,10.202057,0.130384,0.714866,0.924897,0.991264,1.265705,2.702096
665,ENST00000600002.5,1.161174,12.67405,0.091618,0.952828,1.079479,1.156943,1.426519,2.672776
666,ENST00000601395.1,0.206263,9.105334,0.022653,0.678836,0.70819,0.819045,1.057578,1.641577
667,ENST00000437456.5,1.225896,8.531049,0.143698,0.631567,0.707365,0.837467,0.995896,2.100702
668,ENST00000415060.6,0.981047,7.39844,0.132602,0.529016,0.624143,0.741747,0.893727,1.178655
669,ENST00000628102.2,0.810778,9.544399,0.084948,0.654259,0.745409,0.846496,1.024585,2.049731
670,ENST00000630206.2,1.062751,9.671769,0.109882,0.621881,0.730977,0.784637,0.924158,1.642602
671,ENST00000625257.2,0.750816,9.636978,0.07791,0.666442,0.774098,0.912986,1.140233,2.029822
672,ENST00000596665.5,0.807235,11.962625,0.06748,0.812471,0.99854,1.108477,1.399017,2.574187
673,ENST00000439892.6,1.937279,13.640537,0.142024,0.884202,1.012725,1.151127,1.633384,2.726857
674,ENST00000609075.5,0.490206,7.641307,0.064152,0.570628,0.624492,0.717717,0.840631,1.748781
675,ENST00000628757.2,0.688686,9.283044,0.074188,0.613699,0.67219,0.798441,1.112884,1.650373
676,ENST00000610168.1,0.275852,5.255419,0.052489,0.433646,0.465197,0.512357,0.577143,1.18928
677,ENST00000424748.1,0.963715,11.345243,0.084944,0.943809,1.022629,1.104141,1.368692,2.425166
678,ENST00000457870.5,0.597293,7.251472,0.082368,0.559012,0.628861,0.692708,0.82062,1.646343
679,ENST00000442326.1,0.809055,9.543605,0.084775,0.794379,0.918013,1.009448,1.17028,1.757292
680,ENST00000499346.7,2.947545,38.721787,0.076121,2.90545,3.314191,4.01718,4.893324,10.416953
681,ENST00000501652.5,0.867187,23.612387,0.036726,1.637189,1.992994,2.218196,2.76647,5.63393
682,ENST00000501173.6,1.747483,13.465986,0.12977,1.187614,1.338729,1.596933,1.903795,3.369872
683,ENST00000514573.5,0.941193,8.726163,0.107859,0.720371,0.801139,0.940229,1.123483,1.700957
684,ENST00000508353.5,0.423915,7.252001,0.058455,0.52804,0.582064,0.675539,0.854533,1.51645
685,ENST00000606855.1,0.205132,4.637979,0.044229,0.342997,0.363633,0.40753,0.481562,0.823776
686,ENST00000512185.1,0.570617,6.80671,0.083832,0.528855,0.590098,0.669784,0.786601,1.598593
687,ENST00000508878.5,1.413179,14.389552,0.098209,1.026962,1.153407,1.280322,1.55373,2.469453
688,ENST00000660408.1,1.810477,19.091544,0.094831,1.337205,1.484577,1.65574,2.197636,9.882794
689,ENST00000657475.1,1.033989,9.844257,0.105035,0.655351,0.706266,0.872692,1.018802,1.591153
690,ENST00000665302.1,1.491611,45.626275,0.032692,3.057062,3.278689,3.82568,4.663682,14.217846
691,ENST00000661552.1,0.698324,7.922533,0.088144,0.530639,0.639215,0.871916,1.052843,1.421447
692,ENST00000665599.1,5.661766,23.564988,0.240262,1.554384,1.770799,2.103523,2.526352,9.19121
693,ENST00000657683.1,1.4309,48.516042,0.029493,3.159934,3.602877,4.100484,4.899679,23.114851
694,ENST00000656154.1,1.402291,87.198515,0.016082,5.402517,6.11957,7.021764,8.81248,18.134302
695,ENST00000663976.1,2.298337,67.079325,0.034263,4.313255,4.932552,5.804935,7.171,15.386495
696,ENST00000442839.5,0.788948,7.571475,0.1042,0.420518,0.516097,0.561713,0.765238,1.15033
697,ENST00000418985.1,1.077819,7.349884,0.146644,0.423859,0.511173,0.608548,0.698462,1.077819
698,ENST00000541578.6,1.396507,13.320055,0.104842,0.97665,1.048981,1.168873,1.464038,2.39036
699,ENST00000537068.5,0.629464,9.390739,0.06703,0.638491,0.727196,0.975043,1.15599,1.42262
700,ENST00000538654.6,3.324339,40.802529,0.081474,2.913084,3.324339,3.907358,5.052389,10.305159
701,ENST00000658540.1,1.897852,22.329807,0.084992,1.605942,1.764382,2.15889,2.585957,4.950252
702,ENST00000661616.1,2.442823,34.539252,0.070726,2.444602,2.772039,3.196191,3.67065,8.318674
703,ENST00000670469.1,1.604939,36.725192,0.043701,2.574164,2.901094,3.297432,4.145449,7.353682
704,ENST00000664307.1,4.970015,47.575568,0.104466,3.582745,4.081228,4.696284,5.576372,12.068872
705,ENST00000671236.1,4.691312,42.055441,0.111551,2.987547,3.472132,3.956104,4.63182,9.801068
706,ENST00000544550.6,1.882298,24.836043,0.075789,1.765224,2.06939,2.489389,3.189222,4.72521
707,ENST00000660730.1,3.089582,28.63363,0.1079,2.035419,2.365369,2.794842,3.375914,6.654535
708,ENST00000660960.1,6.158638,51.7783,0.118942,3.596201,4.12105,4.819864,5.966863,17.16675
709,ENST00000662229.1,2.691132,34.045036,0.079046,2.488915,2.80016,3.104292,3.777683,7.19608
710,ENST00000663237.1,7.712187,46.213588,0.166881,3.178448,3.572676,4.231297,5.282787,11.017383
711,ENST00000535689.6,1.510268,32.046903,0.047127,2.24667,2.592969,2.968639,3.739969,7.163445
712,ENST00000656268.1,5.00064,55.691423,0.089792,3.946158,4.430166,5.009826,6.173968,13.599084
713,ENST00000665512.1,2.61012,45.273735,0.057652,3.259293,3.698258,4.337178,5.274186,11.00183
714,ENST00000544983.2,5.300442,29.069382,0.182338,2.005715,2.349301,2.738015,3.308306,7.760961
715,ENST00000661936.1,1.155112,34.699513,0.033289,2.419476,2.681834,3.116407,3.862869,8.130109
716,ENST00000535076.6,5.363239,41.596376,0.128935,2.944497,3.41154,3.985857,5.022201,10.508586
717,ENST00000545920.2,6.72259,52.297738,0.128545,3.537541,4.020885,4.794445,5.806404,12.070217
718,ENST00000670502.1,1.065512,26.075085,0.040863,1.90945,2.158265,2.487028,2.914512,4.240097
719,ENST00000662400.1,0.86345,38.019702,0.022711,2.644261,2.935734,3.378165,4.027107,8.626339
720,ENST00000652879.1,4.520902,44.25981,0.102145,3.205426,3.585298,3.946693,4.906449,12.642396
721,ENST00000656241.1,1.35676,27.040411,0.050175,1.994847,2.241828,2.563709,2.969067,6.442861
722,ENST00000663092.1,0.653215,19.574662,0.03337,1.359291,1.524704,1.721867,2.109864,3.688673
723,ENST00000545440.5,0.852926,11.119469,0.076706,0.855302,0.989376,1.176995,1.33004,2.093223
724,ENST00000541615.5,0.502325,11.013947,0.045608,0.764939,0.819181,0.964697,1.208739,2.442693
725,ENST00000545688.5,1.125413,8.899203,0.126462,0.673051,0.796345,0.873849,1.050928,1.789722
726,ENST00000540865.5,0.667015,11.599943,0.057502,0.832574,0.930675,1.106291,1.47968,3.129524
727,ENST00000565493.2,7.616292,78.667857,0.096816,5.780136,6.535003,7.699519,9.729939,41.972839
728,ENST00000655847.1,1.624627,18.790469,0.08646,1.504945,1.69738,2.006398,2.438942,5.938193
729,ENST00000673634.1,9.633297,62.004,0.155366,4.292123,4.783995,5.429601,7.150131,19.783787
730,ENST00000673729.1,5.152979,42.87569,0.120184,3.086563,3.471913,4.05807,5.04512,12.844654
731,ENST00000673640.1,6.456605,35.621283,0.181257,2.727264,3.094428,3.51517,4.238553,18.311022
732,ENST00000673769.1,6.319719,34.693448,0.182159,2.419658,2.775245,3.122045,3.900237,9.21014
733,ENST00000674091.1,0.506655,13.016069,0.038925,0.82005,0.915072,1.095864,1.527855,2.538056
734,ENST00000668100.1,1.794634,15.070851,0.11908,1.188842,1.360313,1.589318,2.182058,4.536076
735,ENST00000657203.1,1.188678,17.586328,0.067591,1.45121,1.65146,1.907709,2.392215,4.730616
736,ENST00000659276.1,1.753615,20.390614,0.086001,1.660376,1.854771,2.227008,2.840415,5.099434
737,ENST00000659725.1,0.941922,14.908487,0.06318,1.315764,1.448748,1.702846,2.046887,4.274787
738,ENST00000624128.2,0.848964,18.31433,0.046355,1.572909,1.827264,2.06631,2.517023,6.132103
739,ENST00000623163.4,1.595716,19.344194,0.082491,1.652149,1.82308,1.978002,2.719097,5.428906
740,ENST00000650155.1,1.321154,11.879756,0.11121,0.890922,0.947462,1.068204,1.329716,2.235694
741,ENST00000589187.5,1.227966,8.202331,0.149709,0.698065,0.759051,0.896962,1.071312,1.812374
742,ENST00000661011.1,1.390206,29.731024,0.046759,2.205038,2.412602,2.787187,3.312274,11.195968
743,ENST00000658742.1,2.390718,28.523668,0.083815,2.084167,2.276484,2.602133,3.466429,9.17554
744,ENST00000658584.1,0.788944,27.68451,0.028498,2.043802,2.213418,2.651286,3.276053,9.687129
745,ENST00000666667.1,1.562177,29.046219,0.053782,2.210141,2.397585,2.795925,3.485258,7.699158
746,ENST00000665113.1,1.328681,25.057859,0.053025,1.868037,2.124792,2.468834,3.260168,8.398854
747,ENST00000587692.6,1.526766,13.986154,0.109163,1.21646,1.397444,1.589369,2.055443,3.351448
748,ENST00000656092.1,3.287942,84.596036,0.038866,6.139596,6.717009,7.981498,9.631361,33.504962
749,ENST00000670094.1,0.769439,38.988848,0.019735,3.004179,3.368391,4.047324,5.11349,15.344846
750,ENST00000658919.1,1.633643,26.329063,0.062047,2.09644,2.363078,2.741149,3.47384,5.686606
751,ENST00000663073.1,1.520603,30.555669,0.049765,2.401695,2.679695,2.946474,3.781218,11.432904
752,ENST00000667693.1,1.220229,25.005943,0.048798,1.926425,2.108461,2.383109,3.009659,8.727427
753,ENST00000667421.1,0.323159,5.287123,0.061122,0.44727,0.493605,0.553743,0.614215,1.076064
754,ENST00000668505.1,1.466556,23.733944,0.061792,1.873272,2.214563,2.518962,3.230143,6.964701
755,ENST00000659811.1,0.653029,10.325648,0.063243,0.675463,0.773089,0.971817,1.14447,2.100936
756,ENST00000664449.1,1.197561,20.759404,0.057688,1.697958,1.878141,2.234283,2.77958,6.840311
757,ENST00000655834.1,1.580487,16.837653,0.093866,1.394687,1.541458,1.798632,2.105112,6.291245
758,ENST00000655881.1,1.722639,18.265995,0.094309,1.512092,1.732154,1.976323,2.156194,4.845851
759,ENST00000659484.1,2.097439,21.40119,0.098006,1.774029,1.975128,2.23249,2.557076,6.710733
760,ENST00000660580.1,0.942891,18.118366,0.052041,1.441088,1.644408,1.872929,2.366257,5.26834
761,ENST00000661360.1,1.30927,16.905488,0.077446,1.32715,1.53905,1.779409,2.143638,4.591965
762,ENST00000667545.1,0.432596,8.010851,0.054001,0.615017,0.671225,0.777924,0.857375,1.540084
763,ENST00000670410.1,1.447958,19.180411,0.075492,1.569834,1.778146,2.008157,2.255525,5.219792
764,ENST00000669824.1,0.40379,10.312459,0.039156,0.960067,1.111925,1.2505,1.501245,2.811317
765,ENST00000624295.3,0.495708,9.098257,0.054484,0.723488,0.823727,0.981652,1.229729,2.383933
766,ENST00000625175.3,0.213945,3.798031,0.056331,0.271998,0.303725,0.349387,0.438003,0.896199
767,ENST00000453754.5,0.147369,5.601002,0.026311,0.533906,0.661022,0.753525,0.910254,1.820852
768,ENST00000667622.1,0.644319,8.993986,0.071639,0.728725,0.851686,1.048939,1.264631,2.191007
769,ENST00000623267.3,0.304772,5.265556,0.05788,0.432311,0.458619,0.539319,0.657659,1.200868
770,ENST00000625453.1,1.168275,7.68915,0.151938,0.811198,0.844758,0.998734,1.218017,2.045326
771,ENST00000631278.1,15.525584,32.147778,0.482944,2.691716,3.082605,3.566234,4.868678,20.342223
772,ENST00000630780.1,0.675949,7.035069,0.096083,0.714276,0.813241,0.886269,1.188116,2.522935
773,ENST00000627125.1,1.046033,5.275103,0.198296,0.57292,0.70657,0.797387,0.924109,1.224027
774,ENST00000639185.1,13.846427,143.585024,0.096434,9.058066,10.199423,11.793581,14.609583,63.849439
775,ENST00000660546.1,2.703211,19.111047,0.141448,1.443576,1.60198,1.84391,2.222155,3.681249
776,ENST00000640437.1,1.46596,24.101812,0.060824,1.536271,1.677551,1.981814,2.409389,5.636026
777,ENST00000656624.1,1.528409,17.766588,0.086027,1.065817,1.20194,1.340901,1.748839,4.872603
778,ENST00000659254.1,1.342595,30.609676,0.043862,2.073157,2.349303,2.712264,3.322819,5.560047
779,ENST00000657910.1,1.883868,25.812901,0.072982,1.760945,1.963738,2.176772,2.721947,5.184096
780,ENST00000662120.1,1.577986,22.042673,0.071588,1.470144,1.581738,1.853509,2.196311,4.5451
781,ENST00000670506.1,2.026069,31.384602,0.064556,2.040022,2.352441,2.599875,3.166799,5.515116
782,ENST00000667573.1,1.114606,14.286481,0.078018,1.043948,1.19728,1.314073,1.571764,3.517858
783,ENST00000654137.1,1.545072,20.407024,0.075713,1.418968,1.604301,1.893287,2.421565,5.942754
784,ENST00000658649.1,1.776875,23.062194,0.077047,1.495926,1.647021,1.887379,2.228907,4.281353
785,ENST00000653479.1,5.374496,41.727679,0.128799,2.501407,2.783724,3.309779,4.24817,16.392522
786,ENST00000602772.5,2.385682,24.232777,0.098449,1.853468,2.125842,2.583104,3.042363,6.070831
787,ENST00000667645.1,0.30683,20.34048,0.015085,1.396717,1.622095,1.821525,2.233392,4.149631
