,Seqname,0,1,2,3,4,5,6,7
4962,lcl_Athaliana_AT5G26233.1,-0.178532,-0.171152,1.043117,-0.186567,-0.181136,1.029986,-158.2,0.108005
4963,CNT2088136,-0.166683,-0.171467,0.972098,-0.149978,-0.147042,1.019968,-274.5,0.111351
4964,lcl_Mtruncatula_Medtr7g085380.1,-0.930742,-0.95638,0.973192,-0.774155,-0.777278,0.995982,-67.0,0.099071
4965,lcl_Gmax_Glyma.16G067100.1,-0.941104,-0.951495,0.989079,-0.711409,-0.709852,1.002194,-83.0,0.136223
4966,lcl_Athaliana_AT2G41231.2,-0.409205,-0.425833,0.960951,-0.293235,-0.303741,0.965411,-136.87,0.111954
4967,CNT2088488,-0.151865,-0.155779,0.974874,-0.135412,-0.13669,0.99065,-200.18,0.11325
4968,lcl_Mtruncatula_Medtr5g053850.1,-1.24171,-1.2429,0.999043,-0.9343,-0.925422,1.009594,-55.9,0.123967
4969,CNT2085193,-0.032243,-0.03529,0.913666,-0.083617,-0.081847,1.021626,-301.7,0.117504
4970,NONATHT003514,-0.032243,-0.03529,0.913666,-0.083617,-0.081847,1.021626,-301.7,0.117504
4971,lcl_Mtruncatula_Medtr7g064050.1,-0.119069,-0.130397,0.913121,-0.143835,-0.142069,1.012433,-170.2,0.117166
4972,lcl_Gmax_Glyma.04G216800.1,-1.056226,-1.04288,1.012797,-0.779998,-0.756356,1.031258,-68.5,0.106164
4973,CNT2087713,-0.151161,-0.168017,0.899676,-0.190107,-0.194146,0.979197,-158.8,0.119008
4974,lcl_Mtruncatula_Medtr3g092425.1,-0.912155,-0.903719,1.009335,-0.646879,-0.626632,1.032311,-69.6,0.081325
4975,CNT2086241,-1.824258,-1.84803,0.987136,-1.211754,-1.216293,0.996269,-55.5,0.102439
4976,lcl_Mtruncatula_Medtr6g033500.1,-0.962768,-0.963715,0.999017,-0.663465,-0.654662,1.013448,-78.1,0.12013
4977,lcl_Gmax_Glyma.05G201600.1,-0.083667,-0.097387,0.859123,-0.116092,-0.117187,0.990658,-260.1,0.113924
4978,lcl_Athaliana_AT1G69050.1,-0.541931,-0.550577,0.984296,-0.405203,-0.39916,1.015141,-92.6,0.122642
4979,lcl_Athaliana_AT3G43528.1,-1.14911,-1.130707,1.016275,-0.949685,-0.940169,1.010122,-58.6,0.114286
4980,lcl_Mtruncatula_Medtr8g092425.1,-0.775865,-0.787371,0.985387,-0.596463,-0.601094,0.992295,-75.7,0.115169
4981,lcl_Gmax_Glyma.19G035000.1,-0.37295,-0.398528,0.935818,-0.349568,-0.355765,0.98258,-124.3,0.109344
4982,lcl_Athaliana_AT2G20597.1,-0.8516,-0.870305,0.978507,-0.707829,-0.713698,0.991777,-77.1,0.114583
4983,CNT2088203,-1.027231,-1.023549,1.003597,-0.817993,-0.798322,1.02464,-65.5,0.11284
4984,lcl_Mtruncatula_Medtr1g476010.1,-0.834546,-0.868336,0.961086,-0.607907,-0.609935,0.996675,-116.6,0.118343
4985,lcl_Gmax_Glyma.13G065100.1,-0.201185,-0.203669,0.987804,-0.213938,-0.205659,1.040254,-155.7,0.103539
4986,lcl_Athaliana_AT3G09280.1,-0.789367,-0.815294,0.968199,-0.51002,-0.522038,0.976977,-102.8,0.127219
4987,CNT2088970,-0.168696,-0.17907,0.942068,-0.164954,-0.164171,1.004771,-242.8,0.109464
4988,lcl_Gmax_Glyma.08G342700.1,-0.911293,-0.939701,0.96977,-0.690866,-0.687605,1.004743,-79.2,0.098361
4989,CNT2085309,-1.1774,-1.183335,0.994985,-0.911303,-0.919764,0.9908,-42.7,0.133641
4990,lcl_Athaliana_AT1G72645.1,-0.160627,-0.149593,1.073764,-0.203606,-0.191608,1.062618,-177.4,0.100239
4991,lcl_Mtruncatula_Medtr4g086230.1,-1.235179,-1.267576,0.974442,-0.898933,-0.913659,0.983883,-70.3,0.117155
4992,lcl_Athaliana_AT4G14548.1,-0.279689,-0.274062,1.020534,-0.256064,-0.247622,1.034092,-150.4,0.100796
4993,lcl_Mtruncatula_Medtr5g087270.1,-1.461039,-1.468965,0.994604,-0.895457,-0.889213,1.007022,-38.8,0.085409
4994,lcl_Gmax_Glyma.12G176700.1,-0.227043,-0.22692,1.000543,-0.167839,-0.158973,1.05577,-185.8,0.108303
4995,CNT2087258,-0.345965,-0.361102,0.958081,-0.283058,-0.277371,1.020502,-155.2,0.110497
4996,lcl_Athaliana_AT2G31902.1,-0.050437,-0.057223,0.881418,-0.050897,-0.052631,0.967052,-471.2,0.117226
4997,lcl_Mtruncatula_Medtr6g464700.1,-0.797914,-0.799156,0.998445,-0.63472,-0.626448,1.013205,-83.6,0.118033
4998,CNT2087943,-0.095847,-0.109784,0.873053,-0.143737,-0.141755,1.013977,-226.2,0.098912
4999,lcl_Mtruncatula_Medtr5g020830.1,-0.965956,-0.971955,0.993828,-0.72619,-0.726266,0.999896,-81.3,0.139098
5000,lcl_Gmax_Glyma.10G144400.1,-0.96708,-1.002247,0.964912,-0.795251,-0.800443,0.993513,-101.1,0.113879
5001,lcl_Athaliana_AT5G09445.1,-0.298757,-0.319442,0.935248,-0.264577,-0.26925,0.982646,-158.4,0.106087
5002,CNT2086433,-0.202781,-0.22414,0.904705,-0.202299,-0.201786,1.002542,-179.1,0.105932
5003,lcl_Mtruncatula_Medtr2g438560.1,-0.476182,-0.470923,1.011167,-0.379883,-0.368117,1.031963,-94.8,0.091429
5004,NONATHT001733,-0.014208,-0.021226,0.669373,-0.035184,-0.036231,0.971083,-841.9,0.105964
5005,CNT2087252,-1.053405,-1.079865,0.975497,-0.867292,-0.874855,0.991355,-73.3,0.132479
5006,lcl_Mtruncatula_Medtr6g086365.1,-1.093016,-1.081438,1.010706,-0.913913,-0.890701,1.02606,-66.1,0.101504
5007,lcl_Gmax_Glyma.17G075600.1,-0.009008,-0.018894,0.476789,-0.061096,-0.061809,0.988455,-479.2,0.11248
5008,lcl_Athaliana_AT5G55290.2,-0.444619,-0.457505,0.971833,-0.330541,-0.326331,1.012903,-106.4,0.099602
5009,CNT2085125,-1.489431,-1.508967,0.987053,-1.062981,-1.055109,1.007461,-51.8,0.121622
5010,CNT2085981,-0.30608,-0.292987,1.044685,-0.254917,-0.242237,1.052345,-113.9,0.1152
5011,lcl_Mtruncatula_Medtr2g090275.1,-0.12993,-0.12457,1.043021,-0.198358,-0.188948,1.049799,-216.4,0.09285
5012,lcl_Gmax_Glyma.09G215500.1,-0.258521,-0.272822,0.947581,-0.260727,-0.265025,0.983783,-166.3,0.109272
5013,CNT2084939,-1.032985,-1.038294,0.994887,-0.778538,-0.771176,1.009547,-74.3,0.130597
5014,lcl_Athaliana_AT1G43195.1,-0.203714,-0.203341,1.001836,-0.27486,-0.273374,1.005436,-137.9,0.123047
5015,lcl_Mtruncatula_Medtr6g052040.1,-1.676476,-1.664962,1.006915,-1.17248,-1.157896,1.012595,-46.4,0.125581
5016,lcl_Gmax_Glyma.19G064400.1,-1.182041,-1.175023,1.005973,-0.939943,-0.919212,1.022553,-48.5,0.127119
5017,NONATHT003095,-0.01436,-0.017821,0.805756,-0.035708,-0.035504,1.005741,-955.0,0.107592
5018,lcl_Mtruncatula_Medtr0001s0560.1,-0.763061,-0.762143,1.001205,-0.489221,-0.470061,1.040761,-65.3,0.12
5019,lcl_Athaliana_AT1G27135.1,-0.959109,-0.956395,1.002838,-0.852873,-0.84736,1.006505,-61.7,0.112782
5020,lcl_Mtruncatula_Medtr5g058595.1,-1.569524,-1.579057,0.993962,-1.27575,-1.262404,1.010572,-61.5,0.114833
5021,lcl_Athaliana_AT5G02550.1,-0.517055,-0.513333,1.007251,-0.423507,-0.422546,1.002272,-85.02,0.083333
5022,CNT2088162,-0.191246,-0.20402,0.937388,-0.213007,-0.207787,1.025125,-182.8,0.103306
5023,lcl_Mtruncatula_Medtr4g075380.1,-1.318829,-1.347016,0.979074,-1.0242,-1.039592,0.985194,-53.4,0.098712
5024,CNT2084933,-0.947233,-0.957031,0.989763,-0.640804,-0.630148,1.01691,-76.3,0.133987
5025,CNT2087700,-0.460816,-0.4687,0.983178,-0.427651,-0.426731,1.002154,-74.2,0.113861
5026,lcl_Gmax_Glyma.14G195100.1,-1.32415,-1.35535,0.97698,-1.103178,-1.107421,0.996169,-53.2,0.125
5027,lcl_Athaliana_AT3G52527.1,-0.71417,-0.722917,0.9879,-0.5101,-0.504879,1.010342,-74.9,0.117816
5028,lcl_Athaliana_AT2G20835.1,-0.47218,-0.488905,0.965792,-0.370871,-0.371334,0.998754,-88.4,0.119904
5029,lcl_Gmax_Glyma.17G187900.1,-1.213828,-1.262029,0.961806,-0.769418,-0.777138,0.990067,-58.6,0.097973
5030,lcl_Mtruncatula_Medtr3g093810.1,-0.21072,-0.225056,0.9363,-0.210587,-0.212091,0.992907,-153.2,0.109149
5031,lcl_Gmax_Glyma.02G236000.1,-0.231891,-0.256702,0.903348,-0.20277,-0.207328,0.978016,-170.1,0.11878
5032,lcl_Gmax_Glyma.01G011000.1,-0.40873,-0.399505,1.02309,-0.299257,-0.291091,1.028054,-119.9,0.085843
5033,lcl_Athaliana_AT4G06575.1,-0.389651,-0.408894,0.952941,-0.307587,-0.307858,0.999123,-184.6,0.099349
5034,lcl_Mtruncatula_Medtr8g010290.1,-0.587702,-0.576722,1.019038,-0.499688,-0.48001,1.040996,-90.9,0.103535
5035,CNT2088413,-0.29669,-0.306653,0.967511,-0.20926,-0.207985,1.006132,-156.7,0.092683
5036,NONATHT002839,-0.29669,-0.306653,0.967511,-0.20926,-0.207985,1.006132,-156.7,0.092683
5037,lcl_Mtruncatula_Medtr5g062240.1,-0.199599,-0.198921,1.003405,-0.202104,-0.199266,1.01424,-153.1,0.111991
5038,lcl_Gmax_Glyma.01G016300.1,-0.831804,-0.820831,1.013368,-0.673583,-0.655306,1.027892,-59.0,0.124138
5039,lcl_Athaliana_AT1G49680.1,-1.030834,-1.055688,0.976457,-0.771078,-0.785838,0.981218,-74.9,0.120401
5040,NONATHT001508,-0.053417,-0.067992,0.785637,-0.095138,-0.10095,0.942426,-322.6,0.106814
5041,NONATHT002879,-0.165263,-0.175512,0.941602,-0.181661,-0.180374,1.007137,-174.6,0.112281
5042,CNT2088596,-1.667375,-1.649438,1.010875,-1.231546,-1.207187,1.020178,-37.9,0.087719
5043,lcl_Mtruncatula_Medtr0012s0170.1,-1.474288,-1.492985,0.987477,-1.054943,-1.05356,1.001313,-48.55,0.081712
5044,lcl_Gmax_Glyma.09G282000.1,-1.379705,-1.354574,1.018553,-1.17451,-1.144844,1.025913,-48.3,0.117925
5045,CNT2086690,-0.235206,-0.260896,0.901531,-0.184632,-0.192326,0.959997,-209.2,0.105263
5046,lcl_Mtruncatula_Medtr2g020690.1,-1.372629,-1.37814,0.996001,-0.978569,-0.970448,1.008369,-53.2,0.094421
5047,lcl_Athaliana_AT2G41415.1,-0.323304,-0.32383,0.998375,-0.263318,-0.252494,1.04287,-123.1,0.108997
5048,CNT2086750,-0.199448,-0.206037,0.968019,-0.156729,-0.157451,0.995412,-212.4,0.112219
5049,lcl_Mtruncatula_Medtr8g064130.1,-0.971298,-0.986174,0.984916,-0.744253,-0.741171,1.004159,-62.6,0.12628
5050,lcl_Gmax_Glyma.10G277900.1,-0.182634,-0.191673,0.952842,-0.165616,-0.162735,1.017707,-187.7,0.120448
5051,NONATHT001877,-0.41923,-0.405963,1.032679,-0.364534,-0.350207,1.04091,-93.4,0.124169
5052,lcl_Gmax_Glyma.09G120500.3,-0.317521,-0.327295,0.970138,-0.254251,-0.252685,1.0062,-179.0,0.093842
5053,CNT2087264,-0.435234,-0.429094,1.01431,-0.406513,-0.392906,1.034631,-121.1,0.107991
5054,lcl_Athaliana_AT4G06549.1,-0.001067,-0.007654,0.139374,-0.031184,-0.031965,0.975575,-935.0,0.109122
5055,lcl_Mtruncatula_Medtr1g010190.1,-0.840966,-0.83174,1.011092,-0.646577,-0.633626,1.020439,-71.2,0.109375
5056,lcl_Gmax_Glyma.11G041000.1,-0.13599,-0.147805,0.920065,-0.118808,-0.119166,0.996994,-252.8,0.107709
5057,lcl_Athaliana_AT1G27695.1,-0.313246,-0.314804,0.995051,-0.253881,-0.249625,1.01705,-155.6,0.111531
5058,lcl_Gmax_Glyma.02G018100.1,-1.491894,-1.47856,1.009018,-0.95939,-0.93258,1.028748,-39.8,0.099174
5059,NONATHT002791,-0.003812,-0.013051,0.292069,-0.039745,-0.040213,0.988381,-583.6,0.115614
5060,CNT2086500,-0.123027,-0.144006,0.854322,-0.127795,-0.135866,0.940594,-300.9,0.112284
5061,lcl_Mtruncatula_Medtr4g082817.1,-0.67911,-0.692167,0.981136,-0.581591,-0.57397,1.013277,-108.8,0.111111
5062,lcl_Gmax_Glyma.09G002000.1,-0.674332,-0.651769,1.034617,-0.515698,-0.490706,1.050931,-75.3,0.098321
5063,NONATHT001960,-0.947233,-0.957031,0.989763,-0.640804,-0.630148,1.01691,-76.3,0.133987
5064,lcl_Mtruncatula_Medtr2g035920.1,-1.16136,-1.188258,0.977364,-0.878497,-0.883423,0.994424,-83.2,0.104839
5065,lcl_Gmax_Glyma.17G227000.1,-1.737667,-1.728518,1.005293,-1.352677,-1.327857,1.018692,-46.7,0.097087
5066,CNT2086259,-0.461717,-0.476408,0.969163,-0.45865,-0.456798,1.004053,-99.8,0.11335
5067,CNT2084873,-0.261082,-0.27784,0.939687,-0.194022,-0.192346,1.008711,-137.1,0.122449
5068,lcl_Mtruncatula_Medtr1g031210.1,-1.191688,-1.179077,1.010696,-0.857395,-0.82678,1.037028,-47.7,0.096654
5069,lcl_Gmax_Glyma.06G026900.1,-0.351495,-0.351518,0.999935,-0.275001,-0.273117,1.006901,-131.6,0.126316
5070,lcl_Athaliana_AT3G47836.1,-0.536249,-0.542808,0.987916,-0.370496,-0.363291,1.01983,-89.0,0.112782
5071,NONATHT000925,-0.536249,-0.542808,0.987916,-0.370496,-0.363291,1.01983,-89.0,0.112782
5072,lcl_Mtruncatula_Medtr4g066540.1,-0.83668,-0.8594,0.973563,-0.736695,-0.73838,0.997718,-86.0,0.143382
5073,lcl_Gmax_Glyma.04G221500.1,-0.213806,-0.20839,1.025989,-0.24736,-0.23805,1.039106,-167.2,0.101719
5074,CNT2085124,-1.226346,-1.21899,1.006034,-0.795512,-0.778056,1.022436,-37.4,0.077381
5075,lcl_Mtruncatula_Medtr6g460620.1,-1.011921,-1.031658,0.980868,-0.836092,-0.839467,0.99598,-82.9,0.103203
5076,lcl_Gmax_Glyma.01G066800.1,-1.216709,-1.222454,0.9953,-0.763592,-0.749698,1.018533,-60.64,0.105455
5077,CNT2088009,-0.741875,-0.754665,0.983053,-0.557464,-0.561003,0.993692,-65.7,0.137324
5078,NONATHT001117,-0.741875,-0.754665,0.983053,-0.557464,-0.561003,0.993692,-65.7,0.137324
5079,lcl_Athaliana_AT2G18735.1,-0.065198,-0.080015,0.814824,-0.136503,-0.134961,1.011432,-254.1,0.108673
5080,CNT2085565,-0.76742,-0.74216,1.034035,-0.620077,-0.592817,1.045985,-48.3,0.118343
5081,lcl_Mtruncatula_Medtr5g020330.1,-1.549489,-1.569561,0.987212,-1.062321,-1.060389,1.001822,-36.3,0.102679
5082,lcl_Gmax_Glyma.04G107700.1,-1.205703,-1.198067,1.006374,-0.827862,-0.804547,1.028979,-37.34,0.098182
5083,lcl_Athaliana_AT1G17300.1,-0.305892,-0.302732,1.010437,-0.216613,-0.212874,1.017568,-171.0,0.10951
5084,CNT2085583,-1.375686,-1.380833,0.996273,-0.958344,-0.944837,1.014296,-45.2,0.086275
5085,lcl_Athaliana_AT1G21528.1,-1.166396,-1.183418,0.985617,-0.694789,-0.715873,0.970548,-57.1,0.149798
5086,CNT2085536,-0.426155,-0.42309,1.007243,-0.333798,-0.33156,1.006748,-82.9,0.11435
5087,lcl_Mtruncatula_Medtr0129s0110.1,-0.698747,-0.702574,0.994552,-0.555775,-0.552382,1.006142,-84.6,0.108504
5088,NONATHT003509,-0.244985,-0.263202,0.930785,-0.252942,-0.260304,0.971716,-230.7,0.123894
5089,lcl_Mtruncatula_Medtr4g039450.1,-0.885764,-0.886604,0.999052,-0.603744,-0.602884,1.001426,-83.7,0.130573
5090,CNT2088525,-1.471093,-1.438703,1.022513,-1.095056,-1.054989,1.037978,-35.3,0.107623
5091,lcl_Mtruncatula_Medtr7g028468.1,-1.473012,-1.44287,1.020891,-1.113238,-1.091273,1.020129,-50.4,0.088983
5092,lcl_Athaliana_AT3G16960.1,-0.721633,-0.726631,0.993121,-0.535827,-0.533412,1.004527,-80.6,0.125
5093,CNT2087944,-0.102559,-0.110096,0.931546,-0.11487,-0.116302,0.987687,-221.1,0.110683
5094,lcl_Mtruncatula_Medtr0001s0160.1,-1.065815,-1.081073,0.985886,-0.907552,-0.892663,1.01668,-52.0,0.11284
5095,lcl_Gmax_Glyma.05G012800.1,-0.370661,-0.37226,0.995704,-0.272036,-0.266818,1.019557,-124.0,0.117557
5096,CNT2087079,-0.521373,-0.531517,0.980915,-0.425856,-0.416973,1.021305,-88.8,0.102804
5097,lcl_Athaliana_AT5G12880.1,-0.561793,-0.563857,0.996339,-0.435034,-0.433158,1.00433,-88.9,0.092551
5098,lcl_Mtruncatula_Medtr1g041880.1,-1.035876,-1.048905,0.987578,-0.724368,-0.726685,0.996812,-85.2,0.09816
5099,lcl_Gmax_Glyma.18G227600.1,-1.210531,-1.186966,1.019853,-0.794656,-0.763042,1.041431,-46.5,0.131579
5100,lcl_Mtruncatula_Medtr0030s0360.1,-0.785032,-0.829069,0.946885,-0.709102,-0.723211,0.980492,-105.7,0.110448
5101,CNT2085314,-0.615349,-0.618814,0.9944,-0.371987,-0.364134,1.021566,-117.2,0.10989
5102,CNT2086509,-0.967547,-0.960414,1.007426,-0.725748,-0.699504,1.037517,-49.0,0.10299
5103,lcl_Mtruncatula_Medtr8g037245.1,-2.443712,-2.421887,1.009012,-1.66256,-1.624343,1.023528,-7.7,0.054187
5104,NONATHT002351,-0.076558,-0.085243,0.898109,-0.073082,-0.073236,0.997901,-478.94,0.089119
5105,lcl_Athaliana_AT5G57310.1,-0.816651,-0.871603,0.936954,-0.640941,-0.65558,0.97767,-78.1,0.123377
5106,lcl_Mtruncatula_Medtr1g040420.1,-1.465689,-1.495995,0.979742,-0.970761,-0.975751,0.994886,-58.1,0.15311
5107,NONATHT000908,-1.555157,-1.576412,0.986517,-1.093692,-1.091895,1.001646,-56.7,0.097222
5108,lcl_Mtruncatula_Medtr7g014345.1,-0.712984,-0.724732,0.983789,-0.640756,-0.637999,1.004322,-96.3,0.10119
5109,CNT2085769,-1.066784,-1.051688,1.014354,-0.867674,-0.845715,1.025964,-56.2,0.109434
5110,CNT2086895,-0.455482,-0.473945,0.961043,-0.362888,-0.361365,1.004213,-116.1,0.103297
5111,lcl_Mtruncatula_Medtr4g022300.1,-0.564331,-0.543253,1.0388,-0.43511,-0.422315,1.030297,-85.0,0.107056
5112,CNT2086944,-0.729558,-0.72599,1.004914,-0.590953,-0.579343,1.02004,-69.5,0.133956
5113,lcl_Mtruncatula_Medtr0512s0010.1,-0.224252,-0.230297,0.97375,-0.219698,-0.213425,1.02939,-147.7,0.113602
5114,lcl_Gmax_Glyma.04G169800.1,-1.730521,-1.714653,1.009255,-1.251092,-1.228356,1.018509,-34.3,0.079295
5115,lcl_Athaliana_AT3G23245.1,-0.784983,-0.809667,0.969513,-0.487446,-0.504812,0.9656,-65.3,0.152975
5116,CNT2087686,-1.675645,-1.687182,0.993162,-1.061348,-1.052487,1.008419,-42.7,0.109244
5117,lcl_Mtruncatula_Medtr1727s0010.1,-0.931748,-1.052359,0.88539,-0.800849,-0.859726,0.931516,-117.1,0.12782
5118,lcl_Gmax_Glyma.19G034100.1,-0.376128,-0.371913,1.011334,-0.297672,-0.284958,1.044618,-106.5,0.116832
5119,CNT2085510,-0.259914,-0.28697,0.905718,-0.226429,-0.233182,0.971039,-189.2,0.118483
5120,CNT2085673,-0.751111,-0.74958,1.002042,-0.640914,-0.63051,1.0165,-91.7,0.086705
5121,lcl_Mtruncatula_Medtr7g090670.1,-2.055848,-2.042748,1.006413,-1.377767,-1.353221,1.018139,-39.9,0.085
5122,lcl_Gmax_Glyma.09G095200.1,-0.322572,-0.324203,0.994967,-0.261599,-0.254385,1.028357,-149.5,0.096491
5123,lcl_Athaliana_AT3G51380.1,-0.810307,-0.837161,0.967923,-0.673031,-0.68072,0.988704,-92.3,0.131833
5124,lcl_Athaliana_AT4G21192.2,-0.337784,-0.335786,1.00595,-0.318223,-0.311675,1.021007,-105.9,0.114815
5125,lcl_Mtruncatula_Medtr1g067780.1,-1.08381,-1.103817,0.981874,-0.93699,-0.931342,1.006064,-50.4,0.124464
5126,lcl_Gmax_Glyma.09G263500.1,-0.163183,-0.153414,1.063678,-0.164723,-0.155215,1.061258,-199.0,0.113611
5127,lcl_Athaliana_AT4G16695.1,-0.224474,-0.2285,0.982383,-0.208091,-0.206253,1.008908,-129.5,0.13556
5128,lcl_Athaliana_AT3G46345.1,-0.68159,-0.686095,0.993434,-0.467492,-0.463029,1.009639,-73.7,0.118156
5129,CNT2088746,-0.822856,-0.819629,1.003936,-0.666393,-0.654775,1.017742,-76.0,0.120253
5130,lcl_Mtruncatula_Medtr3g466210.1,-1.129964,-1.123532,1.005725,-0.85619,-0.845754,1.012338,-69.2,0.088028
5131,lcl_Gmax_Glyma.09G146600.1,-0.770073,-0.777756,0.990121,-0.619346,-0.614859,1.007298,-88.0,0.100592
5132,CNT2086081,-0.727467,-0.729314,0.997468,-0.591143,-0.577757,1.023168,-69.7,0.092958
5133,CNT2085231,-0.707679,-0.713491,0.991855,-0.634891,-0.630375,1.007163,-65.9,0.105263
5134,lcl_Mtruncatula_Medtr3g107755.1,-2.058216,-2.083643,0.987797,-1.357625,-1.358038,0.999696,-50.99,0.078818
5135,CNT2085268,-0.312533,-0.315408,0.990885,-0.251676,-0.24346,1.033746,-134.8,0.104545
5136,CNT2085480,-0.212507,-0.242963,0.874645,-0.231026,-0.238247,0.969689,-161.5,0.115174
5137,lcl_Mtruncatula_Medtr0036s0310.1,-1.78807,-1.774242,1.007794,-1.443554,-1.438336,1.003628,-30.1,0.084906
5138,lcl_Gmax_Glyma.20G166700.1,-0.519671,-0.520602,0.998212,-0.464063,-0.454985,1.019953,-99.0,0.104121
5139,CNT2086406,-1.412039,-1.390701,1.015343,-1.067667,-1.048059,1.018709,-42.8,0.100418
5140,lcl_Mtruncatula_Medtr2g034350.1,-0.426678,-0.437367,0.97556,-0.345075,-0.341541,1.010346,-125.8,0.100592
5141,lcl_Gmax_Glyma.11G159500.1,-0.499055,-0.497909,1.002302,-0.410064,-0.402487,1.018825,-95.4,0.107477
5142,lcl_Mtruncatula_Medtr8g016630.1,-1.30002,-1.310357,0.992111,-0.85088,-0.864118,0.984681,-30.8,0.065714
5143,lcl_Gmax_Glyma.U016400.1,-0.182436,-0.176179,1.035514,-0.219429,-0.210754,1.041163,-166.1,0.101887
5144,CNT2084812,-0.405696,-0.420606,0.964551,-0.440791,-0.450723,0.977964,-116.1,0.143617
5145,lcl_Mtruncatula_Medtr2g010880.1,-0.070947,-0.081093,0.874882,-0.115014,-0.11307,1.017191,-279.1,0.104186
5146,lcl_Athaliana_AT1G54575.1,-0.277008,-0.283927,0.975628,-0.280452,-0.272814,1.027997,-152.4,0.092308
5147,lcl_Athaliana_AT4G03443.1,-0.794629,-0.791293,1.004217,-0.530304,-0.512799,1.034135,-75.3,0.123167
5148,lcl_Mtruncatula_Medtr5g072270.1,-0.748489,-0.753118,0.993854,-0.576931,-0.566183,1.018982,-93.2,0.113497
5149,lcl_Gmax_Glyma.11G076400.1,-0.129587,-0.131149,0.988096,-0.146884,-0.142226,1.032751,-196.2,0.105858
5150,lcl_Athaliana_AT5G33365.1,-0.706169,-0.709762,0.994938,-0.5964,-0.588764,1.01297,-69.7,0.097264
5151,lcl_Gmax_Glyma.02G163700.1,-1.169682,-1.170828,0.999021,-0.895992,-0.874488,1.024591,-74.1,0.080986
5152,lcl_Athaliana_AT2G15000.3,-0.233417,-0.241823,0.965241,-0.186755,-0.18641,1.001849,-171.4,0.110656
5153,lcl_Mtruncatula_Medtr6g086815.1,-0.925664,-0.928649,0.996786,-0.685028,-0.674401,1.015758,-55.2,0.121951
5154,lcl_Gmax_Glyma.13G003300.1,-0.514802,-0.516845,0.996047,-0.395121,-0.384454,1.027744,-93.6,0.102128
5155,CNT2087712,-0.262095,-0.298636,0.877641,-0.295667,-0.307881,0.960328,-157.8,0.162651
5156,NONATHT000362,-0.262095,-0.298636,0.877641,-0.295667,-0.307881,0.960328,-157.8,0.162651
5157,lcl_Mtruncatula_Medtr2g029260.1,-0.654589,-0.689382,0.94953,-0.578278,-0.574072,1.007328,-94.5,0.115169
5158,lcl_Athaliana_AT4G05030.1,-0.701492,-0.752174,0.932619,-0.545139,-0.556477,0.979626,-96.9,0.10241
5159,lcl_Gmax_Glyma.07G145500.1,-0.542549,-0.543077,0.999027,-0.448304,-0.438708,1.021873,-92.3,0.119904
5160,CNT2086375,-0.311696,-0.316621,0.984446,-0.22462,-0.228489,0.983067,-201.5,0.099037
5161,CNT2085760,-1.892746,-1.864951,1.014904,-1.223654,-1.189576,1.028648,-23.47,0.061983
5162,lcl_Mtruncatula_Medtr4g083450.1,-1.389428,-1.387201,1.001605,-0.985998,-0.978989,1.007159,-47.2,0.091667
5163,lcl_Gmax_Glyma.18G270200.1,-0.061045,-0.066645,0.915975,-0.075743,-0.074875,1.011589,-457.4,0.101073
5164,CNT2087167,-1.411208,-1.393939,1.012389,-0.988984,-0.977327,1.011928,-55.3,0.102222
5165,CNT2087651,-0.343256,-0.359994,0.953504,-0.324147,-0.323568,1.001791,-127.8,0.115234
5166,lcl_Mtruncatula_Medtr1597s0010.1,-0.705816,-0.742699,0.950339,-0.627124,-0.64357,0.974445,-83.2,0.110368
5167,lcl_Gmax_Glyma.16G028300.1,-0.164891,-0.181237,0.909808,-0.206803,-0.20557,1.005999,-150.9,0.115899
5168,CNT2088807,-0.665369,-0.657056,1.012652,-0.481351,-0.469291,1.025697,-77.1,0.098795
5169,CNT2085950,-0.425768,-0.415499,1.024714,-0.381808,-0.36994,1.032081,-107.2,0.086268
5170,lcl_Gmax_Glyma.20G061800.1,-0.965827,-0.981622,0.983909,-0.745209,-0.76446,0.974817,-87.37,0.119205
5171,CNT2088612,-0.099123,-0.100431,0.986974,-0.090842,-0.089178,1.018655,-365.8,0.099315
5172,NONATHT000984,-0.099123,-0.100431,0.986974,-0.090842,-0.089178,1.018655,-365.8,0.099315
5173,lcl_Mtruncatula_Medtr7g111090.1,-0.281824,-0.277815,1.014429,-0.250351,-0.237973,1.052016,-145.9,0.103293
5174,NONATHT001648,-0.229787,-0.243218,0.944776,-0.314135,-0.311942,1.007032,-150.7,0.123232
5175,lcl_Mtruncatula_Medtr2g014370.7,-0.252699,-0.271412,0.931052,-0.246838,-0.247424,0.997635,-167.0,0.093979
5176,lcl_Gmax_Glyma.15G253200.2,-0.150347,-0.168126,0.89425,-0.17741,-0.174504,1.016651,-199.4,0.124216
5177,CNT2086427,-0.26282,-0.269439,0.975436,-0.307643,-0.299138,1.028432,-133.7,0.108621
5178,lcl_Gmax_Glyma.11G022000.1,-0.726668,-0.734049,0.989944,-0.625849,-0.62105,1.007727,-69.3,0.145907
5179,lcl_Athaliana_AT2G10611.1,-0.81256,-0.814857,0.997181,-0.565018,-0.567336,0.995914,-67.9,0.136364
5180,lcl_Athaliana_AT3G07215.4,-0.200269,-0.204964,0.977093,-0.226337,-0.22242,1.017613,-154.0,0.1056
5181,lcl_Mtruncatula_Medtr7g091830.1,-0.397449,-0.407014,0.976497,-0.287887,-0.283551,1.015294,-140.0,0.12782
