,Seqname,0,1,2,3,4,5,6
4696,lcl_Athaliana_AT5G35480.1,0.28169,0.261972,0.312676,0.270423,0.002246,0.002102,0.002337
4697,lcl_Mtruncatula_Medtr3g093890.1,0.485944,0.433735,0.445783,0.578313,0.020404,0.019412,0.018607
4698,lcl_Athaliana_AT3G29152.1,0.345455,0.375,0.313636,0.347727,0.00278,0.002995,0.002776
4699,lcl_Mtruncatula_Medtr5g089460.1,0.378378,0.405405,0.351351,0.378378,0.002071,0.0025,0.002089
4700,lcl_Gmax_Glyma.14G067600.1,0.42,0.38,0.46,0.42,0.004926,0.004599,0.004948
4701,lcl_Athaliana_AT1G58235.1,0.420949,0.397233,0.435771,0.429842,0.001334,0.001248,0.001176
4702,lcl_Mtruncatula_Medtr4g033480.1,0.440476,0.559524,0.357143,0.404762,0.032894,0.03503,0.033677
4703,lcl_Gmax_Glyma.13G169600.1,0.375335,0.418231,0.378016,0.329759,0.005654,0.006059,0.006051
4704,CNT2085238,0.44127,0.571429,0.314286,0.438095,0.049213,0.04733,0.049539
4705,lcl_Mtruncatula_Medtr8g098310.1,0.444444,0.485119,0.467262,0.380952,0.009197,0.008996,0.009078
4706,lcl_Athaliana_AT2G12325.1,0.35376,0.380223,0.367688,0.31337,0.003704,0.003498,0.003559
4707,lcl_Mtruncatula_Medtr8g045467.1,0.457592,0.464921,0.480628,0.427225,0.002214,0.002177,0.002282
4708,lcl_Gmax_Glyma.19G065700.6,0.392175,0.404004,0.390355,0.382166,0.000343,0.000381,0.000394
4709,lcl_Athaliana_AT3G51325.1,0.399148,0.409091,0.383523,0.40483,0.000558,0.000492,0.000421
4710,lcl_Mtruncatula_Medtr0187s0040.1,0.428135,0.440367,0.412844,0.431193,0.000561,0.000706,0.000527
4711,lcl_Gmax_Glyma.20G214800.1,0.421384,0.433962,0.415094,0.415094,0.000287,0.000441,0.000363
4712,lcl_Gmax_Glyma.19G034100.2,0.452145,0.39604,0.544554,0.415842,0.019713,0.01892,0.017578
4713,lcl_Athaliana_AT2G17043.1,0.398077,0.311538,0.444231,0.438462,0.017201,0.016666,0.016174
4714,CNT2087873,0.450331,0.387417,0.486755,0.476821,0.009417,0.008623,0.008055
4715,lcl_Mtruncatula_Medtr2g101675.1,0.446483,0.486239,0.302752,0.550459,0.05024,0.050465,0.048952
4716,lcl_Gmax_Glyma.19G133500.1,0.389255,0.370405,0.390198,0.407163,0.001058,0.001162,0.001166
4717,CNT2088510,0.278481,0.329114,0.240506,0.265823,0.006051,0.004804,0.005873
4718,lcl_Mtruncatula_Medtr7g070690.1,0.38961,0.363636,0.363636,0.441558,0.006561,0.006131,0.005709
4719,lcl_Gmax_Glyma.06G214400.1,0.353261,0.315217,0.369565,0.375,0.003402,0.003193,0.003032
4720,CNT2085985,0.438272,0.444444,0.416667,0.453704,0.001167,0.001236,0.000977
4721,lcl_Mtruncatula_Medtr4g125055.1,0.426357,0.372093,0.453488,0.453488,0.007067,0.006302,0.006687
4722,lcl_Gmax_Glyma.U026600.1,0.376559,0.396509,0.351621,0.381546,0.001533,0.001703,0.001497
4723,lcl_Mtruncatula_Medtr7g101310.1,0.369735,0.369735,0.318253,0.421217,0.008079,0.008054,0.007798
4724,lcl_Gmax_Glyma.15G271600.1,0.392617,0.372483,0.45302,0.352349,0.008509,0.008367,0.008753
4725,lcl_Gmax_Glyma.13G138800.1,0.356371,0.352099,0.363408,0.353606,0.000114,0.00011,0.000116
4726,CNT2085040,0.371613,0.344516,0.394839,0.375484,0.001981,0.001867,0.001707
4727,lcl_Gmax_Glyma.14G010700.1,0.408517,0.388013,0.383281,0.454259,0.004877,0.005055,0.00491
4728,CNT2089069,0.361111,0.388889,0.395833,0.298611,0.008662,0.008849,0.008397
4729,CNT2085276,0.426035,0.401183,0.411834,0.465089,0.003626,0.003784,0.003718
4730,lcl_Mtruncatula_Medtr2g103710.1,0.481928,0.53012,0.445783,0.46988,0.00534,0.006227,0.005589
4731,lcl_Gmax_Glyma.15G185200.2,0.381707,0.409756,0.373171,0.362195,0.001798,0.001619,0.001585
4732,lcl_Mtruncatula_Medtr7g055807.1,0.427861,0.477612,0.313433,0.492537,0.03007,0.03084,0.028911
4733,CNT2087485,0.343348,0.341202,0.347639,0.341202,4.3e-05,9.8e-05,0.000141
4734,lcl_Athaliana_AT2G11400.1,0.41357,0.518578,0.353796,0.368336,0.024705,0.025419,0.025028
4735,lcl_Mtruncatula_Medtr3g435020.1,0.432343,0.435644,0.386139,0.475248,0.006217,0.006217,0.005643
4736,lcl_Athaliana_AT3G50540.1,0.420561,0.457944,0.327103,0.476636,0.020137,0.020493,0.019503
4737,lcl_Athaliana_AT3G52072.2,0.398422,0.414201,0.39645,0.384615,0.000599,0.000713,0.000753
4738,lcl_Mtruncatula_Medtr8g464730.1,0.342222,0.306667,0.44,0.28,0.022157,0.021523,0.023068
4739,lcl_Gmax_Glyma.15G214100.1,0.44,0.458182,0.414545,0.447273,0.001527,0.001376,0.001616
4740,lcl_Athaliana_AT5G34602.1,0.386144,0.366269,0.417376,0.374787,0.002257,0.002217,0.002281
4741,lcl_Mtruncatula_Medtr8g039630.1,0.405405,0.459459,0.369369,0.387387,0.006575,0.007211,0.006805
4742,CNT2089033,0.44665,0.573201,0.327543,0.439206,0.045049,0.046453,0.048061
4743,lcl_Athaliana_AT1G01170.2,0.413519,0.429423,0.423459,0.387674,0.001437,0.001288,0.001373
4744,lcl_Mtruncatula_Medtr1g073310.1,0.445428,0.477876,0.415929,0.442478,0.002771,0.003168,0.002821
4745,lcl_Gmax_Glyma.15G225600.1,0.380265,0.32852,0.436823,0.375451,0.008926,0.009291,0.009543
4746,CNT2088365,0.29386,0.289474,0.335526,0.256579,0.004685,0.004757,0.004186
4747,lcl_Athaliana_AT2G45245.4,0.382879,0.378175,0.386642,0.383819,6.2e-05,4.7e-05,3.2e-05
4748,lcl_Mtruncatula_Medtr4g114647.1,0.363946,0.377551,0.346939,0.367347,0.000699,0.000852,0.000664
4749,lcl_Gmax_Glyma.06G089700.1,0.455497,0.502618,0.451571,0.412304,0.006006,0.005721,0.005731
4750,lcl_Athaliana_AT2G13665.2,0.400243,0.434307,0.368613,0.39781,0.003201,0.003356,0.003219
4751,lcl_Athaliana_AT3G06090.1,0.429167,0.425,0.4125,0.45,0.001255,0.001176,0.000907
4752,lcl_Mtruncatula_Medtr2g022300.1,0.427184,0.601942,0.38835,0.291262,0.074867,0.077468,0.07652
4753,CNT2086417,0.482161,0.495413,0.577982,0.373089,0.031802,0.03168,0.031243
4754,CNT2087574,0.282692,0.3,0.265385,0.282692,0.000873,0.000682,0.000609
4755,lcl_Mtruncatula_Medtr2g102760.1,0.365854,0.378049,0.353659,0.365854,0.0004,0.000567,0.000403
4756,CNT2087761,0.387464,0.316239,0.487179,0.358974,0.023986,0.025158,0.026303
4757,NONATHT002532,0.387464,0.316239,0.487179,0.358974,0.023986,0.025158,0.026303
4758,lcl_Mtruncatula_Medtr3g061100.1,0.427609,0.373737,0.424242,0.484848,0.009843,0.009161,0.009058
4759,NONATHT002439,0.507645,0.53211,0.431193,0.559633,0.013962,0.014236,0.013236
4760,CNT2088202,0.377285,0.36423,0.328982,0.438642,0.009553,0.009471,0.00926
4761,lcl_Mtruncatula_Medtr4g078770.12,0.373113,0.414091,0.377426,0.327822,0.005563,0.005665,0.005667
4762,lcl_Gmax_Glyma.14G103200.1,0.430556,0.402778,0.361111,0.527778,0.023677,0.022983,0.021719
4763,lcl_Athaliana_AT3G28157.1,0.420455,0.392045,0.426136,0.443182,0.002165,0.001966,0.001921
4764,CNT2087371,0.361958,0.379501,0.34626,0.360111,0.000818,0.000731,0.000687
4765,lcl_Mtruncatula_Medtr7g109875.1,0.474886,0.479452,0.534247,0.410959,0.011168,0.011161,0.012372
4766,lcl_Gmax_Glyma.02G188500.1,0.445977,0.503448,0.37931,0.455172,0.011634,0.01101,0.010452
4767,CNT2084829,0.441441,0.504505,0.396396,0.423423,0.009201,0.010011,0.009464
4768,CNT2086968,0.357771,0.41349,0.360704,0.29912,0.009531,0.008651,0.008655
4769,lcl_Mtruncatula_Medtr8g012905.1,0.457045,0.43299,0.505155,0.43299,0.00525,0.004891,0.005614
4770,lcl_Gmax_Glyma.16G081600.1,0.409962,0.436782,0.425287,0.367816,0.003818,0.004197,0.00439
4771,lcl_Athaliana_AT1G26350.1,0.418239,0.528302,0.358491,0.367925,0.026773,0.02826,0.027471
4772,NONATHT003363,0.401559,0.432749,0.321637,0.450292,0.014712,0.014362,0.013865
4773,lcl_Mtruncatula_Medtr3g072570.1,0.461905,0.557143,0.428571,0.4,0.020112,0.022218,0.021383
4774,lcl_Gmax_Glyma.13G182300.1,0.392982,0.452632,0.357895,0.368421,0.007769,0.008573,0.008113
4775,lcl_Athaliana_AT5G35732.1,0.428571,0.435268,0.361607,0.488839,0.012479,0.012373,0.011846
4776,lcl_Gmax_Glyma.17G099000.1,0.381053,0.410526,0.391579,0.341053,0.003724,0.003939,0.004
4777,CNT2087300,0.373041,0.451411,0.30094,0.366771,0.016825,0.017723,0.016995
4778,lcl_Athaliana_AT4G06492.1,0.446784,0.449123,0.410526,0.480702,0.003769,0.003771,0.003995
4779,lcl_Mtruncatula_Medtr6g081130.1,0.387464,0.461538,0.444444,0.25641,0.038505,0.039169,0.039597
4780,lcl_Athaliana_AT3G29440.1,0.41133,0.502463,0.310345,0.421182,0.027733,0.028616,0.027776
4781,lcl_Mtruncatula_Medtr6g015335.1,0.5,0.680851,0.393617,0.425532,0.073236,0.076674,0.074779
4782,lcl_Gmax_Glyma.05G007500.1,0.383901,0.343653,0.473684,0.334365,0.018292,0.017793,0.018875
4783,NONATHT001605,0.319324,0.305619,0.334399,0.317953,0.000631,0.000671,0.000692
4784,lcl_Mtruncatula_Medtr7g007530.1,0.458333,0.517857,0.482143,0.375,0.016127,0.016863,0.01707
4785,lcl_Gmax_Glyma.05G204400.1,0.388363,0.422192,0.410014,0.332882,0.006923,0.006675,0.006501
4786,lcl_Athaliana_AT3G30212.1,0.370912,0.371608,0.402923,0.338205,0.003123,0.003121,0.003197
4787,CNT2088011,0.339426,0.289817,0.375979,0.35248,0.006134,0.005763,0.006058
4788,lcl_Mtruncatula_Medtr1g052030.1,0.450216,0.584416,0.350649,0.415584,0.042861,0.045571,0.0438
4789,lcl_Athaliana_AT1G42160.1,0.437961,0.468813,0.386318,0.458753,0.006075,0.006154,0.006026
4790,CNT2089137,0.45521,0.531993,0.411335,0.422303,0.013105,0.013731,0.013383
4791,NONATHT003175,0.418761,0.471275,0.393178,0.391831,0.006164,0.006259,0.006212
4792,lcl_Mtruncatula_Medtr6g043980.1,0.407738,0.5625,0.330357,0.330357,0.053205,0.055234,0.054214
4793,lcl_Gmax_Glyma.10G054100.1,0.436274,0.5,0.382353,0.426471,0.010181,0.0115,0.010466
4794,NONATHT000837,0.372922,0.342043,0.39905,0.377672,0.002591,0.003049,0.002697
4795,NONATHT003275,0.319131,0.325903,0.316591,0.314898,0.000102,0.000108,0.000106
4796,NONATHT002727,0.517647,0.364706,0.635294,0.552941,0.059076,0.062169,0.060148
4797,lcl_Mtruncatula_Medtr1g009490.1,0.401786,0.383929,0.357143,0.464286,0.009712,0.009468,0.008983
4798,lcl_Athaliana_AT5G51812.1,0.41453,0.371795,0.397436,0.474359,0.009206,0.008509,0.008176
4799,CNT2086402,0.319672,0.356557,0.245902,0.356557,0.012354,0.01274,0.011961
4800,lcl_Mtruncatula_Medtr5g063750.1,0.496599,0.622449,0.479592,0.387755,0.041016,0.043153,0.042604
4801,CNT2084923,0.469914,0.421203,0.421203,0.567335,0.022142,0.021481,0.022134
4802,CNT2087967,0.4437,0.434316,0.402145,0.494638,0.006752,0.006807,0.006593
4803,lcl_Gmax_Glyma.13G130200.3,0.396884,0.382218,0.376719,0.431714,0.002815,0.002763,0.002695
4804,CNT2085835,0.3663,0.340659,0.373626,0.384615,0.001762,0.002393,0.002223
4805,CNT2088625,0.36802,0.365482,0.426396,0.312183,0.009723,0.009748,0.010294
4806,lcl_Mtruncatula_Medtr8g007115.1,0.384384,0.396396,0.405405,0.351351,0.002386,0.002502,0.002718
4807,lcl_Gmax_Glyma.16G137100.1,0.433628,0.530973,0.292035,0.477876,0.04724,0.048339,0.046949
4808,lcl_Athaliana_AT3G01130.1,0.352049,0.332322,0.364188,0.359636,0.000937,0.001129,0.00102
4809,lcl_Mtruncatula_Medtr0582s0010.1,0.442424,0.445455,0.390909,0.490909,0.007779,0.007768,0.007169
4810,lcl_Gmax_Glyma.15G259300.1,0.31448,0.298643,0.291855,0.352941,0.003505,0.00375,0.003611
4811,CNT2086779,0.398576,0.405694,0.352313,0.437722,0.005786,0.005677,0.005152
4812,lcl_Gmax_Glyma.19G117900.2,0.377643,0.358006,0.353474,0.42145,0.004464,0.004635,0.004512
4813,CNT2088207,0.464481,0.519126,0.382514,0.491803,0.015655,0.015179,0.015958
4814,NONATHT002857,0.464481,0.519126,0.382514,0.491803,0.015655,0.015179,0.015958
4815,lcl_Mtruncatula_Medtr4g119460.1,0.41791,0.447761,0.537313,0.268657,0.055898,0.055955,0.058294
4816,CNT2088866,0.420469,0.421702,0.484587,0.355117,0.012519,0.012488,0.012089
4817,lcl_Gmax_Glyma.17G256800.1,0.415459,0.449275,0.405797,0.391304,0.002408,0.003052,0.002849
4818,lcl_Athaliana_AT2G11460.1,0.471233,0.550685,0.40274,0.460274,0.01638,0.017375,0.018337
4819,CNT2087456,0.393089,0.37581,0.421166,0.382289,0.00183,0.00206,0.001733
4820,lcl_Mtruncatula_Medtr7g013900.1,0.39823,0.389381,0.389381,0.415929,0.00081,0.000713,0.000617
4821,lcl_Athaliana_AT4G08135.1,0.512727,0.692727,0.343636,0.501818,0.091291,0.093006,0.091713
4822,lcl_Gmax_Glyma.07G261100.1,0.423203,0.397059,0.485294,0.387255,0.008759,0.008978,0.009405
4823,CNT2087442,0.390666,0.339672,0.422645,0.40968,0.006053,0.005907,0.006003
4824,lcl_Athaliana_AT5G25570.2,0.392508,0.298046,0.415309,0.464169,0.022242,0.023163,0.023237
4825,lcl_Mtruncatula_Medtr0030s0120.1,0.453184,0.539326,0.47191,0.348315,0.027431,0.028806,0.028887
4826,lcl_Gmax_Glyma.12G051600.1,0.363036,0.277228,0.336634,0.475248,0.03196,0.031036,0.030568
4827,lcl_Athaliana_AT5G44578.1,0.348162,0.295938,0.377176,0.371373,0.006327,0.00697,0.006627
4828,CNT2087863,0.484127,0.47619,0.571429,0.404762,0.020863,0.020886,0.019877
4829,lcl_Mtruncatula_Medtr1g008630.1,0.425926,0.522222,0.288889,0.466667,0.044562,0.045917,0.044247
4830,lcl_Gmax_Glyma.14G082400.1,0.430796,0.394464,0.394464,0.50346,0.012189,0.011923,0.012242
4831,NONATHT001563,0.435701,0.667946,0.276392,0.362764,0.126397,0.124582,0.123348
4832,lcl_Mtruncatula_Medtr2g022400.1,0.536873,0.60177,0.477876,0.530973,0.011292,0.012268,0.011441
4833,lcl_Gmax_Glyma.16G055500.1,0.419732,0.466555,0.351171,0.441472,0.011026,0.010625,0.011262
4834,CNT2085823,0.471963,0.392523,0.560748,0.462617,0.021714,0.022664,0.023638
4835,NONATHT001269,0.471963,0.392523,0.560748,0.462617,0.021714,0.022664,0.023638
4836,lcl_Mtruncatula_Medtr3g008525.1,0.399177,0.308642,0.518519,0.37037,0.035412,0.03408,0.036112
4837,lcl_Athaliana_AT4G04276.1,0.422222,0.555556,0.340741,0.37037,0.040169,0.038668,0.037875
4838,CNT2086311,0.345821,0.311239,0.293948,0.432277,0.017565,0.017181,0.016686
4839,lcl_Mtruncatula_Medtr8g072145.1,0.454545,0.485795,0.443182,0.434659,0.002065,0.001677,0.00157
4840,lcl_Gmax_Glyma.07G169300.1,0.397321,0.358259,0.395089,0.438616,0.004973,0.004821,0.004802
4841,lcl_Athaliana_AT2G13180.1,0.407547,0.433019,0.322642,0.466981,0.017166,0.017227,0.017689
4842,lcl_Mtruncatula_Medtr5g092780.1,0.436782,0.456897,0.37931,0.474138,0.007779,0.007972,0.00736
4843,lcl_Gmax_Glyma.02G050000.1,0.430707,0.411685,0.525815,0.35462,0.022779,0.022865,0.023424
4844,NONATHT001239,0.365104,0.394644,0.353289,0.347381,0.00197,0.00201,0.001993
4845,lcl_Mtruncatula_Medtr7g024830.1,0.37963,0.375,0.263889,0.5,0.043138,0.04266,0.040984
4846,CNT2087486,0.451493,0.380597,0.402985,0.570896,0.033787,0.032618,0.033433
4847,lcl_Mtruncatula_Medtr3g050560.1,0.346491,0.513158,0.276316,0.25,0.062126,0.064988,0.06364
4848,lcl_Gmax_Glyma.05G080300.3,0.368514,0.367634,0.372911,0.364996,4.8e-05,4.7e-05,4e-05
4849,NONATHT000187,0.368514,0.367634,0.372911,0.364996,4.8e-05,4.7e-05,4e-05
4850,lcl_Athaliana_AT1G34792.1,0.336761,0.347044,0.354756,0.308483,0.00176,0.001834,0.001973
4851,lcl_Mtruncatula_Medtr8g089560.1,0.438596,0.447368,0.460526,0.407895,0.002062,0.002201,0.002583
4852,lcl_Gmax_Glyma.19G078500.1,0.433735,0.457831,0.421687,0.421687,0.00113,0.001523,0.001325
4853,CNT2086333,0.430303,0.486364,0.404545,0.4,0.00693,0.007282,0.007482
4854,lcl_Mtruncatula_Medtr5g012140.1,0.401434,0.419355,0.376344,0.408602,0.001471,0.001704,0.001385
4855,lcl_Gmax_Glyma.01G077800.1,0.406061,0.445455,0.318182,0.454545,0.017592,0.017966,0.01709
4856,CNT2088574,0.448916,0.464396,0.417957,0.464396,0.002177,0.001977,0.001638
4857,lcl_Mtruncatula_Medtr7g077323.1,0.378995,0.30137,0.438356,0.39726,0.015393,0.014284,0.015235
4858,CNT2086802,0.419246,0.395693,0.446164,0.415882,0.001955,0.002041,0.001948
4859,lcl_Mtruncatula_Medtr1g045660.2,0.351738,0.380368,0.285276,0.389571,0.010035,0.010115,0.010539
4860,lcl_Gmax_Glyma.03G154300.1,0.366534,0.358566,0.340637,0.400398,0.002933,0.00287,0.0027
4861,CNT2086822,0.50566,0.520755,0.543396,0.45283,0.006361,0.006126,0.006851
4862,CNT2087823,0.416612,0.431114,0.397495,0.421226,0.000892,0.000867,0.000845
4863,lcl_Mtruncatula_Medtr3g437750.1,0.411565,0.479592,0.418367,0.336735,0.014926,0.015831,0.015809
4864,CNT2086220,0.383333,0.3375,0.2875,0.525,0.048576,0.047581,0.046147
4865,lcl_Athaliana_AT2G19146.1,0.405152,0.386417,0.337237,0.491803,0.019152,0.018908,0.018336
4866,lcl_Mtruncatula_Medtr7g076630.1,0.404402,0.379642,0.420908,0.412655,0.001488,0.001686,0.001562
4867,CNT2087449,0.482993,0.479592,0.44898,0.520408,0.004106,0.004027,0.004637
4868,CNT2087871,0.464435,0.476987,0.426778,0.48954,0.00343,0.003627,0.002987
4869,lcl_Gmax_Glyma.18G091900.1,0.405782,0.401499,0.404711,0.411135,8.6e-05,6.9e-05,8.1e-05
4870,lcl_Athaliana_AT5G19710.1,0.426087,0.521739,0.356522,0.4,0.021609,0.022793,0.022009
4871,CNT2086942,0.35376,0.350975,0.376045,0.334262,0.00129,0.001374,0.001016
4872,lcl_Mtruncatula_Medtr2g023190.1,0.39,0.43,0.42,0.32,0.010779,0.011228,0.011532
4873,lcl_Gmax_Glyma.08G077000.1,0.445926,0.453333,0.475556,0.408889,0.003386,0.003332,0.00352
4874,CNT2088263,0.517647,0.364706,0.635294,0.552941,0.059076,0.062169,0.060148
4875,lcl_Mtruncatula_Medtr1539s0010.1,0.416667,0.361111,0.5,0.388889,0.016492,0.015499,0.017109
4876,lcl_Gmax_Glyma.17G123200.1,0.418803,0.478632,0.350427,0.42735,0.012354,0.013021,0.012328
4877,CNT2087916,0.390953,0.33441,0.392569,0.44588,0.009568,0.009261,0.009241
4878,lcl_Athaliana_AT5G28464.1,0.407208,0.364712,0.395374,0.461538,0.00742,0.007337,0.007366
4879,lcl_Mtruncatula_Medtr7g115320.1,0.439394,0.488636,0.363636,0.465909,0.013279,0.014003,0.01295
4880,lcl_Gmax_Glyma.11G156000.1,0.463768,0.445652,0.467391,0.478261,0.001006,0.000734,0.000785
4881,CNT2086641,0.377391,0.354783,0.443478,0.333913,0.010156,0.010367,0.010804
4882,CNT2085604,0.44856,0.450617,0.45679,0.438272,0.000237,0.000236,0.000322
4883,lcl_Gmax_Glyma.01G034500.1,0.38535,0.463376,0.334395,0.35828,0.013952,0.013317,0.013763
4884,lcl_Athaliana_AT4G22800.1,0.388278,0.461538,0.373626,0.32967,0.013041,0.014069,0.013782
4885,lcl_Mtruncatula_Medtr4g007450.1,0.403175,0.457143,0.380952,0.371429,0.006319,0.006988,0.006699
4886,lcl_Gmax_Glyma.10G140600.1,0.440945,0.519685,0.34252,0.46063,0.024239,0.02276,0.021424
4887,CNT2088823,0.405815,0.379267,0.390645,0.447535,0.004134,0.004008,0.004112
4888,CNT2086014,0.404844,0.435986,0.370242,0.408304,0.003235,0.003368,0.003595
4889,lcl_Gmax_Glyma.10G189800.1,0.378464,0.344418,0.418052,0.372922,0.004165,0.004075,0.004187
4890,NONATHT000214,0.49435,0.483051,0.516949,0.483051,0.001161,0.001015,0.001308
4891,CNT2087814,0.454128,0.550459,0.399083,0.412844,0.020255,0.018342,0.017331
4892,lcl_Mtruncatula_Medtr7g014710.1,0.40303,0.463636,0.390909,0.354545,0.008902,0.00962,0.00943
4893,lcl_Gmax_Glyma.08G091100.1,0.385246,0.401639,0.336066,0.418033,0.005738,0.005504,0.005088
4894,CNT2087948,0.377685,0.357588,0.378378,0.397089,0.001204,0.001158,0.001158
4895,lcl_Mtruncatula_Medtr7g099670.1,0.439535,0.551163,0.495349,0.272093,0.064975,0.065968,0.066241
4896,lcl_Athaliana_AT5G32510.2,0.46549,0.40931,0.476726,0.510433,0.008203,0.007843,0.007896
4897,lcl_Mtruncatula_Medtr3g437420.2,0.388889,0.477778,0.344444,0.344444,0.017269,0.018568,0.017914
4898,lcl_Gmax_Glyma.01G000500.1,0.40056,0.436975,0.369748,0.394958,0.003331,0.003715,0.003405
4899,NONATHT000541,0.436754,0.443914,0.429594,0.436754,0.000135,0.000203,0.000136
4900,lcl_Athaliana_AT4G06632.1,0.312222,0.336667,0.313333,0.286667,0.001854,0.001893,0.001889
4901,lcl_Mtruncatula_Medtr7g034205.1,0.381643,0.304348,0.42029,0.42029,0.014167,0.012998,0.013588
4902,CNT2086046,0.433712,0.5,0.443182,0.357955,0.01505,0.015561,0.01543
4903,NONATHT001938,0.433712,0.5,0.443182,0.357955,0.01505,0.015561,0.01543
4904,lcl_Mtruncatula_Medtr2g037820.1,0.484277,0.481132,0.471698,0.5,0.000724,0.000676,0.000503
4905,lcl_Gmax_Glyma.01G119000.1,0.336471,0.298824,0.308235,0.402353,0.009937,0.010112,0.010235
4906,CNT2085965,0.468053,0.383358,0.441308,0.579495,0.030989,0.030461,0.030213
4907,CNT2085409,0.313808,0.338912,0.338912,0.263598,0.005448,0.004875,0.005211
4908,lcl_Mtruncatula_Medtr0292s0020.1,0.465753,0.438356,0.410959,0.547945,0.016718,0.016063,0.014986
4909,lcl_Athaliana_AT3G26813.1,0.366516,0.312217,0.393665,0.393665,0.007082,0.008687,0.009123
4910,lcl_Athaliana_AT4G05340.1,0.402062,0.474227,0.28866,0.443299,0.029701,0.03056,0.02933
4911,lcl_Mtruncatula_Medtr6g075925.1,0.382022,0.449438,0.359551,0.337079,0.010175,0.011129,0.010769
4912,lcl_Gmax_Glyma.03G139400.1,0.272727,0.281525,0.272727,0.26393,0.000193,8e-05,0.000101
4913,CNT2086663,0.405405,0.449064,0.411642,0.355509,0.006447,0.005989,0.006028
4914,NONATHT001452,0.405405,0.449064,0.411642,0.355509,0.006447,0.005989,0.006028
4915,lcl_Gmax_Glyma.06G298700.1,0.372155,0.361446,0.389558,0.365462,0.000702,0.000653,0.000733
4916,CNT2087950,0.360759,0.389241,0.351266,0.341772,0.001741,0.002047,0.001938
4917,lcl_Mtruncatula_Medtr3g098700.1,0.391635,0.39924,0.353612,0.422053,0.003792,0.003867,0.003374
4918,lcl_Athaliana_AT1G63960.1,0.441176,0.558824,0.362745,0.401961,0.03171,0.033448,0.032385
4919,lcl_Mtruncatula_Medtr0807s0010.1,0.3663,0.461538,0.263736,0.373626,0.029233,0.030477,0.029354
4920,lcl_Athaliana_AT5G53650.1,0.413043,0.385375,0.444664,0.409091,0.002738,0.003053,0.002727
4921,CNT2088351,0.316583,0.331658,0.29397,0.324121,0.001182,0.001289,0.001687
4922,lcl_Mtruncatula_Medtr7g114230.1,0.527778,0.533333,0.533333,0.516667,0.000213,0.000286,0.000359
4923,NONATHT001806,0.477477,0.585586,0.441441,0.405405,0.026602,0.028164,0.02756
4924,CNT2087337,0.459732,0.422819,0.402685,0.553691,0.021001,0.020383,0.01955
4925,lcl_Mtruncatula_Medtr4g064580.1,0.359259,0.366667,0.3,0.411111,0.009669,0.009687,0.009019
4926,CNT2088053,0.40339,0.381356,0.416949,0.411864,0.001178,0.001399,0.001491
4927,CNT2087870,0.414286,0.385714,0.45,0.407143,0.003331,0.002951,0.003451
4928,lcl_Mtruncatula_Medtr2g050100.1,0.360084,0.323126,0.364308,0.392819,0.00377,0.004007,0.004017
4929,lcl_Gmax_Glyma.08G177700.1,0.344346,0.369759,0.320203,0.343075,0.001813,0.001916,0.001823
4930,CNT2088695,0.461806,0.375,0.552083,0.458333,0.024041,0.022852,0.024263
4931,lcl_Athaliana_AT3G27027.1,0.42381,0.471429,0.357143,0.442857,0.010528,0.011396,0.010257
4932,lcl_Mtruncatula_Medtr7g024590.1,0.457045,0.556701,0.412371,0.402062,0.021782,0.02336,0.022623
4933,lcl_Gmax_Glyma.03G046200.1,0.364379,0.372549,0.352941,0.367647,0.000305,0.000244,0.000352
4934,lcl_Athaliana_AT3G54085.1,0.414634,0.450281,0.41651,0.377111,0.003869,0.004127,0.004125
4935,lcl_Athaliana_AT4G16935.1,0.358407,0.292035,0.438053,0.345133,0.016737,0.015812,0.017075
4936,lcl_Mtruncatula_Medtr8g039850.1,0.450549,0.461538,0.43956,0.450549,0.000317,0.000483,0.000319
4937,lcl_Gmax_Glyma.13G249500.1,0.312183,0.357868,0.281726,0.296954,0.004737,0.005088,0.005608
4938,CNT2088314,0.499093,0.593466,0.46824,0.435572,0.020461,0.021305,0.021513
4939,CNT2086163,0.445221,0.482517,0.34965,0.503497,0.021064,0.020583,0.0198
4940,lcl_Gmax_Glyma.14G124600.1,0.501618,0.446602,0.572816,0.485437,0.012788,0.011986,0.013105
4941,CNT2085702,0.401747,0.379913,0.353712,0.471616,0.012159,0.011722,0.012966
4942,lcl_Mtruncatula_Medtr4g461090.1,0.333333,0.284314,0.367647,0.348039,0.005808,0.005584,0.005752
4943,CNT2085877,0.422018,0.366972,0.486239,0.412844,0.01108,0.010454,0.011255
4944,lcl_Mtruncatula_Medtr8g079930.1,0.550595,0.580357,0.571429,0.5,0.005478,0.005912,0.006197
4945,lcl_Gmax_Glyma.10G016800.1,0.447761,0.567164,0.432836,0.343284,0.036924,0.039623,0.038929
4946,CNT2088085,0.448399,0.437722,0.41637,0.491103,0.004763,0.004577,0.005216
4947,lcl_Athaliana_AT3G51075.1,0.42849,0.381197,0.461538,0.442735,0.005346,0.005247,0.005151
4948,lcl_Gmax_Glyma.15G195300.1,0.384354,0.367347,0.438776,0.346939,0.006958,0.00672,0.00741
4949,lcl_Athaliana_AT5G02580.1,0.34349,0.3241,0.34903,0.357341,0.000948,0.001121,0.001073
4950,CNT2085415,0.461825,0.452514,0.463687,0.469274,0.000265,0.000367,0.000395
4951,lcl_Mtruncatula_Medtr4g093810.1,0.415617,0.31738,0.43073,0.498741,0.025522,0.025104,0.025115
