,Seqname,0,1,2,3,4
904,ENST00000678624.1,0.3953,41,5.224419,91,1.478324
905,ENST00000660386.1,0.3885,46,5.980861,148,2.500586
906,ENST00000677785.1,0.3932,28,3.852386,7,0.132103
907,ENST00000460115.5,0.5473,17,2.359751,31,0.596903
908,ENST00000467245.5,0.6486,16,2.267795,27,0.541972
909,ENST00000657841.1,0.4565,22,2.914872,13,0.228494
910,ENST00000422999.2,0.4859,6,0.923321,73,1.731068
911,ENST00000463275.1,0.5571,0,0,4,0.188612
912,ENST00000469754.3,0.383,52,6.506288,12,0.18768
913,ENST00000478860.5,0.576,14,2.186845,57,1.389895
914,ENST00000461527.7,0.4836,17,2.491468,37,0.794289
915,ENST00000463474.7,0.583,15,2.156834,13,0.268719
916,ENST00000468168.5,0.4897,20,2.902501,133,2.800438
917,ENST00000476738.5,0.5237,15,2.228094,73,1.610055
918,ENST00000467721.5,0.5177,22,3.020547,76,1.432435
919,ENST00000468522.5,0.4585,22,3.118218,76,1.526502
920,ENST00000490577.5,0.3846,43,5.512705,12,0.196826
921,ENST00000491341.5,0.4587,22,3.124762,91,1.834965
922,ENST00000491615.5,0.4897,24,3.296388,52,0.980431
923,ENST00000659280.2,0.3953,24,3.285336,39,0.730723
924,ENST00000484529.5,0.6343,2,0.333669,13,0.36242
925,ENST00000475913.5,0.4478,8,1.273426,1,0.025187
926,ENST00000485007.5,0.4779,7,1.06019,3,0.069072
927,ENST00000473075.3,0.4655,13,2.040848,28,0.689206
928,ENST00000483444.5,0.6164,3,0.516516,13,0.385869
929,ENST00000469127.5,0.6588,3,0.519801,1,0.030217
930,ENST00000463357.5,0.8516,3,0.534115,3,0.095092
931,ENST00000489542.6,0.467,18,2.702469,157,3.540046
932,ENST00000491482.5,0.6733,5,0.823937,19,0.516119
933,ENST00000474630.6,0.3745,23,3.248575,52,1.037993
934,ENST00000479420.5,0.4811,8,1.246423,7,0.170151
935,ENST00000470726.7,0.3434,15,2.155653,97,2.003589
936,ENST00000647700.1,0.4888,23,3.206726,36,0.699945
937,ENST00000483169.6,0.362,22,3.066647,31,0.603272
938,ENST00000469095.6,0.5254,23,3.118271,39,0.717619
939,ENST00000484869.6,0.4085,32,4.318286,103,1.875687
940,ENST00000498557.5,0.4387,9,1.392872,13,0.312117
941,ENST00000472136.5,0.3652,18,2.735297,61,1.407459
942,ENST00000462427.2,0.3739,17,2.420971,37,0.750961
943,ENST00000460525.6,0.4061,21,3.026262,91,1.891723
944,ENST00000484606.1,0.4705,3,0.500504,12,0.334982
945,ENST00000650910.1,0.4037,90,10.502944,196,2.668194
946,ENST00000652753.1,0.5436,11,1.659947,63,1.436531
947,ENST00000671384.1,0.3827,54,6.686309,19,0.291049
948,ENST00000650996.1,0.5063,10,1.476933,4,0.087535
949,ENST00000668174.1,0.3731,37,4.891773,259,4.53003
950,ENST00000413510.4,0.3615,25,3.333344,91,1.619355
951,ENST00000658273.1,0.3904,65,7.722936,316,4.461579
952,ENST00000659039.1,0.3901,51,6.450651,76,1.215289
953,ENST00000655996.1,0.585,7,0.972367,139,2.683242
954,ENST00000657380.1,0.585,12,1.684144,7,0.138176
955,ENST00000382086.6,0.4497,8,1.306657,27,0.721758
956,ENST00000577714.1,0.5709,6,0.968616,19,0.49617
957,ENST00000461286.4,0.4517,85,9.788809,469,6.222193
958,ENST00000248980.9,0.4736,15,2.15802,109,2.256305
959,ENST00000657516.1,0.4862,20,2.643296,84,1.46822
960,ENST00000669415.1,0.5341,9,1.293392,27,0.558079
961,ENST00000419368.1,0.6339,8,1.260361,7,0.173448
962,ENST00000439759.6,0.48,16,2.325799,3,0.063268
963,ENST00000579945.1,0.4571,15,2.17946,4,0.0842
964,ENST00000445414.1,0.4845,6,0.936252,52,1.267635
965,ENST00000542084.1,0.4372,1,0.163627,109,2.922801
966,ENST00000438873.1,0.4643,25,3.207766,25,0.411634
967,ENST00000414046.3,0.4508,114,12.498082,39,0.469119
968,ENST00000666495.2,0.4588,26,3.419299,3,0.051808
969,ENST00000467369.2,0.5275,14,2.019489,7,0.14557
970,ENST00000674016.1,0.7881,7,1.224412,21,0.641979
971,ENST00000515734.2,0.3941,38,4.83974,103,1.671802
972,ENST00000661844.1,0.3898,100,11.488308,64,0.844125
973,ENST00000667192.1,0.3887,52,6.541919,9,0.142458
974,ENST00000663388.1,0.4196,15,2.201885,49,1.055245
975,ENST00000506884.2,0.4336,44,5.443094,121,1.852836
976,ENST00000674007.1,0.4229,25,3.250468,103,1.741284
977,ENST00000673670.1,0.4948,29,3.693852,381,6.182085
978,ENST00000673825.1,0.4391,46,5.559002,441,6.442763
979,ENST00000674024.1,0.4639,43,5.203063,508,7.440276
980,ENST00000664492.1,0.4967,10,1.574151,37,0.916714
981,ENST00000675214.1,0.4989,69,8.087124,100,1.373758
982,ENST00000675671.1,0.5154,49,5.835534,0,0
983,ENST00000674913.1,0.4728,34,4.121686,93,1.367183
984,ENST00000438934.5,0.5046,53,6.154754,52,0.701195
985,ENST00000675978.1,0.447,36,4.363447,76,1.117171
986,ENST00000440005.6,0.8927,11,1.534145,9,0.175324
987,ENST00000424407.1,0.6017,17,2.558279,57,1.289857
988,ENST00000609839.2,0.5555,13,1.880044,1,0.020809
989,ENST00000357168.6,0.4798,21,2.773946,9,0.157058
990,ENST00000460130.5,0.5025,12,1.760656,4,0.085901
991,ENST00000483087.5,0.4517,29,3.769201,12,0.202414
992,ENST00000459662.5,0.4307,34,4.195408,259,3.944851
993,ENST00000467865.5,0.4777,48,5.849157,427,6.340078
994,ENST00000352367.10,0.5115,34,4.181406,133,2.012258
995,ENST00000497248.5,0.4912,56,6.706052,36,0.51628
996,ENST00000486671.1,0.4027,35,4.472247,19,0.310718
997,ENST00000465501.5,0.4714,22,2.879716,27,0.462885
998,ENST00000495696.1,0.5552,10,1.498794,21,0.471561
999,ENST00000623342.1,0.4156,46,5.884746,48,0.785178
1000,ENST00000664962.1,0.479,42,5.158582,379,5.719685
1001,ENST00000654746.1,0.4457,34,4.561223,147,2.644412
1002,ENST00000670001.1,0.4657,32,4.268572,124,2.20557
1003,ENST00000250805.5,0.5549,13,1.907685,27,0.582109
1004,ENST00000445504.3,0.5429,11,1.48575,3,0.054694
1005,ENST00000381361.4,0.4849,16,2.096326,19,0.326095
1006,ENST00000381363.4,0.5339,7,0.929291,39,0.687702
1007,ENST00000428207.4,0.5753,28,3.619094,27,0.451388
1008,ENST00000443596.1,0.4822,14,2.047904,9,0.193093
1009,ENST00000442119.6,0.5171,6,0.923535,111,2.631017
1010,ENST00000590479.5,0.7741,6,0.95254,31,0.783055
1011,ENST00000609228.1,0.7877,12,1.872987,28,0.681498
1012,ENST00000609983.1,0.8045,9,1.385303,9,0.213328
1013,ENST00000671444.1,0.452,14,2.059109,291,6.296746
1014,ENST00000656209.1,0.4622,32,4.273656,108,1.925959
1015,ENST00000494911.5,0.4997,8,1.113253,19,0.368321
1016,ENST00000395900.1,0.5014,43,5.211894,39,0.573106
1017,ENST00000459866.1,0.5876,5,0.862655,19,0.565619
1018,ENST00000525436.1,0.574,19,2.66297,16,0.314371
1019,ENST00000442957.1,0.5069,1,0.161812,21,0.550425
1020,ENST00000571434.1,0.5228,4,0.667338,9,0.251236
1021,ENST00000454365.1,0.4597,7,1.104963,16,0.399711
1022,ENST00000666106.1,0.4931,21,2.834107,28,0.510696
1023,ENST00000382378.6,0.4465,62,7.637715,117,1.775345
1024,ENST00000650763.1,0.4533,20,2.674451,172,3.077258
1025,ENST00000655231.1,0.3671,86,10.092257,21,0.289639
1026,ENST00000612326.5,0.3834,22,2.989864,133,2.457274
1027,ENST00000669746.1,0.4553,20,2.687695,175,3.161795
1028,ENST00000663888.1,0.5153,8,1.219584,16,0.372007
1029,ENST00000556407.5,0.7709,9,1.395247,12,0.288226
1030,ENST00000648456.1,0.4728,18,2.430827,4,0.072812
1031,ENST00000429159.6,0.5277,16,2.167033,73,1.340132
1032,ENST00000648802.1,0.455,22,2.969307,57,1.037884
1033,ENST00000650513.1,0.455,20,2.702699,28,0.511055
1034,ENST00000649036.1,0.7613,8,1.150469,1,0.020624
1035,ENST00000647780.1,0.5039,20,2.702253,21,0.383021
1036,ENST00000452120.7,0.4769,63,7.488461,7,0.099123
1037,ENST00000424076.9,0.4786,56,6.662232,457,6.468905
1038,ENST00000522771.9,0.4662,197,20.796764,907,10.108553
1039,ENST00000649261.1,0.5277,17,2.244051,139,2.422251
1040,ENST00000648609.1,0.5039,19,2.508057,9,0.156844
1041,ENST00000412736.7,0.455,15,2.017366,36,0.651266
1042,ENST00000423456.6,0.4914,17,2.262039,91,1.61136
1043,ENST00000519709.6,0.4832,13,1.739448,63,1.128234
1044,ENST00000521404.5,0.6773,13,1.789813,7,0.132948
1045,ENST00000554639.5,0.5861,14,1.880204,19,0.343102
1046,ENST00000650549.1,0.5917,20,2.696734,28,0.508807
1047,ENST00000455286.1,0.5425,6,0.965467,1,0.025776
1048,ENST00000452514.6,0.5462,4,0.651937,4,0.10618
1049,ENST00000398474.7,0.5172,27,3.623557,129,2.323218
1050,ENST00000648950.1,0.8865,2,0.296661,49,1.078825
1051,ENST00000648512.1,0.6485,4,0.640399,3,0.0768
1052,ENST00000649174.1,0.8991,7,1.068759,57,1.329103
1053,ENST00000649161.1,0.6285,3,0.463732,1,0.023906
1054,ENST00000650556.1,0.5403,6,0.838254,111,2.167738
1055,ENST00000398461.5,0.4816,39,4.787039,57,0.859402
1056,ENST00000455531.1,0.4994,66,7.77345,12,0.166339
1057,ENST00000524131.5,0.6943,4,0.607716,1,0.02316
1058,ENST00000522618.1,0.982,6,0.874417,13,0.276436
1059,ENST00000398460.3,0.4843,37,4.552995,4,0.060574
1060,ENST00000441418.2,0.471,10,1.429062,36,0.735391
1061,ENST00000417072.1,0.4576,52,6.450675,129,1.984827
1062,ENST00000371086.3,0.349,71,8.683537,39,0.583623
1063,ENST00000420557.3,0.4347,21,2.672876,3,0.048509
1064,ENST00000449175.1,0.4679,73,8.393688,16,0.211324
1065,ENST00000400581.2,0.4734,26,3.535317,39,0.72093
1066,ENST00000651670.1,0.378,21,2.989473,73,1.478583
1067,ENST00000653671.1,0.7068,4,0.669589,7,0.196896
1068,ENST00000652128.1,0.4723,25,3.301643,139,2.424467
1069,ENST00000330337.2,0.6034,11,1.694331,21,0.498264
1070,ENST00000505047.2,0.3729,32,4.553085,223,4.513153
1071,ENST00000650923.1,0.3704,60,7.345047,223,3.343308
1072,ENST00000652699.1,0.4914,54,6.516607,52,0.757798
1073,ENST00000651886.1,0.3704,72,8.694639,421,6.138056
1074,ENST00000667260.1,0.3706,64,7.754297,81,1.189152
1075,ENST00000650897.1,0.4037,69,8.264686,97,1.390853
1076,ENST00000651032.1,0.4037,48,5.899966,31,0.468468
1077,ENST00000652153.1,0.4037,70,8.341871,63,0.894052
1078,ENST00000652348.1,0.3778,147,16.445171,79,0.988504
1079,ENST00000324446.3,0.3778,16,2.188618,388,7.264486
1080,ENST00000660026.1,0.5249,7,1.071831,157,3.685464
1081,ENST00000663061.1,0.4389,9,1.341909,157,3.494304
1082,ENST00000669716.1,0.5353,7,1.089516,52,1.262075
1083,ENST00000657901.1,0.4706,14,1.977629,208,4.153453
1084,ENST00000664804.1,0.6663,22,3.27429,91,2.014254
1085,ENST00000454875.2,0.6565,9,1.345622,93,2.081041
1086,ENST00000658318.1,0.3885,49,6.400718,349,5.953241
1087,ENST00000656768.1,0.4828,47,6.083187,624,10.453272
1088,ENST00000651355.1,0.3951,63,7.919823,291,4.59712
1089,ENST00000452584.5,0.5109,24,3.551297,117,2.560058
1090,ENST00000331787.2,0.4456,9,1.440898,13,0.332825
1091,ENST00000667450.1,0.51,43,5.321014,247,3.784154
1092,ENST00000447937.1,0.5021,6,0.879062,4,0.086025
1093,ENST00000397841.5,0.5156,13,1.679065,48,0.800973
1094,ENST00000657006.1,0.6357,21,2.647503,189,3.005023
1095,ENST00000658179.1,0.5169,36,4.471482,199,3.069499
1096,ENST00000667826.1,0.478,40,4.763446,133,1.886896
1097,ENST00000663249.1,0.5235,29,3.549368,229,3.431335
1098,ENST00000654166.1,0.4624,21,2.625546,63,0.985329
1099,ENST00000330551.3,0.6751,10,1.440675,19,0.394212
1100,ENST00000475197.1,0.4823,16,2.224638,37,0.716259
1101,ENST00000253838.3,0.6018,9,1.451969,31,0.806693
1102,ENST00000329684.7,0.4419,8,1.274567,1,0.025399
1103,ENST00000426035.1,0.5181,12,1.919415,12,0.306255
1104,ENST00000478613.5,0.6994,8,1.216716,76,1.759151
1105,ENST00000469658.5,0.3941,5,0.822068,25,0.676304
1106,ENST00000495344.5,0.6767,9,1.404378,7,0.170727
1107,ENST00000465532.5,0.4222,13,1.947694,27,0.60591
1108,ENST00000357704.8,0.7142,8,1.266753,7,0.175813
1109,ENST00000664255.1,0.4065,29,3.907421,111,2.015335
1110,ENST00000669618.1,0.613,16,2.400354,12,0.26946
1111,ENST00000654699.1,0.64,11,1.643125,1,0.022189
1112,ENST00000662409.1,0.5667,36,5.130028,273,5.541221
1113,ENST00000660130.1,0.4956,13,1.937608,147,3.267222
1114,ENST00000670353.1,0.6501,7,1.032115,121,2.633145
1115,ENST00000534914.6,0.4208,23,3.120396,7,0.129086
1116,ENST00000667464.1,0.6181,5,0.745234,181,4.024855
1117,ENST00000423222.5,0.3939,53,6.492642,283,4.248553
1118,ENST00000663427.1,0.6648,12,1.825461,37,0.855894
1119,ENST00000653287.1,0.6928,4,0.588124,259,5.603582
1120,ENST00000656886.1,0.6401,4,0.632475,121,3.029564
1121,ENST00000659698.1,0.5955,8,1.166962,324,6.896232
1122,ENST00000653498.1,0.5893,4,0.60078,172,3.883886
1123,ENST00000448567.2,0.5973,3,0.48609,27,0.710293
1124,ENST00000660843.1,0.4243,16,2.412545,48,1.090886
1125,ENST00000654903.1,0.6107,6,0.877398,183,3.916628
1126,ENST00000610948.1,0.5168,6,0.975176,79,2.090543
1127,ENST00000429940.7,0.6738,24,3.108444,183,3.071426
1128,ENST00000653292.1,0.5099,21,2.766304,189,3.279896
1129,ENST00000659650.1,0.595,71,8.564752,1011,14.713187
1130,ENST00000662209.1,0.4209,42,5.460786,121,2.045733
1131,ENST00000670637.1,0.4496,27,3.487094,292,4.873085
1132,ENST00000667964.1,0.443,24,3.19116,91,1.609006
1133,ENST00000633876.1,0.4408,21,2.903467,19,0.363683
1134,ENST00000632329.1,0.4777,36,4.572243,112,1.806265
1135,ENST00000634052.1,0.4666,9,1.358138,28,0.6377
1136,ENST00000633829.1,0.4888,5,0.752583,13,0.294589
1137,ENST00000631506.1,0.4798,13,1.911092,57,1.231418
1138,ENST00000633349.1,0.7925,2,0.30886,63,1.503227
1139,ENST00000632130.1,0.6611,10,1.553337,37,0.892505
1140,ENST00000632412.1,0.8376,7,1.091176,1,0.024188
1141,ENST00000633115.1,0.6684,3,0.472635,37,0.919029
1142,ENST00000633706.1,0.577,15,2.193838,21,0.448692
1143,ENST00000534991.3,0.6187,11,1.635972,1,0.022127
1144,ENST00000509012.5,0.4974,10,1.578077,9,0.223691
1145,ENST00000507869.6,0.5014,30,3.880014,7,0.117375
1146,ENST00000505537.1,0.5292,6,0.95061,31,0.778701
1147,ENST00000513752.5,0.5679,10,1.494303,13,0.290009
1148,ENST00000315302.6,0.4894,35,4.531588,151,2.531055
1149,ENST00000508968.1,0.5576,9,1.411382,39,0.95923
1150,ENST00000669431.1,0.5083,20,2.788159,19,0.368968
1151,ENST00000507044.1,0.4668,4,0.605451,0,0
1152,ENST00000578730.1,0.4784,23,2.903212,16,0.254954
1153,ENST00000514984.1,0.5475,3,0.477677,1,0.025451
1154,ENST00000581398.1,0.4989,86,9.953771,133,1.781006
1155,ENST00000505364.1,0.4844,28,3.592888,124,2.042723
1156,ENST00000642796.1,0.4465,41,5.233864,169,2.753239
1157,ENST00000643589.1,0.5477,7,1.095708,13,0.318417
1158,ENST00000642451.1,0.3806,112,12.549877,16,0.201153
1159,ENST00000646386.1,0.7183,10,1.574584,49,1.214767
1160,ENST00000644478.1,0.4676,18,2.53876,9,0.17872
1161,ENST00000331944.10,0.5172,3,0.478249,39,0.992695
1162,ENST00000409139.6,0.4094,18,2.485965,39,0.744578
1163,ENST00000644577.1,0.4347,9,1.39731,63,1.518914
1164,ENST00000643743.1,0.4388,11,1.585185,49,1.017869
1165,ENST00000644125.1,0.4667,13,1.833764,19,0.378682
1166,ENST00000409898.2,0.4998,10,1.579848,13,0.324428
1167,ENST00000645257.1,0.527,8,1.18255,9,0.197057
1168,ENST00000419680.6,0.5714,7,1.074247,3,0.070798
1169,ENST00000643070.1,0.4369,13,1.827603,13,0.257076
1170,ENST00000414584.1,0.5213,8,1.202957,7,0.158463
1171,ENST00000455131.5,0.5255,6,0.909296,31,0.712801
1172,ENST00000646636.1,0.6912,8,1.154645,112,2.335184
1173,ENST00000642293.1,0.4755,10,1.539941,7,0.165906
1174,ENST00000423846.5,0.5159,2,0.326431,19,0.507128
1175,ENST00000646865.1,0.5118,18,2.65224,43,0.932722
1176,ENST00000645138.1,0.5625,8,1.24144,3,0.072136
1177,ENST00000414030.6,0.4855,12,1.794498,31,0.692979
1178,ENST00000437561.1,0.5411,8,1.306657,13,0.346327
1179,ENST00000629257.1,0.7575,2,0.345976,13,0.389504
1180,ENST00000645729.1,0.482,3,0.496668,31,0.850397
1181,ENST00000413202.1,0.4445,3,0.496083,49,1.340919
1182,ENST00000643509.1,0.4579,14,1.966393,39,0.770075
1183,ENST00000643321.1,0.5325,13,1.963329,31,0.706549
1184,ENST00000603948.5,0.5385,6,0.969256,12,0.313152
1185,ENST00000612724.1,0.5185,5,0.80327,12,0.31026
1186,ENST00000642872.1,0.5045,23,3.057535,9,0.159358
1187,ENST00000380612.8,0.5419,11,1.576545,63,1.29524
1188,ENST00000670883.1,0.5707,26,3.351235,16,0.265847
1189,ENST00000670049.1,0.4931,46,5.572347,73,1.07124
1190,ENST00000661806.1,0.4989,70,8.38971,109,1.564907
1191,ENST00000329618.7,0.4854,56,6.96395,172,2.658786
1192,ENST00000330490.3,0.4938,14,2.085142,7,0.155007
1193,ENST00000354333.5,0.5098,20,2.566484,84,1.383299
1194,ENST00000465978.1,0.6702,6,1.026266,12,0.350725
1195,ENST00000590829.5,0.5219,8,1.220111,13,0.30226
1196,ENST00000669476.1,0.4377,47,5.970762,76,1.226249
1197,ENST00000664725.1,0.4739,41,5.077229,97,1.487859
1198,ENST00000432735.5,0.3551,34,4.391648,27,0.450254
1199,ENST00000588753.1,0.666,3,0.47021,13,0.319848
1200,ENST00000420074.1,0.5235,28,3.696585,84,1.463498
1201,ENST00000412526.5,0.4373,14,2.068056,36,0.78688
1202,ENST00000455939.1,0.5568,10,1.601495,79,2.030078
1203,ENST00000546512.5,0.4591,9,1.428393,49,1.234062
1204,ENST00000549354.6,0.496,33,4.067032,52,0.79039
1205,ENST00000549131.1,0.575,4,0.640997,13,0.334506
1206,ENST00000552608.6,0.5378,21,2.986833,127,2.568806
1207,ENST00000547102.5,0.578,11,1.710806,57,1.378311
1208,ENST00000453698.6,0.608,10,1.391128,109,2.109719
1209,ENST00000483342.6,0.5121,14,1.90149,63,1.162236
1210,ENST00000656815.1,0.5874,13,1.84691,37,0.746608
1211,ENST00000657911.1,0.6525,11,1.554222,7,0.139572
1212,ENST00000400436.6,0.4744,32,4.059138,39,0.627134
1213,ENST00000661733.1,0.4812,31,3.926504,31,0.497318
1214,ENST00000669083.1,0.594,7,1.012477,21,0.439911
1215,ENST00000656427.1,0.6612,16,2.26835,91,1.828786
1216,ENST00000432153.6,0.6528,9,1.264253,7,0.138285
1217,ENST00000666350.1,0.5646,8,1.115742,27,0.52571
1218,ENST00000667760.1,0.5094,10,1.433799,1,0.020483
1219,ENST00000666020.1,0.6855,12,1.697956,7,0.139958
1220,ENST00000656824.1,0.5357,7,0.983869,48,0.949057
1221,ENST00000670145.1,0.4422,26,3.387996,147,2.495759
1222,ENST00000661378.1,0.5098,21,2.759038,19,0.328167
1223,ENST00000669338.1,0.4994,17,2.307762,57,1.050686
1224,ENST00000663763.1,0.46,55,6.609834,79,1.140434
1225,ENST00000669976.1,0.481,35,4.350384,19,0.293915
1226,ENST00000418383.2,0.4536,14,1.915918,3,0.05635
1227,ENST00000669207.1,0.5214,11,1.540861,7,0.137626
1228,ENST00000442419.2,0.4474,13,1.910468,25,0.539502
1229,ENST00000656502.1,0.4743,14,1.949842,3,0.058118
1230,ENST00000444816.2,0.6403,7,1.066446,21,0.487388
1231,ENST00000483544.1,0.6164,11,1.477535,133,2.400663
1232,ENST00000560153.2,0.3603,26,3.42815,43,0.747571
1233,ENST00000585832.3,0.5213,8,1.109104,13,0.249961
1234,ENST00000602372.1,0.6595,9,1.427978,37,0.931231
1235,ENST00000602814.1,0.594,1,0.162755,13,0.344974
1236,ENST00000662052.1,0.7094,21,2.783351,27,0.474143
1237,ENST00000657571.1,0.7423,10,1.358912,81,1.496729
1238,ENST00000634806.1,0.4934,13,1.882488,37,0.775713
1239,ENST00000635067.1,0.4582,41,5.227549,75,1.218863
1240,ENST00000635212.1,0.496,4,0.624168,73,1.778388
1241,ENST00000326539.6,0.4786,34,4.384077,28,0.465793
1242,ENST00000375670.1,0.6228,7,1.038314,7,0.154269
1243,ENST00000412102.5,0.5955,23,3.01926,193,3.327222
1244,ENST00000457881.5,0.6525,2,0.31597,52,1.298639
1245,ENST00000586552.5,0.6905,1,0.176051,9,0.279619
1246,ENST00000589300.1,0.4992,5,0.760125,1,0.023205
1247,ENST00000442967.1,0.6273,6,0.947909,16,0.399573
1248,ENST00000441234.1,0.4892,4,0.650343,21,0.555446
1249,ENST00000450728.1,0.4848,36,4.441038,7,0.106596
1250,ENST00000416200.1,0.4788,32,3.965166,49,0.752574
1251,ENST00000668832.1,0.3951,23,3.100993,43,0.782575
1252,ENST00000666719.1,0.4849,23,3.148737,43,0.805929
1253,ENST00000375987.3,0.5014,37,4.8036,1,0.016857
1254,ENST00000668648.1,0.4804,33,4.595568,247,4.788615
1255,ENST00000578387.1,0.4685,14,1.820803,57,0.964725
1256,ENST00000645185.1,0.4229,152,16.5014,1273,15.005086
1257,ENST00000430327.6,0.4844,14,2.023214,31,0.646983
1258,ENST00000440221.2,0.5207,13,1.880585,19,0.397377
1259,ENST00000414699.1,1.0197,1,0.171819,12,0.354713
1260,ENST00000366314.4,0.5246,15,2.038897,28,0.517948
1261,ENST00000307548.2,0.6472,15,2.019134,148,2.683444
1262,ENST00000496285.6,0.4528,29,3.889549,13,0.234416
1263,ENST00000655125.1,0.3951,35,4.815482,147,2.78128
1264,ENST00000662081.1,0.3951,32,4.298621,91,1.643321
1265,ENST00000491317.1,0.4355,22,3.092513,21,0.414891
1266,ENST00000455084.1,0.4199,18,2.43384,109,1.993533
1267,ENST00000651837.1,0.4007,24,3.23451,27,0.490211
1268,ENST00000666666.1,0.4184,16,2.193879,67,1.260848
1269,ENST00000670518.1,0.3846,30,3.908044,108,1.834288
1270,ENST00000666990.1,0.4769,42,5.478244,189,3.215454
1271,ENST00000661812.1,0.4134,30,4.031543,27,0.486985
1272,ENST00000654569.1,0.623,21,3.184514,97,2.22894
1273,ENST00000662223.1,0.421,29,3.836467,7,0.122738
1274,ENST00000658891.1,0.4536,23,3.188347,21,0.403159
1275,ENST00000667496.1,0.3568,66,7.85129,1083,15.330244
1276,ENST00000659275.1,0.4186,49,5.990395,819,12.244787
1277,ENST00000457100.5,0.4879,17,2.423753,16,0.324871
1278,ENST00000276770.8,0.53,17,2.35421,48,0.921104
1279,ENST00000449828.1,0.4634,9,1.370851,3,0.069781
1280,ENST00000324988.3,0.4095,9,1.404018,13,0.31734
1281,ENST00000416110.1,1.125,4,0.781556,7,0.267286
1282,ENST00000453955.1,0.5419,4,0.714487,19,0.608291
1283,ENST00000430228.1,0.788,4,0.698068,1,0.030734
1284,ENST00000416945.2,0.5014,26,3.489623,13,0.233898
1285,ENST00000414008.3,0.6062,10,1.48778,57,1.263143
1286,ENST00000412495.5,0.4896,16,2.066658,61,1.018007
1287,ENST00000475015.5,0.4633,24,3.054264,48,0.777262
1288,ENST00000436101.1,0.4632,8,1.205555,12,0.27229
1289,ENST00000414722.5,0.5813,3,0.459975,21,0.493934
1290,ENST00000426021.5,0.3899,67,8.290883,3,0.046062
1291,ENST00000454781.6,0.3704,107,12.343241,67,0.89089
1292,ENST00000454857.6,0.3885,78,9.423814,169,2.467048
1293,ENST00000614455.4,0.6678,10,1.61436,3,0.077772
1294,ENST00000622752.1,0.3899,12,1.807976,21,0.477828
1295,ENST00000439517.2,0.4159,17,2.476384,19,0.402812
1296,ENST00000657543.1,0.475,18,2.614574,9,0.189946
1297,ENST00000314315.7,0.4767,11,1.542064,37,0.726954
1298,ENST00000586395.2,0.4619,4,0.558533,37,0.721631
1299,ENST00000581640.5,0.6528,4,0.649446,12,0.31688
1300,ENST00000578829.5,0.496,10,1.539583,7,0.165829
1301,ENST00000585273.5,0.4649,8,1.20796,16,0.365526
1302,ENST00000584840.5,0.4597,8,1.22251,9,0.210261
1303,ENST00000454482.2,0.4734,13,1.755453,111,2.025341
1304,ENST00000662473.1,0.5474,10,1.385251,27,0.51867
1305,ENST00000662612.1,0.4643,37,4.701755,67,1.081834
1306,ENST00000432141.1,0.5294,5,0.739854,75,1.643846
1307,ENST00000317019.2,0.3904,58,7.095548,39,0.5844
1308,ENST00000531711.1,0.7167,2,0.316507,4,0.100234
1309,ENST00000420873.2,0.4945,11,1.465486,91,1.6153
1310,ENST00000667465.1,0.3542,100,11.530264,1273,16.928607
1311,ENST00000549957.1,0.3759,89,10.516955,400,5.587893
1312,ENST00000663992.1,0.6467,27,3.416966,433,6.936382
1313,ENST00000663541.1,0.5228,35,4.298818,508,7.664833
1314,ENST00000663575.1,0.4534,36,4.635595,268,4.445921
1315,ENST00000659498.1,0.66,58,7.035808,751,11.052977
1316,ENST00000662127.1,0.461,33,4.29215,217,3.672415
1317,ENST00000653894.1,0.4842,59,7.264685,651,9.868756
1318,ENST00000426250.4,0.3844,128,14.39553,39,0.493156
1319,ENST00000668395.1,0.5425,34,4.19855,532,8.114221
1320,ENST00000667144.1,0.4044,30,4.008053,91,1.623591
1321,ENST00000658779.1,0.5347,20,2.629885,217,3.753614
1322,ENST00000661366.1,0.5042,17,2.374279,31,0.60472
1323,ENST00000550334.2,0.4883,34,4.232365,964,14.941406
1324,ENST00000656147.1,0.5477,40,4.879186,691,10.283317
1325,ENST00000655489.1,0.3844,54,6.720093,769,11.909271
1326,ENST00000665830.1,0.4862,43,5.21107,73,1.072684
1327,ENST00000318426.6,0.3827,35,4.419348,79,1.260536
1328,ENST00000539026.1,0.5303,6,0.944491,3,0.074277
1329,ENST00000532841.5,0.3706,12,1.736175,63,1.320525
1330,ENST00000531049.1,0.5698,8,1.225498,13,0.305315
1331,ENST00000663212.1,0.4465,27,3.448088,279,4.551849
1332,ENST00000654925.1,0.4445,23,3.124147,27,0.498621
1333,ENST00000500370.2,0.5082,25,3.408628,52,0.966044
1334,ENST00000555866.5,0.8756,7,1.295654,25,0.855628
1335,ENST00000667310.1,0.4459,36,4.492693,199,3.100537
1336,ENST00000660378.1,0.7369,6,0.982834,1,0.026685
1337,ENST00000667668.1,0.4743,27,3.648042,63,1.151151
1338,ENST00000560255.2,0.4868,51,6.108854,279,4.003005
1339,ENST00000321800.11,0.7298,7,1.066446,13,0.301585
1340,ENST00000544677.1,0.6591,5,0.811808,13,0.342778
1341,ENST00000579749.1,0.8831,6,0.94193,84,2.073237
1342,ENST00000665734.1,0.5564,18,2.522251,3,0.059168
1343,ENST00000613377.1,0.7807,1,0.185877,7,0.242327
1344,ENST00000332012.5,0.4708,9,1.182215,4,0.069097
