,Seqname,0,1,2,3,4,5,6
590,ENST00000655086.1,0.506797,0.513978,0.498589,0.507823,0.000178,0.00017,0.000161
591,ENST00000420309.6,0.47486,0.465549,0.49162,0.467412,0.000637,0.000666,0.000713
592,ENST00000627487.3,0.467485,0.44908,0.48589,0.467485,0.00105,0.001167,0.00127
593,ENST00000626769.2,0.511628,0.488372,0.528239,0.518272,0.001372,0.001559,0.001699
594,ENST00000670036.1,0.525046,0.500928,0.546846,0.527365,0.001614,0.001663,0.001713
595,ENST00000655096.1,0.522388,0.544535,0.541647,0.480982,0.003821,0.003775,0.003733
596,ENST00000594376.6,0.467001,0.491228,0.471178,0.438596,0.00206,0.001966,0.001981
597,ENST00000657291.1,0.47333,0.484723,0.480062,0.455205,0.000735,0.00076,0.000774
598,ENST00000664483.1,0.491169,0.474348,0.497056,0.502103,0.000691,0.000761,0.000785
599,ENST00000456161.5,0.470455,0.456818,0.494318,0.460227,0.001299,0.001378,0.001502
600,ENST00000629304.1,0.493703,0.513854,0.498741,0.468514,0.001443,0.00124,0.001176
601,ENST00000627074.2,0.498278,0.544202,0.516648,0.433984,0.009711,0.009477,0.009363
602,ENST00000625227.2,0.48856,0.500673,0.472409,0.492598,0.000622,0.000694,0.0006
603,ENST00000629407.2,0.496741,0.508475,0.46545,0.516297,0.002272,0.002206,0.002397
604,ENST00000612430.3,0.516043,0.505348,0.505348,0.537433,0.001178,0.00104,0.001195
605,ENST00000418308.5,0.507532,0.490151,0.528389,0.504056,0.001151,0.001247,0.001366
606,ENST00000630283.2,0.486359,0.49953,0.47413,0.485419,0.000468,0.000415,0.000368
607,ENST00000598586.1,0.520923,0.467532,0.549784,0.545455,0.006615,0.006976,0.007174
608,ENST00000627542.2,0.514245,0.487179,0.529915,0.525641,0.00175,0.001934,0.002045
609,ENST00000626574.2,0.51071,0.497182,0.51071,0.524239,0.000598,0.000672,0.000676
610,ENST00000596028.5,0.487603,0.456907,0.453365,0.552538,0.009698,0.009525,0.009709
611,ENST00000452431.5,0.443049,0.422111,0.429648,0.477387,0.002764,0.002855,0.002809
612,ENST00000629374.2,0.492604,0.465976,0.563609,0.448225,0.011583,0.011383,0.011884
613,ENST00000423402.5,0.488246,0.439421,0.450271,0.575045,0.017494,0.017895,0.018172
614,ENST00000629188.2,0.455319,0.404255,0.446809,0.514894,0.009591,0.009299,0.009343
615,ENST00000434781.5,0.481416,0.461947,0.467257,0.515044,0.002717,0.002564,0.002691
616,ENST00000626162.2,0.50431,0.435345,0.560345,0.517241,0.01229,0.012771,0.013152
617,ENST00000654878.1,0.390143,0.411964,0.383747,0.374718,0.001117,0.001073,0.001086
618,ENST00000659586.1,0.419865,0.417607,0.433409,0.408578,0.000467,0.00046,0.00041
619,ENST00000457770.6,0.432836,0.458955,0.396269,0.443284,0.003181,0.003257,0.003404
620,ENST00000612876.4,0.458034,0.446043,0.446043,0.482014,0.001427,0.001593,0.00173
621,ENST00000666075.1,0.462641,0.457523,0.4652,0.4652,6.20E-05,6.80E-05,7.10E-05
622,ENST00000668711.1,0.481917,0.502628,0.47017,0.472952,0.000958,0.000929,0.000946
623,ENST00000625955.3,0.461032,0.463227,0.468716,0.451153,0.000236,0.000233,0.000245
624,ENST00000653596.1,0.469523,0.456246,0.476162,0.476162,0.000405,0.000425,0.000415
625,ENST00000660903.1,0.482801,0.50411,0.466667,0.477626,0.0011,0.001071,0.001094
626,ENST00000669583.1,0.483712,0.494161,0.463737,0.493239,0.000899,0.000912,0.000942
627,ENST00000659941.1,0.487443,0.491074,0.472012,0.499244,0.00059,0.000585,0.000607
628,ENST00000653606.1,0.491176,0.502139,0.482086,0.489305,0.000305,0.000292,0.000281
629,ENST00000661703.1,0.469928,0.482609,0.475,0.452174,0.000738,0.000757,0.000765
630,ENST00000655058.1,0.483643,0.489591,0.465056,0.496283,0.000815,0.000805,0.000838
631,ENST00000366234.7,0.504525,0.485294,0.549774,0.478507,0.004642,0.004739,0.00452
632,ENST00000625518.2,0.461806,0.461806,0.454861,0.46875,0.000157,0.000163,0.000203
633,ENST00000458686.5,0.469608,0.452941,0.494118,0.461765,0.001425,0.001508,0.001616
634,ENST00000432604.5,0.478032,0.453427,0.458699,0.521968,0.004563,0.004369,0.004214
635,ENST00000657164.1,0.46801,0.483627,0.462469,0.457935,0.000547,0.000511,0.000499
636,ENST00000670786.1,0.473013,0.475563,0.446239,0.497238,0.001981,0.001975,0.00203
637,ENST00000603347.5,0.509985,0.474654,0.562212,0.493088,0.006452,0.006702,0.0071
638,ENST00000604346.5,0.48913,0.513587,0.509511,0.444293,0.004416,0.004559,0.004432
639,ENST00000413791.5,0.468371,0.452221,0.472409,0.480485,0.000692,0.000601,0.000623
640,ENST00000416506.5,0.440959,0.387454,0.464945,0.47048,0.006683,0.006313,0.006476
641,ENST00000664958.1,0.444129,0.441761,0.446023,0.444602,1.60E-05,2.30E-05,2.70E-05
642,ENST00000666167.1,0.432339,0.414443,0.463422,0.419152,0.002194,0.002222,0.002174
643,ENST00000653289.1,0.444887,0.439575,0.450199,0.444887,8.80E-05,0.000101,0.000111
644,ENST00000659531.1,0.446589,0.442728,0.442728,0.454311,0.000141,0.000134,0.000144
645,ENST00000653811.1,0.44086,0.426075,0.456989,0.439516,0.000729,0.000764,0.000794
646,ENST00000654716.1,0.468935,0.493866,0.449941,0.463,0.00151,0.001464,0.0015
647,ENST00000439670.6,0.448165,0.437615,0.447248,0.459633,0.00038,0.000405,0.000404
648,ENST00000667952.1,0.457143,0.464516,0.481106,0.425806,0.002395,0.002407,0.002453
649,ENST00000609543.6,0.449054,0.455766,0.437462,0.453935,0.000304,0.000285,0.000321
650,ENST00000668191.1,0.456491,0.456491,0.476035,0.436947,0.001135,0.001134,0.001172
651,ENST00000626558.3,0.480272,0.49932,0.463946,0.477551,0.000941,0.000903,0.000937
652,ENST00000662224.1,0.474484,0.442892,0.44836,0.532199,0.007608,0.007523,0.007594
653,ENST00000664754.1,0.489173,0.483493,0.496273,0.487753,0.000129,0.000139,0.000151
654,ENST00000662103.1,0.476948,0.495716,0.452876,0.482252,0.001433,0.001398,0.001445
655,ENST00000629943.3,0.442044,0.440828,0.431701,0.453605,0.000369,0.000371,0.000387
656,ENST00000625788.3,0.458991,0.456625,0.477918,0.442429,0.000944,0.000955,0.000883
657,ENST00000442040.5,0.459946,0.486049,0.440144,0.453645,0.001631,0.001731,0.001657
658,ENST00000627155.2,0.501639,0.516393,0.491803,0.496721,0.000462,0.000573,0.0005
659,ENST00000614826.4,0.482759,0.517241,0.448276,0.482759,0.003493,0.003746,0.003504
660,ENST00000601396.5,0.4919,0.450663,0.521355,0.503682,0.004183,0.004483,0.004684
661,ENST00000602091.1,0.433785,0.400417,0.450469,0.450469,0.002577,0.002765,0.002835
662,ENST00000662425.1,0.435825,0.406206,0.45275,0.448519,0.002069,0.002298,0.002174
663,ENST00000596573.5,0.44186,0.391473,0.472868,0.46124,0.005941,0.006293,0.006086
664,ENST00000594548.5,0.436416,0.433526,0.463873,0.41185,0.002017,0.002043,0.002212
665,ENST00000600002.5,0.445993,0.445993,0.45993,0.432056,0.000564,0.000563,0.000489
666,ENST00000601395.1,0.449511,0.454397,0.454397,0.439739,0.000185,0.000217,0.000249
667,ENST00000437456.5,0.476844,0.396226,0.504288,0.530017,0.015485,0.016203,0.016375
668,ENST00000415060.6,0.459566,0.497041,0.431953,0.449704,0.003275,0.002943,0.002734
669,ENST00000628102.2,0.486025,0.498447,0.540373,0.419255,0.011226,0.011115,0.010729
670,ENST00000630206.2,0.44584,0.452119,0.456829,0.428571,0.000643,0.000681,0.000606
671,ENST00000625257.2,0.489198,0.467593,0.49537,0.50463,0.001203,0.001371,0.00142
672,ENST00000596665.5,0.4875,0.53625,0.46875,0.4575,0.005307,0.005045,0.005145
673,ENST00000439892.6,0.454245,0.426681,0.466373,0.46968,0.001785,0.001664,0.001717
674,ENST00000609075.5,0.5,0.519231,0.501923,0.478846,0.001122,0.001292,0.001303
675,ENST00000628757.2,0.518459,0.544141,0.467095,0.544141,0.005958,0.006141,0.006531
676,ENST00000610168.1,0.493151,0.50137,0.50137,0.476712,0.000518,0.000447,0.000581
677,ENST00000424748.1,0.482976,0.453972,0.491803,0.503153,0.002084,0.002267,0.00221
678,ENST00000457870.5,0.471058,0.48503,0.473054,0.45509,0.000602,0.000488,0.000467
679,ENST00000442326.1,0.495509,0.552395,0.449102,0.48503,0.008111,0.008512,0.008204
680,ENST00000499346.7,0.458176,0.463451,0.447626,0.463451,0.000251,0.000242,0.000226
681,ENST00000501652.5,0.505934,0.505934,0.507808,0.50406,9.00E-06,1.10E-05,6.00E-06
682,ENST00000501173.6,0.556375,0.559536,0.537408,0.572181,0.000956,0.000945,0.000851
683,ENST00000514573.5,0.550082,0.53202,0.536946,0.581281,0.002355,0.002485,0.002385
684,ENST00000508353.5,0.456967,0.479508,0.418033,0.473361,0.003437,0.003226,0.003633
685,ENST00000606855.1,0.459375,0.496875,0.525,0.35625,0.024156,0.023514,0.024387
686,ENST00000512185.1,0.427061,0.443975,0.418605,0.418605,0.000578,0.000719,0.000834
687,ENST00000508878.5,0.444215,0.436983,0.467975,0.427686,0.001326,0.001367,0.001246
688,ENST00000660408.1,0.504247,0.495753,0.507336,0.509653,0.000183,0.000216,0.000205
689,ENST00000657475.1,0.475976,0.463964,0.463964,0.5,0.001384,0.001478,0.001407
690,ENST00000665302.1,0.415349,0.410079,0.424901,0.411067,0.000207,0.000216,0.0002
691,ENST00000661552.1,0.459108,0.496283,0.412639,0.468401,0.005385,0.005066,0.004738
692,ENST00000665599.1,0.407639,0.392611,0.386976,0.443331,0.002935,0.002898,0.002968
693,ENST00000657683.1,0.372928,0.376611,0.372007,0.370166,3.10E-05,2.50E-05,2.70E-05
694,ENST00000656154.1,0.375906,0.375906,0.379013,0.372799,2.80E-05,2.80E-05,2.60E-05
695,ENST00000663976.1,0.386028,0.393641,0.382893,0.381549,0.000129,0.000135,0.000139
696,ENST00000442839.5,0.37,0.39,0.354,0.366,0.000958,0.000755,0.000663
697,ENST00000418985.1,0.376782,0.360489,0.415479,0.354379,0.0034,0.003278,0.003561
698,ENST00000541578.6,0.45039,0.438127,0.478261,0.434783,0.001756,0.001828,0.001963
699,ENST00000537068.5,0.440382,0.429253,0.410175,0.481717,0.004251,0.004168,0.003977
700,ENST00000538654.6,0.43048,0.420368,0.437703,0.433369,0.00025,0.00027,0.000281
701,ENST00000658540.1,0.452743,0.461996,0.426305,0.469927,0.00163,0.0016,0.001533
702,ENST00000661616.1,0.435788,0.444349,0.430223,0.432791,0.000164,0.000146,0.000137
703,ENST00000670469.1,0.423077,0.436032,0.421457,0.411741,0.000436,0.000457,0.000461
704,ENST00000664307.1,0.428439,0.431227,0.41171,0.442379,0.000728,0.000724,0.000751
705,ENST00000671236.1,0.428421,0.437918,0.437918,0.409427,0.0008,0.000783,0.000796
706,ENST00000544550.6,0.448786,0.476021,0.419183,0.451155,0.002418,0.00234,0.002272
707,ENST00000660730.1,0.441358,0.475309,0.419753,0.429012,0.002628,0.002543,0.0025
708,ENST00000660960.1,0.422571,0.422571,0.39,0.455143,0.003197,0.003196,0.003162
709,ENST00000662229.1,0.436553,0.439151,0.40667,0.463837,0.002484,0.002477,0.002428
710,ENST00000663237.1,0.422892,0.428984,0.422251,0.417441,9.60E-05,8.70E-05,8.60E-05
711,ENST00000535689.6,0.437644,0.439024,0.441786,0.432121,7.00E-05,6.80E-05,7.70E-05
712,ENST00000656268.1,0.42323,0.456643,0.422434,0.390613,0.003251,0.003206,0.003206
713,ENST00000665512.1,0.430995,0.415008,0.419902,0.458075,0.001688,0.001715,0.001732
714,ENST00000544983.2,0.438516,0.443598,0.445122,0.426829,0.000298,0.000287,0.000301
715,ENST00000661936.1,0.4371,0.454158,0.432409,0.424733,0.000683,0.000647,0.00064
716,ENST00000535076.6,0.430299,0.450213,0.443812,0.396871,0.002523,0.002487,0.002505
717,ENST00000545920.2,0.420187,0.452509,0.421888,0.386164,0.003286,0.003239,0.00324
718,ENST00000670502.1,0.433219,0.421233,0.452055,0.42637,0.000823,0.000859,0.000903
719,ENST00000662400.1,0.421875,0.433594,0.408984,0.423047,0.000452,0.00047,0.000497
720,ENST00000652879.1,0.426224,0.444668,0.432596,0.401408,0.001478,0.001446,0.001454
721,ENST00000656241.1,0.443654,0.457877,0.431619,0.441466,0.000516,0.000479,0.000454
722,ENST00000663092.1,0.451515,0.445455,0.443182,0.465909,0.000493,0.000473,0.000507
723,ENST00000545440.5,0.450928,0.425729,0.429708,0.497347,0.005009,0.005178,0.005063
724,ENST00000541615.5,0.449198,0.425134,0.465241,0.457219,0.001412,0.001584,0.001678
725,ENST00000545688.5,0.437705,0.437705,0.467213,0.408197,0.002563,0.002568,0.002326
726,ENST00000540865.5,0.432398,0.390306,0.451531,0.455357,0.004112,0.004406,0.004501
727,ENST00000565493.2,0.417515,0.428254,0.420478,0.403814,0.000462,0.00047,0.000467
728,ENST00000655847.1,0.465046,0.469605,0.485562,0.43997,0.001578,0.001562,0.001488
729,ENST00000673634.1,0.427004,0.425811,0.415792,0.439408,0.000426,0.000428,0.000441
730,ENST00000673729.1,0.440798,0.447564,0.435386,0.439445,0.000112,0.000101,0.00011
731,ENST00000673640.1,0.444896,0.450183,0.429443,0.455063,0.000558,0.000548,0.00058
732,ENST00000673769.1,0.429601,0.424936,0.413486,0.450382,0.001085,0.001096,0.001131
733,ENST00000674091.1,0.3938,0.378875,0.399541,0.402985,0.000544,0.000646,0.000674
734,ENST00000668100.1,0.476056,0.484507,0.467606,0.476056,0.000204,0.000238,0.000204
735,ENST00000657203.1,0.471683,0.480583,0.478155,0.456311,0.00051,0.000478,0.000453
736,ENST00000659276.1,0.456842,0.473684,0.454737,0.442105,0.000729,0.000674,0.00068
737,ENST00000659725.1,0.491493,0.504726,0.479206,0.490548,0.000472,0.000419,0.000473
738,ENST00000624128.2,0.477958,0.484919,0.482599,0.466357,0.000287,0.000265,0.000247
739,ENST00000623163.4,0.47654,0.494868,0.483871,0.45088,0.001529,0.001468,0.001441
740,ENST00000650155.1,0.43154,0.443765,0.432763,0.418093,0.000459,0.00039,0.000382
741,ENST00000589187.5,0.461268,0.47007,0.464789,0.448944,0.000315,0.000254,0.000292
742,ENST00000661011.1,0.440546,0.450292,0.432749,0.438596,0.000232,0.00021,0.000229
743,ENST00000658742.1,0.44388,0.444896,0.45099,0.435754,0.000171,0.000169,0.000151
744,ENST00000658584.1,0.445141,0.451411,0.438871,0.445141,0.000114,9.90E-05,0.000115
745,ENST00000666667.1,0.450795,0.454771,0.450298,0.447316,3.70E-05,2.90E-05,3.00E-05
746,ENST00000665113.1,0.463569,0.466437,0.464716,0.459552,3.30E-05,2.70E-05,3.10E-05
747,ENST00000587692.6,0.52,0.549,0.522,0.489,0.002622,0.002502,0.002489
748,ENST00000656092.1,0.404927,0.404407,0.410132,0.400243,7.30E-05,7.40E-05,6.90E-05
749,ENST00000670094.1,0.446006,0.455991,0.442678,0.439349,0.000225,0.000207,0.000213
750,ENST00000658919.1,0.433097,0.430912,0.439104,0.429274,8.20E-05,9.00E-05,7.30E-05
751,ENST00000663073.1,0.405303,0.409091,0.394886,0.411932,0.000252,0.000244,0.00027
752,ENST00000667693.1,0.419299,0.423894,0.40494,0.429064,0.000489,0.000476,0.00052
753,ENST00000667421.1,0.438356,0.468493,0.476712,0.369863,0.010341,0.009923,0.00937
754,ENST00000668505.1,0.422561,0.417073,0.437195,0.413415,0.00049,0.000509,0.000463
755,ENST00000659811.1,0.392603,0.405405,0.384068,0.388336,0.000355,0.000267,0.000334
756,ENST00000664449.1,0.429861,0.439583,0.441667,0.408333,0.00102,0.000987,0.000945
757,ENST00000655834.1,0.44898,0.471939,0.433673,0.441327,0.001196,0.001105,0.001169
758,ENST00000655881.1,0.442879,0.457746,0.457746,0.413146,0.001948,0.001891,0.001831
759,ENST00000659484.1,0.43452,0.423103,0.461383,0.419073,0.001635,0.001675,0.001585
760,ENST00000660580.1,0.44585,0.467194,0.422134,0.448221,0.001517,0.001437,0.001532
761,ENST00000661360.1,0.455771,0.480202,0.434709,0.452401,0.001547,0.001452,0.00154
762,ENST00000667545.1,0.417722,0.417722,0.439421,0.396022,0.001372,0.001385,0.001181
763,ENST00000670410.1,0.443123,0.428253,0.443866,0.457249,0.000662,0.000721,0.000717
764,ENST00000669824.1,0.49458,0.512195,0.51626,0.455285,0.003388,0.003281,0.003144
765,ENST00000624295.3,0.425633,0.412975,0.441456,0.422468,0.000653,0.000576,0.00046
766,ENST00000625175.3,0.396887,0.303502,0.420233,0.466926,0.022151,0.020978,0.021164
767,ENST00000453754.5,0.521197,0.531172,0.508728,0.523691,0.000369,0.000288,0.000172
768,ENST00000667622.1,0.470219,0.498433,0.474922,0.437304,0.002728,0.00253,0.002488
769,ENST00000623267.3,0.459893,0.457219,0.481283,0.441176,0.001176,0.001141,0.000899
770,ENST00000625453.1,0.654386,0.647368,0.621053,0.694737,0.004374,0.004287,0.004483
771,ENST00000631278.1,0.582781,0.633113,0.512583,0.602649,0.011768,0.011884,0.012011
772,ENST00000630780.1,0.624277,0.676301,0.595376,0.601156,0.005858,0.006447,0.006123
773,ENST00000627125.1,0.630807,0.645477,0.682152,0.564792,0.010528,0.010381,0.01114
774,ENST00000639185.1,0.376683,0.387347,0.381445,0.361255,0.000559,0.000553,0.000554
775,ENST00000660546.1,0.45356,0.45743,0.459752,0.443498,0.000218,0.00023,0.00025
776,ENST00000640437.1,0.401852,0.411111,0.388889,0.405556,0.000398,0.000418,0.00039
777,ENST00000656624.1,0.366527,0.356485,0.351464,0.391632,0.001473,0.001524,0.001484
778,ENST00000659254.1,0.426705,0.423803,0.402032,0.454282,0.002089,0.002095,0.002051
779,ENST00000657910.1,0.404353,0.388316,0.415808,0.408935,0.000629,0.000681,0.000706
780,ENST00000662120.1,0.395442,0.400134,0.363941,0.422252,0.002622,0.002604,0.002533
781,ENST00000670506.1,0.399148,0.379261,0.409091,0.409091,0.000907,0.00096,0.000978
782,ENST00000667573.1,0.441788,0.467775,0.445946,0.411642,0.002331,0.00244,0.002452
783,ENST00000654137.1,0.4626,0.474946,0.457516,0.455338,0.000327,0.000365,0.000349
784,ENST00000658649.1,0.398463,0.420884,0.386291,0.388213,0.00111,0.001163,0.001134
785,ENST00000653479.1,0.398111,0.375954,0.411914,0.406466,0.001141,0.001113,0.001086
786,ENST00000602772.5,0.484043,0.52305,0.494681,0.434397,0.006082,0.005977,0.005942
787,ENST00000667645.1,0.373167,0.351906,0.384897,0.382698,0.001047,0.000996,0.00095
788,ENST00000655879.1,0.41607,0.414419,0.417722,0.41607,9.00E-06,6.00E-06,3.00E-06
789,ENST00000602895.6,0.469751,0.430605,0.519573,0.459075,0.006251,0.006056,0.005791
790,ENST00000654995.1,0.471601,0.44148,0.490534,0.482788,0.002139,0.002032,0.001957
791,ENST00000663027.1,0.444444,0.468647,0.442244,0.422442,0.00158,0.001634,0.00164
792,ENST00000670503.1,0.386513,0.384868,0.389803,0.384868,2.50E-05,2.00E-05,9.00E-06
793,ENST00000657096.1,0.401639,0.35041,0.461066,0.393443,0.009466,0.009095,0.008484
794,ENST00000602737.6,0.389365,0.365352,0.380789,0.421955,0.002631,0.002559,0.0026
795,ENST00000662543.1,0.426882,0.412903,0.429032,0.43871,0.000547,0.00049,0.000483
796,ENST00000661546.1,0.435497,0.456039,0.438784,0.411668,0.001456,0.001523,0.001511
797,ENST00000671476.1,0.419335,0.424877,0.411946,0.421182,0.000131,0.000143,0.000169
798,ENST00000660087.1,0.434936,0.425557,0.425557,0.453693,0.000838,0.000794,0.000857
799,ENST00000657638.1,0.449198,0.497326,0.449198,0.40107,0.006743,0.006344,0.006321
800,ENST00000655994.1,0.435158,0.438761,0.451729,0.414986,0.001022,0.00101,0.00095
801,ENST00000659373.1,0.445902,0.442623,0.424918,0.470164,0.001587,0.001598,0.001667
802,ENST00000670805.1,0.435842,0.4,0.464516,0.443011,0.00328,0.003417,0.003313
803,ENST00000654196.1,0.392392,0.36036,0.411411,0.405405,0.002391,0.002578,0.002471
804,ENST00000671021.1,0.454463,0.424707,0.47881,0.459874,0.002307,0.002446,0.002338
805,ENST00000667294.1,0.436343,0.454861,0.461806,0.392361,0.00431,0.004201,0.004048
806,ENST00000602294.6,0.405371,0.375959,0.445013,0.395141,0.003849,0.004061,0.003796
807,ENST00000656509.1,0.421378,0.424028,0.408127,0.431979,0.000453,0.000444,0.000506
808,ENST00000659852.1,0.415146,0.402372,0.407847,0.435219,0.000969,0.001035,0.001069
809,ENST00000654005.1,0.389803,0.388899,0.380221,0.400289,0.000306,0.000307,0.000317
810,ENST00000664295.1,0.375085,0.375766,0.363513,0.385977,0.000388,0.000388,0.000432
811,ENST00000453317.1,0.405797,0.42236,0.409938,0.385093,0.000993,0.000832,0.000876
812,ENST00000664328.1,0.371342,0.405651,0.339051,0.369324,0.003298,0.003112,0.003009
813,ENST00000653929.1,0.38295,0.389716,0.361299,0.397835,0.001121,0.001078,0.000986
814,ENST00000659622.1,0.428182,0.433636,0.425455,0.425455,5.80E-05,7.70E-05,6.80E-05
815,ENST00000415215.1,0.433684,0.442105,0.429474,0.429474,0.000128,6.00E-05,4.30E-05
816,ENST00000671518.1,0.429586,0.404734,0.461538,0.422485,0.002565,0.002725,0.002882
817,ENST00000666059.1,0.44399,0.46852,0.439084,0.424366,0.00147,0.001553,0.001574
818,ENST00000668488.1,0.429892,0.44376,0.448382,0.397535,0.002345,0.002371,0.002407
819,ENST00000475947.7,0.486442,0.497946,0.478225,0.483155,0.000299,0.000341,0.000375
820,ENST00000584177.5,0.552265,0.538328,0.595819,0.522648,0.004429,0.004295,0.004014
821,ENST00000583400.7,0.495166,0.482175,0.512085,0.491239,0.00071,0.000693,0.00067
822,ENST00000654778.1,0.475362,0.504348,0.44058,0.481159,0.003098,0.003219,0.003079
823,ENST00000669136.1,0.547311,0.56066,0.545347,0.535925,0.000452,0.000432,0.000434
824,ENST00000659884.1,0.487565,0.486528,0.494301,0.481865,0.000115,0.000119,0.000135
825,ENST00000654561.1,0.452381,0.428571,0.453061,0.47551,0.001699,0.001783,0.001784
826,ENST00000653954.1,0.459231,0.468462,0.436154,0.473077,0.001222,0.001189,0.001119
827,ENST00000480811.6,0.473684,0.455857,0.463497,0.501698,0.00187,0.001944,0.001908
828,ENST00000484836.2,0.468233,0.45953,0.467363,0.477807,0.000276,0.000316,0.000315
829,ENST00000655540.1,0.502146,0.509871,0.491845,0.504721,0.000253,0.000226,0.00019
830,ENST00000581361.5,0.586002,0.590747,0.569395,0.597865,0.000677,0.00066,0.000564
831,ENST00000580770.5,0.543706,0.613636,0.456294,0.561189,0.019152,0.018668,0.017985
832,ENST00000475953.5,0.507077,0.512073,0.489592,0.519567,0.000742,0.00076,0.000829
833,ENST00000578380.6,0.648387,0.658065,0.648387,0.63871,0.000173,0.000359,0.00039
834,ENST00000470491.6,0.507096,0.499527,0.508042,0.513718,0.000174,0.000142,0.000142
835,ENST00000581913.5,0.534372,0.555454,0.511457,0.536205,0.001433,0.001527,0.001621
836,ENST00000660462.1,0.571429,0.570042,0.56172,0.582524,0.000362,0.000376,0.000317
837,ENST00000478103.6,0.544944,0.530899,0.55618,0.547753,0.000538,0.000629,0.000564
838,ENST00000472367.5,0.554156,0.544081,0.570529,0.547859,0.000624,0.000682,0.0006
839,ENST00000483588.2,0.56686,0.579942,0.545058,0.575581,0.001078,0.001011,0.001138
840,ENST00000650463.1,0.531373,0.547059,0.511765,0.535294,0.00096,0.000997,0.000952
841,ENST00000441724.1,0.538664,0.558875,0.529877,0.527241,0.000881,0.000812,0.000843
842,ENST00000672481.1,0.622018,0.616514,0.619266,0.630275,0.000184,0.000156,0.000167
843,ENST00000672769.1,0.632411,0.614907,0.636928,0.645398,0.000777,0.000721,0.000735
844,ENST00000672067.1,0.634157,0.635009,0.632453,0.635009,7.00E-06,9.00E-06,1.20E-05
845,ENST00000672029.1,0.568251,0.570273,0.536906,0.597573,0.002826,0.002816,0.002662
846,ENST00000672299.1,0.58885,0.592334,0.56446,0.609756,0.001609,0.001595,0.001703
847,ENST00000568997.5,0.621383,0.569513,0.700776,0.59386,0.014651,0.014712,0.014627
848,ENST00000561824.5,0.573993,0.54679,0.520675,0.654516,0.015227,0.015273,0.015381
849,ENST00000569959.5,0.606848,0.649752,0.554455,0.616337,0.006992,0.00709,0.006976
850,ENST00000566712.2,0.539916,0.515546,0.47395,0.630252,0.019764,0.019699,0.019564
851,ENST00000660873.1,0.376671,0.348117,0.40644,0.375456,0.002575,0.002518,0.002581
852,ENST00000667674.1,0.382395,0.388905,0.387206,0.371073,0.000285,0.000275,0.000268
853,ENST00000600652.1,0.459085,0.479889,0.456311,0.441054,0.001125,0.001165,0.001159
854,ENST00000671586.1,0.405603,0.390987,0.431181,0.394641,0.001491,0.001425,0.001269
855,ENST00000604157.1,0.435667,0.447,0.432,0.428,0.000293,0.000274,0.00027
856,ENST00000398804.7,0.54223,0.54223,0.608108,0.476351,0.012906,0.012863,0.012435
857,ENST00000453015.1,0.514683,0.51932,0.53323,0.491499,0.001296,0.001271,0.001146
858,ENST00000663424.1,0.59194,0.574307,0.630982,0.570529,0.003443,0.003319,0.003152
859,ENST00000659644.1,0.462083,0.455001,0.440838,0.49041,0.001972,0.001982,0.001956
860,ENST00000455406.6,0.357639,0.354818,0.361328,0.356771,3.40E-05,3.20E-05,3.50E-05
861,ENST00000654734.1,0.355322,0.334333,0.365817,0.365817,0.001009,0.000976,0.000992
862,ENST00000671179.1,0.395325,0.432927,0.371951,0.381098,0.003185,0.003327,0.003461
863,ENST00000634641.1,0.406685,0.350975,0.476323,0.392758,0.01241,0.011849,0.010898
864,ENST00000627548.2,0.426637,0.480813,0.37246,0.426637,0.008737,0.008437,0.008764
865,ENST00000599146.5,0.428188,0.479195,0.414765,0.390604,0.006151,0.005821,0.005901
866,ENST00000626344.2,0.465,0.405,0.48,0.51,0.00918,0.009977,0.010118
867,ENST00000630994.2,0.440587,0.420561,0.432577,0.468625,0.00197,0.002114,0.002074
868,ENST00000627516.2,0.432039,0.368932,0.480583,0.446602,0.010005,0.01057,0.010888
869,ENST00000630926.2,0.425899,0.435971,0.410072,0.431655,0.000572,0.000507,0.000429
870,ENST00000596952.5,0.429487,0.451923,0.408654,0.427885,0.001364,0.001194,0.001369
871,ENST00000625896.2,0.420168,0.409664,0.434874,0.415966,0.000537,0.000676,0.000515
872,ENST00000663294.1,0.372733,0.409011,0.352838,0.356349,0.002938,0.002823,0.002888
873,ENST00000413421.5,0.398305,0.392252,0.443099,0.359564,0.005287,0.005249,0.005453
874,ENST00000628635.2,0.422613,0.434687,0.381998,0.451153,0.003949,0.003879,0.004119
875,ENST00000626510.2,0.411885,0.375,0.454918,0.405738,0.004967,0.005398,0.004941
876,ENST00000628683.2,0.414163,0.43133,0.424893,0.386266,0.001674,0.001501,0.001375
877,ENST00000628797.2,0.450667,0.492,0.436,0.424,0.003837,0.003582,0.003672
878,ENST00000628450.2,0.396985,0.388945,0.41608,0.38593,0.000826,0.000874,0.000771
879,ENST00000594152.5,0.433333,0.44,0.465,0.395,0.003698,0.003644,0.003376
880,ENST00000583678.6,0.384503,0.379386,0.401316,0.372807,0.000664,0.000687,0.00062
881,ENST00000670550.1,0.354215,0.352372,0.356518,0.353754,1.40E-05,2.00E-05,2.40E-05
882,ENST00000630885.2,0.453405,0.467742,0.424731,0.467742,0.001859,0.001744,0.002005
883,ENST00000628670.2,0.384359,0.354409,0.404326,0.394343,0.002174,0.002474,0.002287
884,ENST00000630350.2,0.416562,0.455458,0.421581,0.372647,0.005085,0.00484,0.004795
