,mirna,mirna_id,Seqname,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15_x,16_x,17_x,18_x,19_x,20_x,21_x,22_x,23_x,24_x,25_x,26_x,27_x,28_x,29_x,30_x,0_x,1_x,2_x,3_x,4_x,5_y,6_y,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,15_y,16_y,17_y,18_y,19_y,20_y,21_y,22_y,23_y,24_y,25_y,26_y,27_y,28_y,29_y,30_y,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_x,0,1,2,3,4,5,6,7_y
1292,gma-miR5780c,1293,gma-miR5780c,0.6443,0.0,0.0,1.0,0.107885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318182,0.136364,0.545455,0.272727,0.144866,0.121134,0.166477,-1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.285714,0.380952,0.238095,0.095238,0.3,0.15,0.1,0.05,0.1,0.0,0.190476,0.238095,0.333333,0.428571,0.761905,0.047619,0.095238,0.285714,0.47619,0.904762,0.619048,0.619048,0.666667,0.952381,1.0,0.52381,0.0,0.52381,0.809524,0.809524,-17.856745,-23.044512,27.19986,-12.070912,-24.08679,28.436691,-13.021697,-13.526288,78.006317,-21.412273,-20.143169,29.906517,-14.533689,-7.377837,31.367062,-6.822285,-24.851788,-20.28166,-22.51454,30.991196,67.019798,33.06076,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,32.930779,-12.832119,78.536903,-7.954699,-29.402267,25.172129,-19.139719,-15.124404,32.00209,17.257362,23.58667,-15.698732,28.525724,-9.280594,-16.213028,-10.498036,-16.09383,33.79937,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,27.800774,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.241969,0.2427,0.996989,-234.656543,-233.83145,1.003529,0.0,0.0,0.0,0.0,0.0,0.023192,0.322104,0.072003,0.044053,0.044053,0.044053,0.044053,0.044053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,ath-miR171c-5p,1294,ath-miR171c-5p,1.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.142857,0.714286,0.428571,0.27721,0.232372,0.175366,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0.142857,0.142857,0.25,0.35,0.3,0.1,0.210526,0.105263,0.052632,0.210526,0.105263,0.105263,0.05,0.05,0.15,0.9,0.95,0.2,0.3,0.5,0.75,1.0,0.1,0.4,0.45,0.55,0.7,0.6,0.0,0.6,0.85,0.85,-17.856745,-23.044512,29.364365,-12.070912,23.532259,-17.017853,-13.021697,-13.526288,34.716282,-21.412273,27.47588,32.071022,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,25.104509,-14.463349,-23.889292,-12.393785,82.496323,-8.972471,-9.552787,32.050667,31.597492,-9.580265,-13.040855,43.571701,-13.442435,-9.586593,-12.523766,-12.832119,35.246864,-7.954699,-29.402267,27.336634,-19.139719,32.494644,-13.452455,19.421867,-21.867874,31.920317,30.690229,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,38.306465,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249995,0.250215,0.999122,-248.990843,-248.840206,1.000605,0.0,0.0,0.0,0.0,0.0,0.022862,0.296982,0.076982,0.022862,0.022862,0.022862,0.022862,0.022862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,ath-miR172e-3p,1295,ath-miR172e-3p,1.1298,0.0,0.0,4.0,0.431541,12.0,0.571429,-1.0,0.0,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,0.3333333028628657,5.316224970247387e-09,5.316224970247387e-09,0.3333333028628657,0.3333333038984448,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,0.3775,0.377002,1.001321,-578.109342,-578.48858,0.999344,0.0,0.428571,0.428571,0.142857,0.714286,0.30839,0.293533,0.385918,-1.0,21.0,9.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.179367,0.179367,0.179367,0.0,0.23095,0.23095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.3,0.15,0.210526,0.157895,0.052632,0.210526,0.157895,0.105263,0.15,0.15,0.2,0.65,1.0,0.25,0.35,0.4,0.55,0.85,0.05,0.1,0.45,0.6,0.9,0.3,0.3,0.8,0.8,0.95,-17.856745,-23.044512,29.364365,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,73.825821,-20.143169,32.071022,-14.533689,-7.377837,-14.087481,-6.822285,22.767262,-20.28166,72.723557,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,34.578194,-4.047346,34.176613,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,65.835831,-20.282415,-19.139719,80.113693,-13.452455,19.421867,-21.867874,-15.698732,-16.92882,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,33.169827,29.965279,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249409,0.249438,0.999883,-249.717644,-249.530761,1.000749,0.3,6.491377,1.1,530.7042,1.917796,0.026104,0.296982,0.087898,0.026104,0.026104,0.026104,0.026104,0.026104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,ath-miR169h,1296,ath-miR169h,0.8266,1.0,0.323515,1.0,0.106286,12.0,0.571429,-1.0,0.0,3.9871688377979995e-09,0.2499999840513247,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.2499999840513247,0.2499999840513247,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.2499999840513247,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.377528,0.37788,0.999067,-578.053449,-577.602492,1.000781,0.0,0.52381,0.285714,0.571429,0.714286,0.194225,0.142889,0.144209,-1.0,21.0,9.0,0.0,0.428571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.105263,0.210526,0.105263,0.157895,0.105263,0.105263,0.1,0.1,0.3,0.5,0.65,0.05,0.05,0.55,0.8,1.0,0.15,0.15,0.4,0.6,0.85,0.2,0.2,0.25,0.9,0.95,-17.856745,24.574537,-18.254684,-12.070912,-24.08679,30.601196,-13.021697,34.092762,-12.902768,26.206776,-20.143169,-15.548026,-14.533689,-7.377837,33.531567,-6.822285,-24.851788,-20.28166,25.104509,33.155701,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,85.651505,-12.523766,34.78693,-12.372184,-7.954699,18.216782,-20.282415,-19.139719,32.494644,-13.452455,19.421867,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,33.169827,29.965279,-11.634482,36.534115,-4.804327,38.287888,-5.322375,0.249311,0.249382,0.999713,-249.77422,-249.677645,1.000387,48.45,5.272749,1.875,466.6157,1.951802,0.037544,0.297249,0.126304,0.037544,0.037544,0.037544,0.037544,0.037544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,gma-miR4382,1297,gma-miR4382,0.8574,1.0,0.318929,1.0,0.104846,21.0,0.954545,-1.0,225.0,2.089559413996548e-09,2.089559413996548e-09,0.2309499614671949,2.089559413996548e-09,0.1793666819074063,2.089559413996548e-09,2.089559413996548e-09,2.089559413996548e-09,2.089559413996548e-09,0.1793666819074063,0.2309499614671949,2.089559413996548e-09,2.089559413996548e-09,2.089559413996548e-09,2.089559413996548e-09,2.089559413996548e-09,0.1793666819074063,2.089559413996548e-09,2.089559413996548e-09,2.089559413996548e-09,0.249375,0.250236,0.996561,-249.721458,-248.705999,1.004083,0.0,0.272727,0.409091,0.272727,0.136364,0.050384,0.071314,0.064346,-1.0,22.0,1.0,0.0,0.045455,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.285714,0.428571,0.190476,0.095238,0.3,0.1,0.1,0.2,0.1,0.0,0.095238,0.333333,0.380952,0.571429,1.0,0.047619,0.142857,0.285714,0.666667,0.857143,0.190476,0.190476,0.52381,0.904762,0.952381,0.428571,0.0,0.428571,0.761905,0.761905,-17.856745,-23.044512,-18.254684,33.383633,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,69.496811,25.311375,-15.548026,-14.533689,-7.377837,31.367062,-6.822285,-24.851788,-20.28166,68.394547,-14.463349,21.565252,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,29.432987,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,32.930779,-12.832119,33.082359,-7.954699,16.052277,25.172129,26.314825,-15.124404,32.00209,-28.197182,23.58667,29.755812,28.525724,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,28.71385,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,31.005322,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.241906,0.242805,0.996298,-234.714831,-233.663665,1.004499,-2.2,4.050028,0.385714,872.0174,2.335079,0.013383,0.335376,0.039904,0.029962,0.029962,0.029962,0.029962,0.029962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,mtr-miR5274b-3p,1298,mtr-miR5274b-3p,0.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952,0.428571,0.142857,0.571429,0.175366,0.15983,0.132439,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23095,0.179367,0.0,0.23095,0.0,0.0,0.0,0.0,0.0,0.179367,0.0,0.179367,0.0,0.0,0.25,0.4,0.05,0.3,0.263158,0.0,0.263158,0.105263,0.157895,0.052632,0.1,0.1,0.3,0.8,0.9,0.15,0.2,0.5,0.85,1.0,0.65,0.0,0.0,0.65,0.65,0.05,0.35,0.45,0.55,0.75,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,34.716282,-21.412273,75.094925,-15.548026,33.085361,-7.377837,33.531567,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,38.038784,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,35.246864,39.664349,-29.402267,-20.282415,-19.139719,-15.124404,34.166595,19.421867,25.751175,-15.698732,30.690229,-9.280594,-16.213028,37.121014,-16.09383,-11.655176,78.497406,37.70726,-5.898268,-9.312584,40.664036,-3.817989,-8.016993,-14.449222,-17.65377,35.984566,-11.084935,42.81472,-9.33116,-5.322375,0.249936,0.250381,0.998221,-249.039509,-248.64249,1.001597,0.0,0.0,0.0,0.0,0.0,0.015069,0.342687,0.043973,0.015069,0.015069,0.015069,0.015069,0.015069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,gma-miR1515a,1299,gma-miR1515a,0.76,1.0,0.318929,1.0,0.101716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409091,0.409091,0.545455,0.272727,0.055964,0.051783,0.028086,-1.0,22.0,14.0,0.0,0.636364,0.0,0.0,0.19134,0.0,0.0,0.19134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19134,0.0,0.234639,0.0,0.19134,0.0,0.0,0.190476,0.428571,0.190476,0.190476,0.15,0.05,0.1,0.25,0.15,0.15,0.142857,0.142857,0.666667,0.714286,0.857143,0.047619,0.190476,0.285714,0.761905,1.0,0.380952,0.380952,0.47619,0.571429,0.809524,0.095238,0.095238,0.428571,0.619048,0.952381,-17.856745,-23.044512,27.19986,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,24.042271,25.311375,29.906517,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,22.940004,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,29.886162,-16.021557,-9.580265,32.413689,41.407196,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,16.052277,-20.282415,-19.139719,75.784683,-13.452455,17.257362,69.041214,-15.698732,28.525724,-9.280594,29.241516,-10.498036,29.360714,-11.655176,28.71385,-9.911789,-5.898268,-9.312584,38.499531,-3.817989,-8.016993,31.005322,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.242148,0.24276,0.997479,-234.266726,-233.921075,1.001478,5.0,5.275022,3.2,262.3689,1.705333,0.015321,0.32821,0.046681,0.036655,0.036655,0.036655,0.036655,0.036655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,gma-miR162a,1300,gma-miR162a,0.913,0.0,0.0,1.0,0.111428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.3,0.75,0.276273,0.22438,0.275527,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.19134,0.0,0.0,0.0,0.0,0.0,0.234639,0.0,0.19134,0.0,0.19134,0.0,0.0,0.0,0.19134,0.0,0.0,0.0,0.0,0.263158,0.263158,0.105263,0.368421,0.166667,0.055556,0.166667,0.055556,0.277778,0.111111,0.210526,0.210526,0.315789,0.421053,0.842105,0.052632,0.052632,0.263158,0.684211,0.894737,0.157895,0.0,0.157895,0.736842,0.736842,0.105263,0.473684,0.631579,0.789474,1.0,32.143257,-23.044512,-18.254684,37.929089,-24.08679,-17.017853,-13.021697,-13.526288,37.097233,-21.412273,-20.143169,34.451973,-14.533689,-7.377837,-14.087481,43.177715,-24.851788,-20.28166,27.48546,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,36.959145,-4.047346,-13.442435,-9.586593,37.476234,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,34.875595,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,40.719406,33.786972,39.501965,-16.09383,-11.655176,33.259308,-9.911789,44.10173,-9.312584,-6.955015,-3.817989,-8.016993,35.550777,-17.65377,38.365517,38.915066,-4.804327,40.668839,-5.322375,0.257613,0.257945,0.998712,-266.461499,-266.186937,1.001031,0.0,0.0,0.0,0.0,0.0,0.008429,0.323052,0.026091,0.009252,0.009252,0.009252,0.009252,0.009252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,ath-miR172a,1301,ath-miR172a,1.2435,0.0,0.0,4.0,0.431541,12.0,0.571429,-1.0,0.0,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,0.3333333028628657,5.316224970247387e-09,5.316224970247387e-09,0.3333333028628657,0.3333333038984448,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,5.316224970247387e-09,0.3775,0.377002,1.001321,-578.109342,-578.48858,0.999344,0.0,0.380952,0.285714,0.142857,0.714286,0.340559,0.293533,0.385918,-1.0,21.0,9.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179367,0.179367,0.0,0.23095,0.23095,0.0,0.0,0.0,0.179367,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.25,0.15,0.210526,0.210526,0.052632,0.210526,0.157895,0.105263,0.05,0.15,0.2,0.5,1.0,0.25,0.35,0.4,0.55,0.85,0.1,0.1,0.45,0.75,0.9,0.3,0.3,0.8,0.8,0.95,-17.856745,-23.044512,29.364365,-12.070912,23.532259,-17.017853,-13.021697,-13.526288,-12.902768,73.825821,-20.143169,32.071022,-14.533689,-7.377837,-14.087481,-6.822285,22.767262,-20.28166,72.723557,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,34.578194,-4.047346,34.176613,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,65.835831,-20.282415,-19.139719,80.113693,-13.452455,19.421867,-21.867874,-15.698732,-16.92882,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,33.169827,29.965279,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249392,0.24945,0.999769,-249.731671,-249.516515,1.000862,0.3,6.491377,1.1,530.7042,1.917796,0.030981,0.306362,0.101125,0.030981,0.030981,0.030981,0.030981,0.030981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,gma-miR4413b,1302,gma-miR4413b,0.6046,1.0,0.328459,1.0,0.111677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.000834,0.000834,0.000834,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.421053,0.263158,0.210526,0.105263,0.166667,0.277778,0.111111,0.166667,0.111111,0.0,0.105263,0.157895,0.368421,0.684211,0.947368,0.052632,0.052632,0.473684,0.631579,0.842105,0.210526,0.210526,0.315789,0.578947,0.789474,0.894737,0.0,0.894737,1.0,1.0,-17.856745,76.95549,31.745316,-12.070912,75.913208,-17.017853,36.978302,-13.526288,-12.902768,-21.412273,29.856831,-15.548026,-14.533689,-7.377837,35.912518,-6.822285,25.148212,29.71834,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,40.447212,-15.568382,-16.021557,40.419735,-13.040855,-4.047346,-13.442435,-9.586593,87.476234,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,30.860281,-15.124404,-13.452455,21.802818,-21.867874,-15.698732,33.071182,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,40.088211,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.2576,0.258426,0.996801,-266.661894,-265.713492,1.003569,0.0,0.0,0.0,0.0,0.0,0.011419,0.295839,0.038597,0.026924,0.026924,0.026924,0.026924,0.026924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,gma-miR4994-5p,1303,gma-miR4994-5p,0.6523,1.0,0.328459,1.0,0.107885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.3,0.6,0.104167,0.083629,0.148997,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241625,0.0,0.0,0.241625,0.0,0.0,0.241625,0.275125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263158,0.263158,0.263158,0.210526,0.111111,0.166667,0.166667,0.055556,0.277778,0.055556,0.263158,0.263158,0.526316,0.736842,1.0,0.157895,0.157895,0.210526,0.789474,0.894737,0.052632,0.052632,0.105263,0.631579,0.684211,0.368421,0.368421,0.473684,0.842105,0.947368,-17.856745,26.955488,-18.254684,-12.070912,-24.08679,32.982147,-13.021697,36.473713,-12.902768,-21.412273,-20.143169,34.451973,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,27.48546,-14.463349,26.110708,-12.393785,37.258224,-8.972471,-9.552787,-15.568382,33.978443,-9.580265,-13.040855,-4.047346,36.557564,-9.586593,-12.523766,37.167881,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,36.547546,-28.197182,-21.867874,-15.698732,83.071182,-9.280594,33.786972,-10.498036,33.90617,-11.655176,-16.740694,40.088211,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,88.365517,-11.084935,-4.804327,-9.33116,-5.322375,0.25783,0.257996,0.999358,-266.443053,-266.174794,1.001008,0.0,0.0,0.0,0.0,0.0,0.020959,0.290753,0.072085,0.025092,0.025092,0.025092,0.025092,0.025092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,gma-miR5035-3p,1304,gma-miR5035-3p,0.7939,0.0,0.0,3.0,0.297047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291667,0.5,0.375,0.0,0.207467,0.2336,0.204299,-1.0,24.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.391304,0.304348,0.217391,0.086957,0.272727,0.318182,0.045455,0.090909,0.090909,0.045455,0.26087,0.347826,0.608696,0.826087,1.0,0.043478,0.130435,0.217391,0.521739,0.869565,0.086957,0.086957,0.304348,0.73913,0.956522,0.478261,0.0,0.478261,0.565217,0.565217,-17.856745,18.622156,23.411983,-12.070912,100.913208,-17.017853,-13.021697,28.140381,70.430565,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,58.481548,-20.28166,19.152128,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,25.645111,-9.580265,-13.040855,-4.047346,28.224232,-9.586593,-12.523766,112.167877,-12.372184,-7.954699,-29.402267,-20.282415,22.526949,-15.124404,28.214214,-28.197182,19.798794,-15.698732,24.737848,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,24.925974,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,30.032185,-11.084935,-4.804327,-9.33116,-5.322375,0.228955,0.229598,0.997198,-209.311071,-208.305368,1.004828,0.0,0.0,0.0,0.0,0.0,0.027622,0.353856,0.078061,0.027622,0.027622,0.027622,0.027622,0.027622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,gma-miR4411,1305,gma-miR4411,1.0194,1.0,0.318929,1.0,0.103199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.272727,0.272727,0.272727,0.000558,0.000558,0.000558,-1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.240352,0.0,0.0,0.0,0.0,0.0,0.240352,0.0,0.278943,0.0,0.0,0.0,0.0,0.240352,0.0,0.0,0.0,0.0,0.0,0.238095,0.47619,0.190476,0.095238,0.25,0.0,0.05,0.25,0.1,0.05,0.142857,0.142857,0.380952,0.571429,0.619048,0.047619,0.095238,0.333333,0.714286,0.857143,0.285714,0.285714,0.809524,0.952381,1.0,0.47619,0.0,0.47619,0.904762,0.904762,-17.856745,-23.044512,27.19986,33.383633,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,70.765915,-15.548026,-14.533689,-7.377837,31.367062,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,32.712769,-8.972471,35.901756,-15.568382,-16.021557,35.874279,-13.040855,-4.047346,-13.442435,-9.586593,78.385323,-12.832119,33.082359,-7.954699,-29.402267,-20.282415,71.769371,-15.124404,32.00209,62.711906,23.58667,-15.698732,-16.92882,36.17395,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,36.14196,-6.955015,-3.817989,37.437553,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.242312,0.243159,0.996518,-234.191494,-233.070787,1.004808,0.0,0.0,0.0,0.0,0.0,0.030841,0.337322,0.091428,0.030841,0.030841,0.030841,0.030841,0.030841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
