,Seqname,0,1,2,3,4,5,6,7
542,mtr-miR5290,0.014271,0.338637,0.042144,0.024485,0.026649,0.028814,0.030978,0.033142
543,gma-miR10448,0.020118,0.295911,0.067986,0.040474,0.040474,0.040474,0.040474,0.040474
544,gma-miR10439,0.027844,0.302737,0.091974,0.027844,0.027844,0.027844,0.027844,0.027844
545,mtr-miR2590g,0.020898,0.338637,0.061712,0.020898,0.020898,0.020898,0.020898,0.020898
546,gma-miR396g,0.00849,0.344499,0.024645,0.014812,0.014812,0.014812,0.014812,0.014812
547,ath-miR833b,0.025186,0.300874,0.083711,0.027525,0.027525,0.027525,0.027525,0.027525
548,ath-miR8170-5p,0.016048,0.309902,0.051783,0.019454,0.019454,0.019454,0.019454,0.019454
549,gma-miR4393a,0.044103,0.316253,0.139455,0.044103,0.044103,0.044103,0.044103,0.044103
550,gma-miR4372b,0.007696,0.339051,0.022698,0.020656,0.020656,0.020656,0.020656,0.020656
551,ath-miR5595a,0.019001,0.331227,0.057367,0.019001,0.019001,0.019001,0.019001,0.019001
552,mtr-miR5296,0.030425,0.30669,0.099205,0.039109,0.039109,0.039109,0.039109,0.039109
553,mtr-miR2608,0.013523,0.358429,0.037729,0.013523,0.013523,0.013523,0.013523,0.013523
554,gma-miR2108a,0.017764,0.291227,0.060996,0.029348,0.029348,0.029348,0.029348,0.029348
555,ath-miR172b-5p,0.018696,0.309646,0.06038,0.018696,0.018696,0.018696,0.018696,0.018696
556,gma-miR10405a,0.010224,0.327067,0.031259,0.019751,0.019751,0.019751,0.019751,0.019751
557,ath-miR169b-3p,0.045839,0.317152,0.144534,0.045839,0.045839,0.045839,0.045839,0.045839
558,gma-miR4353,0.060255,0.350716,0.171806,0.060255,0.060255,0.060255,0.060255,0.060255
559,ath-miR3440b-5p,0.008459,0.348793,0.024253,0.009447,0.00962,0.009792,0.009965,0.010137
560,mtr-miR2663,0.013506,0.27708,0.048743,0.032979,0.036211,0.039444,0.042677,0.045909
561,gma-miR4416a,0.030894,0.283587,0.108942,0.030894,0.032546,0.034198,0.035849,0.037501
562,mtr-miR5292b,0.023786,0.338771,0.070214,0.023786,0.023786,0.023786,0.023786,0.023786
563,mtr-miR396b-3p,0.021229,0.28163,0.075379,0.021229,0.023997,0.026766,0.029535,0.032303
564,gma-miR10446,0.020906,0.369877,0.056521,0.020906,0.020906,0.020906,0.020906,0.020906
565,ath-miR5996,0.022322,0.322371,0.069243,0.029551,0.029551,0.029551,0.029551,0.029551
566,gma-miR10412,0.017849,0.335364,0.053222,0.035779,0.041718,0.047657,0.053597,0.059536
567,mtr-miR5237,0.025707,0.304148,0.084521,0.026912,0.026912,0.026912,0.026912,0.026912
568,mtr-miR1507-3p,0.012646,0.360776,0.035053,0.013818,0.013818,0.013818,0.013818,0.013818
569,gma-miR156r,0.029548,0.289197,0.102172,0.032603,0.032603,0.032603,0.032603,0.032603
570,gma-miR1528,0.023797,0.356605,0.066731,0.023797,0.023797,0.023797,0.023797,0.023797
571,mtr-miR2670a,0.027925,0.317821,0.087863,0.027925,0.027925,0.027925,0.027925,0.027925
572,mtr-miR2678,0.027789,0.298794,0.093003,0.036793,0.036793,0.036793,0.036793,0.036793
573,gma-miR5033,0.027022,0.300657,0.089877,0.029721,0.029721,0.029721,0.029721,0.029721
574,ath-miR5637,0.00789,0.34074,0.023155,0.011681,0.011681,0.011681,0.011681,0.011681
575,mtr-miR2631,0.025899,0.308977,0.083821,0.025899,0.025899,0.025899,0.025899,0.025899
576,mtr-miR5748,0.023351,0.300523,0.0777,0.023351,0.023351,0.023351,0.023351,0.023351
577,ath-miR1888a,0.028095,0.300122,0.093614,0.028095,0.028095,0.028095,0.028095,0.028095
578,mtr-miR399b,0.030328,0.286057,0.106022,0.030328,0.030328,0.030328,0.030328,0.030328
579,gma-miR5034,0.022442,0.337857,0.066424,0.022442,0.022442,0.022442,0.022442,0.022442
580,gma-miR166u,0.021442,0.306239,0.070016,0.032219,0.032219,0.032219,0.032219,0.032219
581,ath-miR779.1,0.030276,0.32574,0.092944,0.030276,0.030276,0.030276,0.030276,0.030276
582,ath-miR865-3p,0.000846,0.363258,0.00233,0.000846,0.000846,0.000846,0.000846,0.000846
583,mtr-miR2628,0.02291,0.280487,0.081681,0.027691,0.027691,0.027691,0.027691,0.027691
584,gma-miR10417,0.023089,0.35085,0.065809,0.027353,0.027353,0.027353,0.027353,0.027353
585,gma-miR4346,0.027843,0.339039,0.082125,0.027843,0.031348,0.034852,0.038357,0.041861
586,ath-miR5665,0.026592,0.274196,0.09698,0.039258,0.039258,0.039258,0.039258,0.039258
587,mtr-miR5273,0.058865,0.291605,0.201866,0.058865,0.058865,0.058865,0.058865,0.058865
588,gma-miR319p,0.025653,0.287736,0.089155,0.028333,0.028333,0.028333,0.028333,0.028333
589,gma-miR398c,0.016811,0.305302,0.055064,0.033119,0.033119,0.033119,0.033119,0.033119
590,gma-miR167c,0.020168,0.297249,0.067847,0.020168,0.020168,0.020168,0.020168,0.020168
591,ath-miR824-3p,0.019194,0.321981,0.059611,0.019194,0.019194,0.019194,0.019194,0.019194
592,mtr-miR2618a,0.022873,0.32613,0.070136,0.0279,0.0279,0.0279,0.0279,0.0279
593,gma-miR1516a-3p,0.014837,0.304415,0.048741,0.01907,0.01907,0.01907,0.01907,0.01907
594,mtr-miR2592s-3p,0.023407,0.308174,0.075953,0.023407,0.023407,0.023407,0.023407,0.023407
595,gma-miR156e,0.029391,0.289331,0.101583,0.032767,0.032767,0.032767,0.032767,0.032767
596,ath-miR156h,0.017659,0.269428,0.065544,0.033456,0.033456,0.033456,0.033456,0.033456
597,mtr-miR2634,0.02206,0.336932,0.065472,0.02206,0.02206,0.02206,0.02206,0.02206
598,ath-miR867,0.024476,0.304148,0.080474,0.024476,0.024476,0.024476,0.024476,0.024476
599,ath-miR169g-3p,0.031358,0.301276,0.104084,0.038294,0.038294,0.038294,0.038294,0.038294
600,mtr-miR2597,0.032417,0.3122,0.103834,0.032417,0.032417,0.032417,0.032417,0.032417
601,gma-miR2107,0.01933,0.331628,0.058288,0.01933,0.01933,0.01933,0.01933,0.01933
602,mtr-miR2651,0.046717,0.3122,0.149638,0.046717,0.046717,0.046717,0.046717,0.046717
603,mtr-miR2611,0.02367,0.30804,0.076839,0.02713,0.02713,0.02713,0.02713,0.02713
604,gma-miR156q,0.015088,0.279817,0.053922,0.050593,0.050593,0.050593,0.050593,0.050593
605,gma-miR10430,0.014787,0.373502,0.039591,0.024148,0.024148,0.024148,0.024148,0.024148
606,ath-miR396b-3p,0.023147,0.279817,0.082722,0.023147,0.023147,0.023147,0.023147,0.023147
607,gma-miR5775,0.009711,0.319767,0.030369,0.026598,0.026598,0.026598,0.026598,0.026598
608,gma-miR10188,0.031283,0.359962,0.086907,0.031283,0.031283,0.031283,0.031283,0.031283
609,gma-miR10424a,0.008823,0.330826,0.02667,0.022554,0.0228,0.023047,0.023293,0.023539
610,mtr-miR172d-3p,0.034678,0.288539,0.120186,0.034678,0.034678,0.034678,0.034678,0.034678
611,gma-miR166i-5p,0.043663,0.2604,0.167675,0.043663,0.043663,0.043663,0.043663,0.043663
612,ath-miR861-5p,0.017935,0.304549,0.058891,0.031607,0.031607,0.031607,0.031607,0.031607
613,ath-miR5998a,0.033497,0.313879,0.106719,0.033497,0.033497,0.033497,0.033497,0.033497
614,gma-miR390a-3p,0.011556,0.317565,0.036389,0.01445,0.015509,0.016568,0.017628,0.018687
615,gma-miR5777,0.029682,0.322371,0.092074,0.029682,0.029682,0.029682,0.029682,0.029682
616,mtr-miR5560-3p,0.02863,0.29242,0.097906,0.030583,0.030583,0.030583,0.030583,0.030583
617,mtr-miR166a,0.027837,0.324329,0.085829,0.02835,0.02835,0.02835,0.02835,0.02835
618,gma-miR5780d,0.011971,0.337188,0.035501,0.020664,0.020664,0.020664,0.020664,0.020664
619,mtr-miR5746,0.031402,0.350582,0.089572,0.031402,0.031402,0.031402,0.031402,0.031402
620,mtr-miR2638a,0.018588,0.306228,0.060699,0.018588,0.018934,0.019281,0.019628,0.019975
621,ath-miR173-3p,0.01979,0.306362,0.064596,0.032338,0.032338,0.032338,0.032338,0.032338
622,gma-miR4352b,0.035173,0.352043,0.099911,0.035173,0.035173,0.035173,0.035173,0.035173
623,mtr-miR2655a,0.014497,0.333173,0.043512,0.018205,0.018205,0.018205,0.018205,0.018205
624,gma-miR5037b,0.011574,0.311726,0.037129,0.026754,0.026754,0.026754,0.026754,0.026754
625,gma-miR5376,0.034129,0.297238,0.114822,0.034129,0.034129,0.034129,0.034129,0.034129
626,ath-miR848,0.053945,0.313125,0.172279,0.053945,0.053945,0.053945,0.053945,0.053945
627,ath-miR868-3p,0.021505,0.319767,0.067252,0.021505,0.021505,0.021505,0.021505,0.021505
628,mtr-miR319a-5p,0.009358,0.333575,0.028053,0.022553,0.022553,0.022553,0.022553,0.022553
629,gma-miR4408,0.025031,0.321824,0.077779,0.035642,0.036897,0.038152,0.039406,0.040661
630,gma-miR9766,0.038567,0.277604,0.138929,0.038567,0.038567,0.038567,0.038567,0.038567
631,ath-miR167a-3p,0.018734,0.321981,0.058185,0.018734,0.018734,0.018734,0.018734,0.018734
632,mtr-miR164a,0.023728,0.261192,0.090845,0.023728,0.023728,0.023728,0.023728,0.023728
633,gma-miR4347,0.02723,0.358016,0.076058,0.02723,0.02723,0.02723,0.02723,0.02723
634,mtr-miR5556-3p,0.036502,0.298577,0.122254,0.036502,0.036502,0.036502,0.036502,0.036502
635,gma-miR5377,0.031714,0.317408,0.099915,0.031714,0.031714,0.031714,0.031714,0.031714
636,gma-miR5667-3p,0.014081,0.323308,0.043553,0.021423,0.021423,0.021423,0.021423,0.021423
637,gma-miR166a-3p,0.027837,0.324329,0.085829,0.02835,0.02835,0.02835,0.02835,0.02835
638,gma-miR1520p,0.068914,0.327529,0.210405,0.068914,0.068914,0.068914,0.068914,0.068914
639,mtr-miR2625,0.019921,0.340205,0.058557,0.040387,0.040387,0.040387,0.040387,0.040387
640,gma-miR10199,0.039014,0.287736,0.135589,0.039014,0.039014,0.039014,0.039014,0.039014
641,gma-miR5674a,0.016527,0.32888,0.050253,0.016527,0.016527,0.016527,0.016527,0.016527
642,ath-miR172c,0.052178,0.295036,0.176852,0.052178,0.052178,0.052178,0.052178,0.052178
643,mtr-miR397-5p,0.039156,0.287602,0.136145,0.039156,0.039156,0.039156,0.039156,0.039156
644,gma-miR319g,0.021443,0.305692,0.070146,0.025775,0.026764,0.027754,0.028744,0.029734
645,gma-miR10415,0.02034,0.348369,0.058387,0.025,0.029838,0.034676,0.039514,0.044352
646,mtr-miR2660,0.024324,0.323308,0.075234,0.024324,0.024324,0.024324,0.024324,0.024324
647,gma-miR9747,0.012555,0.344889,0.036403,0.016648,0.016648,0.016648,0.016648,0.016648
648,ath-miR157a-3p,0.013998,0.337467,0.04148,0.020732,0.020732,0.020732,0.020732,0.020732
649,ath-miR172d-5p,0.01344,0.325388,0.041303,0.015882,0.015882,0.015882,0.015882,0.015882
650,gma-miR1520m,0.013672,0.361557,0.037814,0.025247,0.025247,0.025247,0.025247,0.025247
651,ath-miR391-5p,0.01914,0.283977,0.0674,0.032348,0.032348,0.032348,0.032348,0.032348
652,mtr-miR2670f,0.032989,0.255303,0.129215,0.032989,0.032989,0.032989,0.032989,0.032989
653,mtr-miR2670e,0.025251,0.316142,0.079873,0.025251,0.026615,0.027979,0.029343,0.030707
654,ath-miR869.2,0.043452,0.287469,0.151154,0.043452,0.043452,0.043452,0.043452,0.043452
655,gma-miR156g,0.019424,0.269428,0.072095,0.030467,0.030467,0.030467,0.030467,0.030467
656,ath-miR5015,0.026342,0.302687,0.087026,0.029894,0.029894,0.029894,0.029894,0.029894
657,gma-miR4360,0.037215,0.337444,0.110286,0.037215,0.037215,0.037215,0.037215,0.037215
658,gma-miR168b,0.037875,0.235278,0.160981,0.037875,0.037875,0.037875,0.037875,0.037875
659,ath-miR395b,0.009042,0.266897,0.03388,0.048599,0.048599,0.048599,0.048599,0.048599
660,gma-miR5037a,0.021171,0.338125,0.062613,0.025337,0.025337,0.025337,0.025337,0.025337
661,ath-miR163,0.031879,0.33523,0.095097,0.033186,0.033186,0.033186,0.033186,0.033186
662,mtr-miR5215,0.026887,0.28579,0.094079,0.026887,0.026887,0.026887,0.026887,0.026887
663,mtr-miR5289a,0.021906,0.340985,0.064244,0.032732,0.032732,0.032732,0.032732,0.032732
664,ath-miR5663-3p,0.015981,0.315875,0.050593,0.030092,0.030092,0.030092,0.030092,0.030092
665,mtr-miR2592a-5p,0.01135,0.319511,0.035522,0.01812,0.01812,0.01812,0.01812,0.01812
666,gma-miR5672,0.050419,0.268224,0.187973,0.050419,0.050419,0.050419,0.050419,0.050419
667,ath-miR5632-5p,0.0141,0.344499,0.040929,0.0141,0.0141,0.0141,0.0141,0.0141
668,mtr-miR5260,0.028522,0.312067,0.091398,0.028522,0.028522,0.028522,0.028522,0.028522
669,gma-miR9754,0.027419,0.329805,0.083138,0.027419,0.030979,0.034538,0.038097,0.041657
670,ath-miR157d,0.019558,0.271375,0.072069,0.031905,0.031905,0.031905,0.031905,0.031905
671,mtr-miR2632a,0.012347,0.358696,0.034423,0.012347,0.012347,0.012347,0.012347,0.012347
672,mtr-miR5264,0.01868,0.301945,0.061867,0.039661,0.039661,0.039661,0.039661,0.039661
673,gma-miR4997,0.027613,0.29489,0.093639,0.027613,0.027613,0.027613,0.027613,0.027613
674,gma-miR10433,0.037651,0.339257,0.11098,0.037651,0.037651,0.037651,0.037651,0.037651
675,ath-miR396b-5p,0.009688,0.344633,0.028111,0.010585,0.010585,0.010585,0.010585,0.010585
676,mtr-miR5558-3p,0.028233,0.309635,0.091182,0.028233,0.028233,0.028233,0.028233,0.028233
677,gma-miR171j-5p,0.037904,0.310522,0.122067,0.037904,0.037904,0.037904,0.037904,0.037904
678,ath-miR169a-3p,0.028202,0.28332,0.099541,0.029787,0.029787,0.029787,0.029787,0.029787
679,gma-miR5673,0.032706,0.3018,0.108369,0.041239,0.041239,0.041239,0.041239,0.041239
680,mtr-miR2111e-3p,0.022407,0.299062,0.074924,0.026797,0.026797,0.026797,0.026797,0.026797
681,mtr-miR5252,0.034091,0.297249,0.114689,0.039407,0.039407,0.039407,0.039407,0.039407
682,gma-miR390b-5p,0.021411,0.282031,0.075918,0.021411,0.023305,0.025199,0.027093,0.028987
683,gma-miR393b,0.007536,0.323794,0.023273,0.025972,0.025972,0.025972,0.025972,0.025972
684,mtr-miR395a,0.012758,0.274196,0.046528,0.042183,0.042183,0.042183,0.042183,0.042183
685,mtr-miR1510b-5p,0.015607,0.310789,0.050218,0.0278,0.0278,0.0278,0.0278,0.0278
686,gma-miR5764,0.019418,0.315072,0.06163,0.027163,0.027163,0.027163,0.027163,0.027163
687,ath-miR2934-5p,0.023759,0.321981,0.073791,0.023759,0.023759,0.023759,0.023759,0.023759
688,gma-miR1520f-3p,0.017399,0.371204,0.046871,0.019617,0.019617,0.019617,0.019617,0.019617
689,ath-miR397a,0.039156,0.287602,0.136145,0.039156,0.039156,0.039156,0.039156,0.039156
690,mtr-miR169k,0.065153,0.267164,0.243867,0.065153,0.065153,0.065153,0.065153,0.065153
691,mtr-miR5294a,0.041732,0.321958,0.129619,0.041732,0.041732,0.041732,0.041732,0.041732
692,mtr-miR2664a,0.035542,0.276143,0.12871,0.035542,0.035542,0.035542,0.035542,0.035542
693,mtr-miR2607,0.014876,0.294634,0.050488,0.044798,0.044798,0.044798,0.044798,0.044798
694,gma-miR4367,0.015725,0.332018,0.047362,0.019323,0.019323,0.019323,0.019323,0.019323
695,ath-miR391-3p,0.014834,0.322115,0.046053,0.014834,0.015689,0.016544,0.017399,0.018254
696,mtr-miR4414a-3p,0.042272,0.286057,0.147775,0.042272,0.042272,0.042272,0.042272,0.042272
697,mtr-miR2627,0.034935,0.305425,0.114381,0.034935,0.034935,0.034935,0.034935,0.034935
698,gma-miR5675,0.024802,0.29663,0.083613,0.024802,0.024802,0.024802,0.024802,0.024802
699,gma-miR2119,0.020902,0.258844,0.08075,0.060117,0.060117,0.060117,0.060117,0.060117
700,mtr-miR160f,0.026643,0.249732,0.106688,0.045848,0.045848,0.045848,0.045848,0.045848
701,gma-miR4395,0.024525,0.269233,0.091091,0.039045,0.04134,0.043635,0.045929,0.048224
702,gma-miR9760,0.050449,0.287201,0.175657,0.050449,0.050449,0.050449,0.050449,0.050449
703,ath-miR5027,0.031462,0.308575,0.10196,0.031462,0.031462,0.031462,0.031462,0.031462
704,mtr-miR5298a,0.042711,0.327044,0.130597,0.042711,0.042711,0.042711,0.042711,0.042711
705,ath-miR776,0.017413,0.332906,0.052305,0.017413,0.017413,0.017413,0.017413,0.017413
706,mtr-miR171e-3p,0.020471,0.306763,0.066733,0.023218,0.023218,0.023218,0.023218,0.023218
707,ath-miR2938,0.010863,0.287602,0.037772,0.034752,0.034752,0.034752,0.034752,0.034752
708,gma-miR1512c,0.007719,0.343077,0.0225,0.021437,0.021437,0.021437,0.021437,0.021437
709,mtr-miR5285a,0.013542,0.305011,0.044397,0.039293,0.039293,0.039293,0.039293,0.039293
710,ath-miR156g,0.010097,0.262129,0.03852,0.048601,0.048601,0.048601,0.048601,0.048601
711,ath-miR774b-3p,0.003364,0.352066,0.009555,0.003963,0.003963,0.003963,0.003963,0.003963
712,ath-miR165a-5p,0.034567,0.264817,0.130531,0.034567,0.034567,0.034567,0.034567,0.034567
713,ath-miR405a,0.013207,0.35815,0.036875,0.024625,0.027335,0.030044,0.032754,0.035463
714,mtr-miR2592bo-5p,0.014276,0.315339,0.045273,0.035438,0.035438,0.035438,0.035438,0.035438
715,ath-miR394a,0.015195,0.319645,0.047537,0.017015,0.017015,0.017015,0.017015,0.017015
716,gma-miR167h,0.032734,0.35085,0.093299,0.032734,0.032734,0.032734,0.032734,0.032734
717,gma-miR10190,0.012947,0.319767,0.040488,0.024589,0.024589,0.024589,0.024589,0.024589
718,ath-miR396a-3p,0.021229,0.28163,0.075379,0.021229,0.023997,0.026766,0.029535,0.032303
719,mtr-miR398a-5p,0.014438,0.295827,0.048806,0.035454,0.041231,0.047009,0.052786,0.058564
720,gma-miR5035-5p,0.000238,0.383161,0.000621,0.000552,0.000564,0.000576,0.000587,0.000599
721,gma-miR5764b,0.036547,0.31883,0.114629,0.036547,0.036547,0.036547,0.036547,0.036547
722,gma-miR172i-3p,0.026104,0.296982,0.087898,0.026104,0.026104,0.026104,0.026104,0.026104
723,gma-miR4355,0.017857,0.307638,0.058044,0.034755,0.034755,0.034755,0.034755,0.034755
724,ath-miR171b-3p,0.041218,0.308709,0.133518,0.041218,0.041218,0.041218,0.041218,0.041218
725,mtr-miR5259,0.025989,0.260924,0.099603,0.061888,0.061888,0.061888,0.061888,0.061888
726,mtr-miR171b,0.019147,0.308575,0.062049,0.022239,0.022239,0.022239,0.022239,0.022239
727,mtr-miR399r,0.026947,0.306763,0.087842,0.026947,0.026947,0.026947,0.026947,0.026947
728,mtr-miR5258,0.01192,0.302469,0.03941,0.014023,0.01424,0.014457,0.014674,0.014891
729,gma-miR171k-3p,0.022687,0.320169,0.07086,0.025947,0.025947,0.025947,0.025947,0.025947
730,ath-miR856,0.006109,0.36613,0.016684,0.006109,0.006109,0.006109,0.006109,0.006109
731,ath-miR8183,0.043452,0.287469,0.151154,0.043452,0.043452,0.043452,0.043452,0.043452
732,gma-miR4415a-5p,0.050863,0.290876,0.17486,0.050863,0.050863,0.050863,0.050863,0.050863
733,mtr-miR172c-5p,0.020642,0.325388,0.063437,0.020642,0.020642,0.020642,0.020642,0.020642
734,mtr-miR2646a,0.044849,0.306228,0.146456,0.044849,0.044849,0.044849,0.044849,0.044849
735,gma-miR4406,0.0218,0.33523,0.065029,0.035536,0.041233,0.046929,0.052626,0.058322
736,ath-miR169f-3p,0.021784,0.301276,0.072305,0.026686,0.026686,0.026686,0.026686,0.026686
737,gma-miR1512b,0.010948,0.340997,0.032107,0.023878,0.023878,0.023878,0.023878,0.023878
738,ath-miR167c-5p,0.035711,0.308575,0.115727,0.035711,0.035711,0.035711,0.035711,0.035711
739,mtr-miR395g,0.012682,0.276143,0.045926,0.043124,0.043124,0.043124,0.043124,0.043124
740,gma-miR4358,0.026633,0.324585,0.082052,0.031537,0.031537,0.031537,0.031537,0.031537
741,ath-miR159b-3p,0.025478,0.287469,0.088628,0.028106,0.028106,0.028106,0.028106,0.028106
742,mtr-miR169h,0.044106,0.3018,0.146145,0.044106,0.044106,0.044106,0.044106,0.044106
743,gma-miR10410a,0.027656,0.371555,0.074434,0.027656,0.027656,0.027656,0.027656,0.027656
744,gma-miR9724,0.020687,0.314185,0.065844,0.022545,0.022545,0.022545,0.022545,0.022545
745,ath-miR837-5p,0.018804,0.334986,0.056134,0.018804,0.018804,0.018804,0.018804,0.018804
746,ath-miR2933a,0.025788,0.297773,0.086604,0.025788,0.025788,0.025788,0.025788,0.025788
747,gma-miR1531-5p,0.016775,0.327178,0.051271,0.016775,0.016775,0.016775,0.016775,0.016775
748,ath-miR419,0.05175,0.285389,0.181332,0.05175,0.05175,0.05175,0.05175,0.05175
749,mtr-miR2118,0.005701,0.372236,0.015315,0.005701,0.005701,0.005701,0.005701,0.005701
750,gma-miR1509a,0.025731,0.320425,0.080302,0.030056,0.030056,0.030056,0.030056,0.030056
751,ath-miR164b-3p,0.004566,0.345034,0.013235,0.014508,0.014508,0.014508,0.014508,0.014508
752,mtr-miR2592bq-5p,0.011367,0.325388,0.034933,0.021929,0.021929,0.021929,0.021929,0.021929
753,gma-miR399a,0.030273,0.285924,0.105879,0.030273,0.030273,0.030273,0.030273,0.030273
754,mtr-miR5223,0.040236,0.312858,0.128607,0.040236,0.040236,0.040236,0.040236,0.040236
755,mtr-miR5232,0.015024,0.331495,0.045322,0.015024,0.015024,0.015024,0.015024,0.015024
756,gma-miR169j-3p,0.02058,0.302954,0.06793,0.02058,0.02058,0.02058,0.02058,0.02058
757,gma-miR1513a-5p,0.014363,0.302603,0.047466,0.025912,0.025912,0.025912,0.025912,0.025912
758,ath-miR166e-5p,0.033186,0.26495,0.125253,0.033186,0.033186,0.033186,0.033186,0.033186
759,mtr-miR5224a,0.014944,0.290206,0.051493,0.034524,0.034524,0.034524,0.034524,0.034524
760,gma-miR10186b,0.005192,0.365048,0.014222,0.035075,0.035075,0.035075,0.035075,0.035075
761,gma-miR399d,0.015158,0.295303,0.051332,0.028633,0.028633,0.028633,0.028633,0.028633
762,gma-miR10437,0.011797,0.356215,0.033116,0.011797,0.011797,0.011797,0.011797,0.011797
763,mtr-miR5262,0.018538,0.331227,0.055967,0.018538,0.018538,0.018538,0.018538,0.018538
764,ath-miR8166,0.012785,0.308832,0.041397,0.04655,0.04655,0.04655,0.04655,0.04655
765,mtr-miR2653a,0.029343,0.308575,0.095091,0.029343,0.029343,0.029343,0.029343,0.029343
766,mtr-miR7696c-5p,0.010298,0.332554,0.030968,0.010298,0.010332,0.010365,0.010399,0.010432
767,gma-miR4364a,0.058564,0.312846,0.187198,0.058564,0.060758,0.062952,0.065146,0.06734
768,gma-miR862a,0.047058,0.303345,0.155131,0.047058,0.047058,0.047058,0.047058,0.047058
769,gma-miR169b,0.03317,0.295437,0.112275,0.03317,0.03317,0.03317,0.03317,0.03317
770,ath-miR5661,0.018614,0.295036,0.06309,0.026127,0.026127,0.026127,0.026127,0.026127
771,mtr-miR2623,0.032255,0.314548,0.102546,0.032255,0.032255,0.032255,0.032255,0.032255
772,mtr-miR5282,0.018089,0.321824,0.056206,0.049654,0.049654,0.049654,0.049654,0.049654
773,ath-miR4245,0.00991,0.3345,0.029626,0.00991,0.00991,0.00991,0.00991,0.00991
774,mtr-miR171f,0.041218,0.308709,0.133518,0.041218,0.041218,0.041218,0.041218,0.041218
775,mtr-miR2592bl-3p,0.012322,0.323041,0.038145,0.016053,0.016053,0.016053,0.016053,0.016053
776,gma-miR3522,0.029684,0.266958,0.111195,0.029684,0.029684,0.029684,0.029684,0.029684
777,mtr-miR5261,0.034059,0.300874,0.113201,0.034059,0.034059,0.034059,0.034059,0.034059
778,gma-miR319i,0.022668,0.312188,0.07261,0.031177,0.033542,0.035906,0.038271,0.040636
779,gma-miR2109-5p,0.015401,0.287346,0.053596,0.016038,0.036038,0.056038,0.076038,0.096038
780,ath-miR8173,0.040385,0.264817,0.152503,0.040385,0.040385,0.040385,0.040385,0.040385
781,ath-miR159a,0.027753,0.285522,0.0972,0.027753,0.027753,0.027753,0.027753,0.027753
782,gma-miR4412-3p,0.02905,0.306897,0.094658,0.02905,0.029718,0.030386,0.031054,0.031721
783,gma-miR169a,0.048201,0.286057,0.168501,0.048201,0.048201,0.048201,0.048201,0.048201
784,ath-miR399e,0.01712,0.297249,0.057595,0.029036,0.029036,0.029036,0.029036,0.029036
785,ath-miR2111a-5p,0.012884,0.319767,0.040292,0.02004,0.02004,0.02004,0.02004,0.02004
786,mtr-miR156g-3p,0.012691,0.335387,0.037839,0.021604,0.021604,0.021604,0.021604,0.021604
787,gma-miR10193e,0.011622,0.34843,0.033354,0.011622,0.011622,0.011622,0.011622,0.011622
788,mtr-miR5283,0.043471,0.316605,0.137302,0.043471,0.043471,0.043471,0.043471,0.043471
789,gma-miR4390,0.018011,0.331957,0.054256,0.045106,0.045106,0.045106,0.045106,0.045106
790,gma-miR5678,0.01069,0.329147,0.032478,0.017265,0.017265,0.017265,0.017265,0.017265
791,mtr-miR482-3p,0.003981,0.356628,0.011163,0.004527,0.004527,0.004527,0.004527,0.004527
792,mtr-miR5240,0.019248,0.302068,0.063722,0.019248,0.019248,0.019248,0.019248,0.019248
793,gma-miR166a-5p,0.035783,0.266897,0.134072,0.035783,0.035783,0.035783,0.035783,0.035783
794,ath-miR390a-3p,0.006333,0.333441,0.018993,0.023239,0.023239,0.023239,0.023239,0.023239
795,gma-miR10442,0.014652,0.322115,0.045486,0.015319,0.015319,0.015319,0.015319,0.015319
796,ath-miR156c-3p,0.019638,0.339937,0.05777,0.022785,0.022785,0.022785,0.022785,0.022785
797,mtr-miR5750,0.030862,0.336691,0.091662,0.030862,0.030862,0.030862,0.030862,0.030862
798,mtr-miR2619b-3p,0.005791,0.310036,0.018677,0.029622,0.029622,0.029622,0.029622,0.029622
799,gma-miR1516c,0.030661,0.307225,0.0998,0.030661,0.030661,0.030661,0.030661,0.030661
800,gma-miR9753,0.008576,0.344744,0.024876,0.065423,0.065423,0.065423,0.065423,0.065423
801,gma-miR4387e,0.038981,0.274063,0.142233,0.038981,0.038981,0.038981,0.038981,0.038981
802,gma-miR1520a,0.023699,0.345681,0.068559,0.023699,0.023699,0.023699,0.023699,0.023699
803,ath-miR5022,0.028974,0.274196,0.105669,0.030254,0.030254,0.030254,0.030254,0.030254
804,ath-miR162a-3p,0.021903,0.329548,0.066463,0.021903,0.021903,0.021903,0.021903,0.021903
805,mtr-miR5211,0.041551,0.271714,0.15292,0.041551,0.041551,0.041551,0.041551,0.041551
806,gma-miR5773,0.03474,0.323916,0.107251,0.03474,0.03474,0.03474,0.03474,0.03474
807,ath-miR408-5p,0.027541,0.278005,0.099068,0.027541,0.027541,0.027541,0.027541,0.027541
808,ath-miR415,0.016214,0.306144,0.052961,0.016214,0.016214,0.016214,0.016214,0.016214
809,mtr-miR2624,0.035001,0.274598,0.127463,0.035001,0.035001,0.035001,0.035001,0.035001
810,gma-miR167k,0.032204,0.326531,0.098624,0.032204,0.032204,0.032204,0.032204,0.032204
811,gma-miR9732,0.013928,0.295036,0.047209,0.023097,0.023097,0.023097,0.023097,0.023097
812,ath-miR830-5p,0.020098,0.348916,0.057603,0.020098,0.020098,0.020098,0.020098,0.020098
813,gma-miR4381,0.029212,0.321958,0.090733,0.029212,0.029212,0.029212,0.029212,0.029212
