,Seqname,0,1,2,3,4,5,6
613,ath-miR5998a,0.285714,0.285714,0.428571,0.142857,0.064327,0.058904,0.027424
614,gma-miR390a-3p,0.5,0.45,0.75,0.3,0.168459,0.181229,0.128904
615,gma-miR5777,0.409091,0.681818,0.272727,0.272727,0.151444,0.103026,0.08182
616,mtr-miR5560-3p,0.590909,0.681818,0.545455,0.545455,0.009848,0.037201,0.053731
617,mtr-miR166a,0.619048,0.571429,0.571429,0.714286,0.04213,0.024765,0.043453
618,gma-miR5780d,0.227273,0.272727,0.136364,0.272727,0.021152,0.024643,0.078091
619,mtr-miR5746,0.416667,0.5,0.25,0.5,0.070119,0.080849,0.140609
620,mtr-miR2638a,0.333333,0.142857,0.428571,0.428571,0.102172,0.079525,0.092204
621,ath-miR173-3p,0.380952,0.285714,0.428571,0.428571,0.031442,0.015596,0.01475
622,gma-miR4352b,0.333333,0.5,0.25,0.25,0.054488,0.0842,0.068183
623,mtr-miR2655a,0.380952,0.428571,0.571429,0.142857,0.149055,0.13522,0.082153
624,gma-miR5037b,0.5,0.6,0.6,0.3,0.080529,0.104167,0.12281
625,gma-miR5376,0.318182,0.409091,0.409091,0.136364,0.072555,0.083445,0.064346
626,ath-miR848,0.5,0.545455,0.681818,0.272727,0.130192,0.131184,0.098573
627,ath-miR868-3p,0.380952,0.285714,0.428571,0.428571,0.031442,0.079525,0.092204
628,mtr-miR319a-5p,0.52381,0.428571,0.714286,0.428571,0.090851,0.064148,0.037321
629,gma-miR4408,0.416667,0.5,0.375,0.375,0.010198,0.026541,0.017692
630,gma-miR9766,0.380952,0.428571,0.285714,0.428571,0.024366,0.031442,0.015596
631,ath-miR167a-3p,0.47619,0.571429,0.428571,0.428571,0.01243,0.001528,0.001528
632,mtr-miR164a,0.619048,0.428571,1.0,0.428571,0.360174,0.290035,0.258492
633,gma-miR4347,0.375,0.75,0.125,0.25,0.315949,0.404779,0.357109
634,mtr-miR5556-3p,0.380952,0.142857,0.571429,0.428571,0.167191,0.13554,0.092204
635,gma-miR5377,0.434783,0.521739,0.391304,0.391304,0.010875,0.001042,0.001042
636,gma-miR5667-3p,0.333333,0.285714,0.142857,0.571429,0.18498,0.15983,0.132439
637,gma-miR166a-3p,0.619048,0.571429,0.571429,0.714286,0.04213,0.024765,0.043453
638,gma-miR1520p,0.375,0.5,0.125,0.5,0.155443,0.167373,0.140609
639,mtr-miR2625,0.590909,0.545455,0.545455,0.681818,0.037201,0.053731,0.059166
640,gma-miR10199,0.52381,0.714286,0.428571,0.428571,0.064148,0.122976,0.152287
641,gma-miR5674a,0.238095,0.0,0.571429,0.142857,0.290194,0.263316,0.329075
642,ath-miR172c,0.428571,0.285714,0.142857,0.857143,0.546,0.472236,0.567551
643,mtr-miR397-5p,0.47619,0.285714,0.571429,0.571429,0.109698,0.073472,0.056697
644,gma-miR319g,0.545455,0.681818,0.272727,0.681818,0.188554,0.212019,0.159236
645,gma-miR10415,0.333333,0.375,0.375,0.25,0.012393,0.018079,0.022797
646,mtr-miR2660,0.333333,0.285714,0.142857,0.571429,0.18498,0.15983,0.132439
647,gma-miR9747,0.272727,0.409091,0.136364,0.272727,0.053738,0.024643,0.016825
648,ath-miR157a-3p,0.52381,0.571429,0.428571,0.571429,0.025667,0.023689,0.049054
649,ath-miR172d-5p,0.380952,0.142857,0.857143,0.142857,0.562106,0.628622,0.530895
650,gma-miR1520m,0.333333,0.25,0.25,0.5,0.0842,0.068183,0.054488
651,ath-miR391-5p,0.571429,0.714286,0.571429,0.428571,0.043453,0.088765,0.079276
652,mtr-miR2670f,0.52381,0.571429,0.714286,0.285714,0.142889,0.144209,0.109698
653,mtr-miR2670e,0.47619,0.714286,0.428571,0.285714,0.123329,0.193183,0.202502
654,ath-miR869.2,0.428571,0.714286,0.285714,0.285714,0.165341,0.246781,0.291244
655,gma-miR156g,0.45,0.6,0.45,0.3,0.053383,0.094036,0.100003
656,ath-miR5015,0.380952,0.428571,0.142857,0.571429,0.175366,0.167191,0.13554
657,gma-miR4360,0.5,0.5,0.25,0.75,0.23451,0.224249,0.185256
658,gma-miR168b,0.684211,0.947368,0.789474,0.315789,0.298562,0.403475,0.353411
659,ath-miR395b,0.571429,0.571429,0.428571,0.714286,0.088765,0.090851,0.064148
660,gma-miR5037a,0.545455,0.409091,0.818182,0.409091,0.184095,0.21842,0.173501
661,ath-miR163,0.416667,0.125,0.375,0.75,0.366822,0.320362,0.288865
662,mtr-miR5215,0.52381,0.285714,0.428571,0.857143,0.356076,0.288133,0.30186
663,mtr-miR5289a,0.458333,0.5,0.625,0.25,0.109395,0.100589,0.065511
664,ath-miR5663-3p,0.380952,0.285714,0.571429,0.285714,0.090228,0.069637,0.032851
665,mtr-miR2592a-5p,0.5,0.75,0.3,0.45,0.142486,0.100926,0.164696
666,gma-miR5672,0.428571,0.571429,0.714286,0.0,0.460459,0.396235,0.470506
667,ath-miR5632-5p,0.333333,0.142857,0.285714,0.571429,0.186744,0.155285,0.13522
668,mtr-miR5260,0.333333,0.285714,0.285714,0.428571,0.032851,0.022953,0.01475
669,gma-miR9754,0.363636,0.409091,0.545455,0.136364,0.135542,0.132766,0.092106
670,ath-miR157d,0.45,0.3,0.45,0.6,0.100926,0.067766,0.076097
671,mtr-miR2632a,0.409091,0.545455,0.545455,0.136364,0.16733,0.132766,0.092106
672,mtr-miR5264,0.4,0.3,0.3,0.6,0.128904,0.100003,0.076097
673,gma-miR4997,0.565217,0.782609,0.782609,0.130435,0.433305,0.378147,0.431434
674,gma-miR10433,0.458333,0.375,0.25,0.75,0.260016,0.272084,0.233589
675,ath-miR396b-5p,0.380952,0.571429,0.142857,0.428571,0.145964,0.183078,0.149055
676,mtr-miR5558-3p,0.238095,0.0,0.142857,0.571429,0.326655,0.294694,0.261236
677,gma-miR171j-5p,0.47619,0.428571,0.714286,0.285714,0.152287,0.129844,0.198003
678,ath-miR169a-3p,0.55,0.3,0.6,0.75,0.217547,0.305783,0.265062
679,gma-miR5673,0.545455,0.409091,0.681818,0.545455,0.071326,0.115822,0.084608
680,mtr-miR2111e-3p,0.47619,0.428571,0.285714,0.714286,0.193183,0.163622,0.232372
681,mtr-miR5252,0.52381,0.571429,0.428571,0.571429,0.025667,0.035799,0.073472
682,gma-miR390b-5p,0.571429,0.285714,0.571429,0.857143,0.328613,0.257306,0.235616
683,gma-miR393b,0.428571,0.428571,0.285714,0.571429,0.083844,0.075032,0.049054
684,mtr-miR395a,0.47619,0.428571,0.285714,0.714286,0.193183,0.163622,0.123329
685,mtr-miR1510b-5p,0.571429,0.285714,0.714286,0.714286,0.235446,0.330718,0.278589
686,gma-miR5764,0.5,0.681818,0.545455,0.272727,0.115822,0.162433,0.148123
687,ath-miR2934-5p,0.47619,0.428571,0.571429,0.428571,0.023689,0.01243,0.001528
688,gma-miR1520f-3p,0.375,0.625,0.375,0.125,0.179187,0.130554,0.1254
689,ath-miR397a,0.47619,0.285714,0.571429,0.571429,0.109698,0.073472,0.056697
690,mtr-miR169k,0.666667,0.428571,0.857143,0.714286,0.182356,0.117435,0.095371
691,mtr-miR5294a,0.458333,0.625,0.5,0.25,0.098383,0.070119,0.055921
692,mtr-miR2664a,0.47619,0.428571,0.571429,0.428571,0.023689,0.01243,0.037321
693,mtr-miR2607,0.285714,0.142857,0.428571,0.285714,0.071127,0.054995,0.079261
694,gma-miR4367,0.454545,0.681818,0.272727,0.409091,0.118814,0.080391,0.055964
695,ath-miR391-3p,0.52381,0.571429,0.571429,0.428571,0.013163,0.025667,0.023689
696,mtr-miR4414a-3p,0.619048,0.428571,0.714286,0.714286,0.117562,0.067758,0.095371
697,mtr-miR2627,0.454545,0.545455,0.409091,0.409091,0.011616,0.033107,0.021386
698,gma-miR5675,0.380952,0.428571,0.428571,0.285714,0.015596,0.024366,0.031442
699,gma-miR2119,0.47619,0.714286,0.428571,0.285714,0.123329,0.193183,0.202502
700,mtr-miR160f,0.619048,0.285714,0.857143,0.714286,0.321668,0.425508,0.366499
701,gma-miR4395,0.5,0.545455,0.681818,0.272727,0.130192,0.131184,0.098573
702,gma-miR9760,0.333333,0.0,0.285714,0.714286,0.476427,0.429847,0.422353
703,ath-miR5027,0.47619,0.285714,0.571429,0.571429,0.109698,0.073472,0.056697
704,mtr-miR5298a,0.291667,0.5,0.25,0.125,0.102458,0.136915,0.153023
705,ath-miR776,0.285714,0.285714,0.428571,0.142857,0.064327,0.058904,0.027424
706,mtr-miR171e-3p,0.52381,0.285714,0.571429,0.714286,0.194225,0.142889,0.129844
707,ath-miR2938,0.47619,0.571429,0.285714,0.571429,0.093618,0.075032,0.049054
708,gma-miR1512c,0.318182,0.409091,0.272727,0.272727,0.013663,0.029292,0.020781
709,mtr-miR5285a,0.5,0.375,0.375,0.75,0.18945,0.153411,0.185256
710,ath-miR156g,0.55,0.45,0.6,0.6,0.040573,0.080529,0.062355
711,ath-miR774b-3p,0.333333,0.714286,0.142857,0.142857,0.314026,0.235409,0.202331
712,ath-miR165a-5p,0.52381,0.285714,0.714286,0.571429,0.174604,0.259045,0.206569
713,ath-miR405a,0.416667,0.25,0.5,0.5,0.080849,0.057066,0.070119
714,mtr-miR2592bo-5p,0.590909,0.818182,0.409091,0.545455,0.114394,0.08723,0.130192
715,ath-miR394a,0.55,0.6,0.75,0.3,0.157538,0.159299,0.217547
716,gma-miR167h,0.5,0.5,0.625,0.375,0.045255,0.042352,0.070648
717,gma-miR10190,0.380952,0.285714,0.714286,0.142857,0.291244,0.252352,0.186744
718,ath-miR396a-3p,0.428571,0.428571,0.428571,0.428571,0.001528,0.015596,0.024366
719,mtr-miR398a-5p,0.5,0.681818,0.545455,0.272727,0.115822,0.084608,0.067696
720,gma-miR5035-5p,0.272727,0.409091,0.136364,0.272727,0.053738,0.024643,0.016825
721,gma-miR5764b,0.454545,0.272727,0.545455,0.545455,0.098573,0.067298,0.051783
722,gma-miR172i-3p,0.428571,0.428571,0.142857,0.714286,0.30839,0.293533,0.385918
723,gma-miR4355,0.545455,0.409091,0.818182,0.409091,0.184095,0.21842,0.31678
724,ath-miR171b-3p,0.52381,0.285714,0.571429,0.714286,0.194225,0.142889,0.144209
725,mtr-miR5259,0.52381,0.571429,0.428571,0.571429,0.025667,0.023689,0.01243
726,mtr-miR171b,0.47619,0.285714,0.428571,0.714286,0.198003,0.152287,0.165341
727,mtr-miR399r,0.52381,0.428571,0.714286,0.428571,0.090851,0.064148,0.037321
728,mtr-miR5258,0.380952,0.571429,0.285714,0.285714,0.069637,0.114886,0.155285
729,gma-miR171k-3p,0.52381,0.285714,0.571429,0.714286,0.194225,0.142889,0.144209
730,ath-miR856,0.363636,0.545455,0.136364,0.409091,0.132766,0.164866,0.135542
731,ath-miR8183,0.428571,0.285714,0.714286,0.285714,0.202502,0.165341,0.246781
732,gma-miR4415a-5p,0.333333,0.142857,0.428571,0.428571,0.102172,0.079525,0.092204
733,mtr-miR172c-5p,0.380952,0.285714,0.714286,0.142857,0.291244,0.314026,0.413545
734,mtr-miR2646a,0.333333,0.285714,0.428571,0.285714,0.022953,0.054995,0.079261
735,gma-miR4406,0.416667,0.5,0.5,0.25,0.057066,0.070119,0.080849
736,ath-miR169f-3p,0.571429,0.428571,0.857143,0.428571,0.203013,0.238421,0.193183
737,gma-miR1512b,0.272727,0.545455,0.136364,0.136364,0.15926,0.21199,0.183535
738,ath-miR167c-5p,0.47619,0.285714,0.428571,0.714286,0.198003,0.152287,0.129844
739,mtr-miR395g,0.47619,0.428571,0.285714,0.714286,0.193183,0.163622,0.123329
740,gma-miR4358,0.5,0.409091,0.545455,0.545455,0.031808,0.067298,0.084608
741,ath-miR159b-3p,0.428571,0.571429,0.428571,0.285714,0.049054,0.083844,0.075032
742,mtr-miR169h,0.545455,0.681818,0.409091,0.545455,0.050108,0.08723,0.130192
743,gma-miR10410a,0.416667,0.5,0.5,0.25,0.057066,0.070119,0.080849
744,gma-miR9724,0.272727,0.136364,0.409091,0.272727,0.064346,0.050384,0.071314
745,ath-miR837-5p,0.333333,0.142857,0.285714,0.571429,0.186744,0.155285,0.13522
746,ath-miR2933a,0.5,0.818182,0.272727,0.409091,0.223035,0.177696,0.138339
747,gma-miR1531-5p,0.333333,0.125,0.375,0.5,0.135731,0.113497,0.111246
748,ath-miR419,0.380952,0.142857,0.285714,0.714286,0.341196,0.291244,0.252352
749,mtr-miR2118,0.454545,0.545455,0.545455,0.272727,0.067298,0.084608,0.098573
750,gma-miR1509a,0.409091,0.409091,0.136364,0.681818,0.277861,0.251104,0.212283
751,ath-miR164b-3p,0.52381,0.428571,0.285714,0.857143,0.352383,0.359777,0.30186
752,mtr-miR2592bq-5p,0.380952,0.428571,0.428571,0.285714,0.015596,0.01475,0.000679
753,gma-miR399a,0.571429,0.571429,0.571429,0.571429,0.002716,0.002716,0.013163
754,mtr-miR5223,0.409091,0.409091,0.272727,0.545455,0.075222,0.08182,0.121134
755,mtr-miR5232,0.47619,0.428571,0.428571,0.571429,0.037321,0.023689,0.01243
756,gma-miR169j-3p,0.47619,0.857143,0.428571,0.142857,0.370019,0.491274,0.432229
757,gma-miR1513a-5p,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.069637
758,ath-miR166e-5p,0.571429,0.285714,0.714286,0.714286,0.235446,0.330718,0.278589
759,mtr-miR5224a,0.5,0.136364,0.818182,0.545455,0.400302,0.342478,0.286273
760,gma-miR10186b,0.208333,0.25,0.25,0.125,0.014267,0.01753,0.020212
761,gma-miR399d,0.52381,0.428571,0.571429,0.571429,0.035799,0.013163,0.01243
762,gma-miR10437,0.227273,0.0,0.409091,0.272727,0.145102,0.132105,0.154153
763,mtr-miR5262,0.380952,0.285714,0.428571,0.428571,0.031442,0.015596,0.01475
764,ath-miR8166,0.363636,0.272727,0.409091,0.409091,0.028086,0.014405,0.013663
765,mtr-miR2653a,0.47619,0.571429,0.571429,0.285714,0.073472,0.093618,0.075032
766,mtr-miR7696c-5p,0.238095,0.0,0.142857,0.571429,0.326655,0.294694,0.261236
767,gma-miR4364a,0.583333,0.625,0.375,0.75,0.137079,0.125721,0.17095
768,gma-miR862a,0.409091,0.136364,0.409091,0.681818,0.282626,0.239345,0.230479
769,gma-miR169b,0.571429,0.428571,0.714286,0.571429,0.079276,0.126318,0.180401
770,ath-miR5661,0.428571,0.285714,0.857143,0.142857,0.472202,0.4103,0.341196
771,mtr-miR2623,0.52381,0.428571,0.428571,0.714286,0.122976,0.090851,0.123329
772,mtr-miR5282,0.416667,0.625,0.375,0.25,0.096385,0.061535,0.055921
773,ath-miR4245,0.238095,0.142857,0.285714,0.285714,0.027424,0.018368,0.017409
774,mtr-miR171f,0.52381,0.285714,0.571429,0.714286,0.194225,0.142889,0.144209
775,mtr-miR2592bl-3p,0.238095,0.428571,0.0,0.285714,0.148058,0.094986,0.085918
776,gma-miR3522,0.473684,0.631579,0.315789,0.473684,0.068918,0.114247,0.182935
777,mtr-miR5261,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.069637
778,gma-miR319i,0.565217,0.521739,0.782609,0.391304,0.124177,0.105233,0.168959
779,gma-miR2109-5p,0.6,0.6,0.6,0.6,0.003336,0.003336,0.014155
780,ath-miR8173,0.52381,0.428571,0.428571,0.714286,0.122976,0.090851,0.064148
781,ath-miR159a,0.428571,0.571429,0.428571,0.285714,0.049054,0.083844,0.075032
782,gma-miR4412-3p,0.571429,0.714286,0.428571,0.571429,0.054829,0.097769,0.142889
783,gma-miR169a,0.619048,0.428571,0.714286,0.714286,0.117562,0.174307,0.208435
784,ath-miR399e,0.52381,0.285714,0.714286,0.571429,0.174604,0.126318,0.093618
785,ath-miR2111a-5p,0.380952,0.285714,0.714286,0.142857,0.291244,0.252352,0.341196
786,mtr-miR156g-3p,0.47619,0.428571,0.428571,0.571429,0.037321,0.061442,0.069637
787,gma-miR10193e,0.227273,0.272727,0.136364,0.272727,0.021152,0.024643,0.016825
788,mtr-miR5283,0.541667,0.75,0.5,0.375,0.090506,0.064635,0.068538
789,gma-miR4390,0.541667,0.25,0.625,0.75,0.256067,0.204458,0.181038
790,gma-miR5678,0.333333,0.428571,0.0,0.571429,0.311889,0.300166,0.271888
791,mtr-miR482-3p,0.571429,0.428571,0.571429,0.714286,0.097769,0.142889,0.144209
792,mtr-miR5240,0.238095,0.0,0.285714,0.428571,0.172271,0.155561,0.148058
793,gma-miR166a-5p,0.571429,0.285714,0.714286,0.714286,0.235446,0.330718,0.278589
794,ath-miR390a-3p,0.47619,0.428571,0.714286,0.285714,0.152287,0.165341,0.114886
795,gma-miR10442,0.52381,0.857143,0.571429,0.142857,0.375264,0.317036,0.310747
796,ath-miR156c-3p,0.5,0.409091,0.545455,0.545455,0.031808,0.067298,0.051783
797,mtr-miR5750,0.333333,0.25,0.5,0.25,0.068183,0.054488,0.0842
798,mtr-miR2619b-3p,0.380952,0.428571,0.285714,0.428571,0.024366,0.022953,0.054995
799,gma-miR1516c,0.583333,0.625,0.625,0.5,0.009227,0.019758,0.028547
800,gma-miR9753,0.416667,0.5,0.375,0.375,0.010198,0.026541,0.046999
801,gma-miR4387e,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.069637
802,gma-miR1520a,0.347826,0.391304,0.130435,0.521739,0.143361,0.137394,0.113561
803,ath-miR5022,0.47619,0.571429,0.285714,0.571429,0.093618,0.075032,0.049054
804,ath-miR162a-3p,0.47619,0.285714,0.285714,0.857143,0.428538,0.359777,0.409775
805,mtr-miR5211,0.681818,0.681818,0.545455,0.818182,0.083874,0.075234,0.1081
806,gma-miR5773,0.272727,0.272727,0.409091,0.136364,0.058476,0.053738,0.073832
807,ath-miR408-5p,0.52381,0.285714,0.428571,0.857143,0.356076,0.288133,0.30186
808,ath-miR415,0.380952,0.571429,0.428571,0.142857,0.13554,0.175366,0.167191
809,mtr-miR2624,0.619048,0.428571,0.714286,0.714286,0.117562,0.174307,0.144209
810,gma-miR167k,0.5,0.545455,0.545455,0.409091,0.012266,0.023012,0.021386
811,gma-miR9732,0.428571,0.714286,0.285714,0.285714,0.165341,0.114886,0.090228
812,ath-miR830-5p,0.318182,0.272727,0.681818,0.0,0.389779,0.350331,0.270204
813,gma-miR4381,0.458333,0.5,0.25,0.625,0.133719,0.130213,0.098383
814,gma-miR169k,0.571429,0.428571,0.714286,0.571429,0.079276,0.126318,0.180401
815,gma-miR159a-3p,0.428571,0.571429,0.428571,0.285714,0.049054,0.083844,0.075032
816,mtr-miR399l,0.571429,0.571429,0.571429,0.571429,0.002716,0.002716,0.013163
817,gma-miR9733,0.285714,0.142857,0.285714,0.428571,0.082153,0.064327,0.058904
818,mtr-miR2111l,0.380952,0.428571,0.142857,0.571429,0.175366,0.167191,0.13554
819,gma-miR5370,0.333333,0.571429,0.0,0.428571,0.280231,0.213719,0.193316
820,ath-miR835-5p,0.285714,0.142857,0.0,0.714286,0.530895,0.46901,0.425561
821,gma-miR5041-3p,0.380952,1.0,0.0,0.142857,0.867036,0.777902,0.701837
822,ath-miR167a-5p,0.47619,0.571429,0.428571,0.428571,0.01243,0.037321,0.061442
823,gma-miR1521b,0.391304,0.391304,0.391304,0.391304,0.001042,0.013344,0.019868
824,gma-miR4361,0.5,0.5,0.625,0.375,0.045255,0.050773,0.026541
825,ath-miR773a,0.428571,0.285714,0.571429,0.428571,0.075032,0.049054,0.083844
826,mtr-miR398b,0.619048,0.571429,0.571429,0.714286,0.04213,0.024765,0.043453
827,gma-miR9755,0.380952,0.0,0.714286,0.428571,0.431614,0.391276,0.311889
828,ath-miR2934-3p,0.380952,0.285714,0.428571,0.428571,0.031442,0.079525,0.092204
829,mtr-miR5747,0.208333,0.25,0.125,0.25,0.01753,0.020212,0.014267
830,gma-miR169s-3p,0.52381,0.571429,0.428571,0.571429,0.025667,0.023689,0.049054
831,gma-miR4352a,0.416667,0.25,0.5,0.5,0.080849,0.057066,0.070119
832,mtr-miR172b,0.380952,0.285714,0.142857,0.714286,0.340559,0.293533,0.385918
833,gma-miR4357,0.458333,0.5,0.5,0.375,0.010713,0.010198,0.026541
834,gma-miR1519,0.272727,0.409091,0.136364,0.272727,0.053738,0.073832,0.058476
835,ath-miR855,0.363636,0.272727,0.545455,0.272727,0.08182,0.063959,0.029292
836,ath-miR156a-3p,0.5,0.409091,0.545455,0.545455,0.031808,0.067298,0.051783
837,mtr-miR5272a,0.291667,0.375,0.125,0.375,0.069312,0.053401,0.042737
838,mtr-miR7697-3p,0.380952,0.571429,0.285714,0.285714,0.069637,0.114886,0.155285
839,ath-miR161.2,0.333333,0.285714,0.428571,0.285714,0.022953,0.01475,0.000679
840,mtr-miR399c,0.52381,0.428571,0.571429,0.571429,0.035799,0.013163,0.01243
841,mtr-miR2111a-3p,0.428571,0.428571,0.285714,0.571429,0.083844,0.075032,0.13554
842,gma-miR171c-3p,0.47619,0.285714,0.571429,0.571429,0.109698,0.073472,0.093618
843,mtr-miR156i-3p,0.434783,0.391304,0.521739,0.391304,0.019406,0.010875,0.001042
844,mtr-miR5271a,0.416667,0.5,0.375,0.375,0.010198,0.000872,0.012393
845,gma-miR4387d,0.375,0.5,0.25,0.375,0.043709,0.065511,0.046999
846,ath-miR398b-5p,0.428571,0.428571,0.428571,0.428571,0.001528,0.001528,0.015596
847,gma-miR1530,0.095238,0.142857,0.142857,0.0,0.02148,0.022783,0.023747
848,ath-miR5630a,0.52381,0.571429,0.714286,0.285714,0.142889,0.129844,0.089792
849,ath-miR844-3p,0.285714,0.428571,0.142857,0.285714,0.058904,0.082153,0.064327
850,mtr-miR5557-5p,0.380952,0.142857,0.428571,0.571429,0.183078,0.149055,0.145964
851,gma-miR4416c-5p,0.47619,0.428571,0.428571,0.571429,0.037321,0.061442,0.056697
852,gma-miR319d,0.590909,0.818182,0.409091,0.545455,0.114394,0.187652,0.233903
853,gma-miR10406a,0.333333,0.25,0.375,0.375,0.022797,0.061104,0.069312
854,gma-miR4371c,0.458333,0.625,0.375,0.375,0.050773,0.026541,0.017692
855,mtr-miR2674,0.52381,0.285714,0.571429,0.714286,0.194225,0.276743,0.278589
856,gma-miR9756,0.363636,0.545455,0.409091,0.136364,0.123824,0.158153,0.144866
857,mtr-miR5249,0.47619,0.428571,0.428571,0.571429,0.037321,0.023689,0.049054
858,ath-miR843,0.428571,0.142857,0.571429,0.571429,0.224413,0.183642,0.206569
859,ath-miR1886.3,0.190476,0.285714,0.285714,0.0,0.085918,0.09113,0.094986
860,gma-miR5770a,0.428571,0.571429,0.571429,0.142857,0.183642,0.206569,0.224413
861,mtr-miR2652a,0.428571,0.285714,0.571429,0.428571,0.075032,0.049054,0.083844
862,gma-miR1516d,0.428571,0.714286,0.285714,0.285714,0.165341,0.114886,0.090228
863,mtr-miR2661,0.428571,0.571429,0.285714,0.428571,0.056697,0.089792,0.061442
864,gma-miR399l,0.619048,0.571429,0.714286,0.571429,0.024765,0.010449,0.002716
865,mtr-miR5214-3p,0.5,0.272727,0.545455,0.681818,0.17445,0.130192,0.118814
866,mtr-miR2657,0.272727,0.409091,0.136364,0.272727,0.053738,0.073832,0.141171
867,gma-miR1536,0.333333,0.285714,0.285714,0.428571,0.032851,0.022953,0.01475
868,gma-miR10432,0.458333,0.25,0.625,0.5,0.130213,0.098383,0.133719
869,ath-miR5024-3p,0.47619,0.714286,0.285714,0.428571,0.129844,0.089792,0.149055
870,mtr-miR156c-3p,0.454545,0.409091,0.409091,0.545455,0.033107,0.021386,0.04522
871,gma-miR1526,0.409091,0.681818,0.272727,0.272727,0.151444,0.103026,0.140943
872,ath-miR5635a,0.428571,0.428571,0.428571,0.428571,0.001528,0.001528,0.015596
873,mtr-miR2617a,0.5,0.45,0.75,0.3,0.168459,0.142486,0.100926
874,gma-miR396d,0.458333,0.625,0.375,0.375,0.050773,0.089401,0.068538
875,ath-miR5664,0.333333,0.428571,0.142857,0.428571,0.092204,0.102172,0.079525
876,mtr-miR5740,0.380952,0.285714,0.714286,0.142857,0.291244,0.252352,0.186744
877,gma-miR5771,0.416667,0.375,0.375,0.5,0.026541,0.017692,0.010198
878,mtr-miR5288,0.375,0.375,0.5,0.25,0.046999,0.054488,0.0842
879,gma-miR10193a,0.363636,0.409091,0.272727,0.409091,0.021943,0.028086,0.072555
880,mtr-miR2587a,0.454545,0.545455,0.272727,0.545455,0.084608,0.098573,0.067298
881,gma-miR5779,0.416667,0.625,0.375,0.25,0.096385,0.061535,0.055921
882,gma-miR4349-5p,0.333333,0.375,0.375,0.25,0.012393,0.018079,0.022797
883,ath-miR8169,0.428571,0.428571,0.428571,0.428571,0.001528,0.001528,0.001528
884,gma-miR5037c,0.55,0.45,0.9,0.3,0.319013,0.267618,0.221979
885,gma-miR169c,0.52381,0.285714,0.714286,0.571429,0.174604,0.126318,0.180401
886,ath-miR2111b-3p,0.47619,0.428571,0.285714,0.714286,0.193183,0.163622,0.123329
887,ath-miR407,0.190476,0.142857,0.428571,0.0,0.158622,0.140935,0.175824
888,mtr-miR2603,0.454545,0.409091,0.681818,0.272727,0.138339,0.118814,0.177696
889,gma-miR1512a-3p,0.285714,0.285714,0.428571,0.142857,0.064327,0.075465,0.028721
890,mtr-miR169l-3p,0.409091,0.409091,0.272727,0.545455,0.075222,0.08182,0.121134
891,ath-miR849,0.285714,0.571429,0.142857,0.142857,0.174337,0.235409,0.202331
892,mtr-miR5561-5p,0.380952,0.571429,0.285714,0.285714,0.069637,0.032851,0.022953
893,mtr-miR166g-5p,0.571429,0.285714,0.714286,0.714286,0.235446,0.330718,0.278589
894,mtr-miR169e-5p,0.619048,0.428571,0.714286,0.714286,0.117562,0.174307,0.208435
895,ath-miR8178,0.333333,0.285714,0.428571,0.285714,0.022953,0.01475,0.032851
896,mtr-miR2676a,0.238095,0.285714,0.142857,0.285714,0.023405,0.022557,0.017409
897,gma-miR9750-5p,0.590909,0.545455,0.545455,0.681818,0.037201,0.02227,0.040335
898,ath-miR778,0.47619,0.428571,0.714286,0.285714,0.152287,0.129844,0.089792
899,mtr-miR166c,0.571429,0.571429,0.428571,0.714286,0.088765,0.079276,0.126318
900,mtr-miR5759,0.380952,0.285714,0.285714,0.571429,0.114886,0.090228,0.069637
901,gma-miR156k,0.47619,0.571429,0.285714,0.571429,0.093618,0.109698,0.073472
902,mtr-miR5206b,0.545455,0.818182,0.409091,0.409091,0.143907,0.109957,0.082332
903,gma-miR10421,0.545455,0.545455,0.272727,0.818182,0.285257,0.269366,0.21842
904,ath-miR398a-3p,0.52381,0.571429,0.571429,0.428571,0.013163,0.025667,0.023689
905,gma-miR5371-5p,0.380952,0.428571,0.142857,0.571429,0.175366,0.167191,0.13554
906,mtr-miR5284a,0.458333,0.75,0.375,0.25,0.185256,0.14218,0.123072
907,gma-miR10189,0.428571,0.0,0.571429,0.714286,0.509584,0.460459,0.457968
908,gma-miR172c,0.47619,0.428571,0.142857,0.857143,0.491274,0.472236,0.567551
909,gma-miR398a,0.52381,0.571429,0.571429,0.428571,0.013163,0.025667,0.023689
910,gma-miR4351,0.454545,0.545455,0.136364,0.681818,0.286273,0.281007,0.236309
911,mtr-miR5250,0.380952,0.285714,0.428571,0.428571,0.031442,0.015596,0.01475
912,gma-miR1520r,0.458333,0.75,0.25,0.375,0.188719,0.262511,0.320362
913,gma-miR1516b,0.285714,0.142857,0.428571,0.285714,0.071127,0.054995,0.023405
914,gma-miR9727,0.454545,0.409091,0.545455,0.409091,0.021386,0.011616,0.001256
915,ath-miR5642a,0.55,0.45,0.9,0.3,0.319013,0.267618,0.221979
916,mtr-miR2592b-5p,0.428571,0.428571,0.428571,0.428571,0.001528,0.001528,0.015596
917,gma-miR4401a,0.375,0.25,0.5,0.375,0.055921,0.038764,0.018079
918,ath-miR398a-5p,0.47619,0.428571,0.285714,0.714286,0.193183,0.163622,0.123329
