,Seqname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
598,ath-miR867,-1.0,21.0,6.0,3.0,0.285714,0.142857,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.3,0.4,0.25,0.05,0.210526,0.157895,0.105263,0.157895,0.0,0.0,0.2,0.25,0.35,0.7,1.0,0.05,0.1,0.55,0.65,0.8,0.15,0.15,0.45,0.9,0.95,0.3,0.0,0.0,0.3,0.3,-17.856745,-23.044512,-18.254684,35.548138,-24.08679,30.601196,-13.021697,-13.526288,-12.902768,26.206776,27.47588,-15.548026,33.085361,-7.377837,-14.087481,-6.822285,70.386307,-20.28166,-22.51454,-14.463349,23.729757,-12.393785,34.877274,-8.972471,-9.552787,-15.568382,31.597492,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,34.78693,35.246864,-7.954699,18.216782,27.336634,-19.139719,-15.124404,81.785645,19.421867,25.751175,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249512,0.250292,0.996882,-249.5876,-248.62982,1.003852
599,ath-miR169g-3p,-1.0,21.0,0.0,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.0,0.159044,0.0,0.0,0.159044,0.204782,0.0,0.0,0.0,0.0,0.0,0.159044,0.159044,0.0,0.0,0.0,0.15,0.25,0.3,0.3,0.0,0.105263,0.105263,0.157895,0.157895,0.157895,0.35,0.35,0.4,0.4,0.65,0.05,0.05,0.5,0.8,0.85,0.2,0.25,0.45,0.6,0.95,0.1,0.15,0.3,0.7,1.0,-17.856745,24.574537,-18.254684,-12.070912,-24.08679,-17.017853,34.597351,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,40.796764,-24.851788,-20.28166,-22.51454,33.155701,-23.889292,-12.393785,-12.741774,86.265625,-9.552787,-15.568382,31.597492,-9.580265,34.578194,-4.047346,34.176613,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,18.216782,27.336634,-19.139719,-15.124404,-13.452455,67.040916,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,37.121014,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,38.306465,-6.955015,-3.817989,-8.016993,-14.449222,29.965279,-11.634482,-11.084935,42.81472,38.287888,-5.322375,0.2497,0.249803,0.99959,-249.334328,-249.462555,0.999486
600,mtr-miR2597,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19134,0.19134,0.0,0.19134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234639,0.19134,0.0,0.0,0.0,0.1,0.5,0.25,0.15,0.105263,0.105263,0.052632,0.210526,0.157895,0.105263,0.35,0.0,0.35,0.8,0.8,0.05,0.1,0.45,0.85,0.95,0.2,0.2,0.25,0.75,1.0,0.4,0.4,0.55,0.55,0.7,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,27.47588,-15.548026,-14.533689,-7.377837,33.531567,-6.822285,-24.851788,-20.28166,25.104509,-14.463349,-23.889292,-12.393785,34.877274,-8.972471,38.066261,-15.568382,-16.021557,38.038784,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,39.664349,18.216782,27.336634,-19.139719,-15.124404,-13.452455,67.040916,73.370224,31.920317,-16.92882,85.957504,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,41.720779,-9.312584,40.664036,-3.817989,-8.016993,-14.449222,29.965279,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.250203,0.250443,0.999045,-248.272851,-248.413155,0.999435
601,gma-miR2107,-1.0,21.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.142857,0.142857,0.142857,0.0,0.0,0.25,0.25,0.15,0.35,0.157895,0.052632,0.105263,0.157895,0.210526,0.105263,0.1,0.1,0.15,0.6,0.95,0.35,0.35,0.55,0.9,1.0,0.5,0.5,0.65,0.65,0.85,0.05,0.25,0.4,0.45,0.75,29.762304,-23.044512,-18.254684,35.548138,-24.08679,-17.017853,-13.021697,34.092762,-12.902768,-21.412273,-20.143169,32.071022,-14.533689,-7.377837,-14.087481,40.796764,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,85.68531,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,38.032455,-12.523766,34.78693,35.246864,-7.954699,-29.402267,-20.282415,28.47933,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,37.121014,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,40.664036,-3.817989,-8.016993,33.169827,-17.65377,35.984566,-11.084935,42.81472,85.906937,-5.322375,0.249793,0.249967,0.999304,-249.097591,-248.998858,1.000397
602,mtr-miR2651,-1.0,21.0,10.0,0.0,0.47619,0.0,0.142857,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.15,0.45,0.25,0.15,0.210526,0.052632,0.052632,0.263158,0.052632,0.105263,0.25,0.25,0.55,0.55,0.95,0.05,0.1,0.3,0.6,1.0,0.2,0.2,0.4,0.65,0.85,0.7,0.7,0.75,0.75,0.9,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,26.206776,75.094925,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,25.104509,-14.463349,-23.889292,-12.393785,34.877274,-8.972471,38.066261,-15.568382,-16.021557,-9.580265,34.578194,-4.047346,-13.442435,38.032455,-12.523766,-12.832119,35.246864,-7.954699,18.216782,27.336634,-19.139719,80.113693,-13.452455,67.040916,25.751175,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,33.169827,-17.65377,-11.634482,-11.084935,-4.804327,38.287888,-5.322375,0.249584,0.249785,0.999196,-249.44351,-249.055072,1.00156
603,mtr-miR2611,-1.0,21.0,16.0,0.0,0.761905,0.0,0.0,0.0,0.142857,0.142857,0.142857,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.142857,0.0,0.142857,0.2,0.5,0.25,0.05,0.157895,0.157895,0.052632,0.368421,0.052632,0.0,0.1,0.1,0.45,0.85,1.0,0.05,0.15,0.35,0.7,0.9,0.3,0.3,0.5,0.8,0.95,0.4,0.0,0.0,0.4,0.4,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,34.597351,-13.526288,-12.902768,26.206776,27.47588,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,22.767262,-20.28166,25.104509,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,32.050667,31.597492,38.038784,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,35.246864,-7.954699,65.835831,-20.282415,76.098381,-15.124404,-13.452455,67.040916,73.370224,-15.698732,30.690229,-9.280594,-16.213028,-10.498036,-16.09383,35.963875,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249357,0.250016,0.997364,-249.758512,-249.18242,1.002312
604,gma-miR156q,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.4,0.1,0.35,0.15,0.0,0.526316,0.210526,0.157895,0.052632,0.052632,0.15,0.25,0.4,0.6,0.95,0.05,0.0,0.05,0.7,0.7,0.1,0.3,0.55,0.65,0.85,0.2,0.2,0.9,0.9,1.0,-17.856745,24.574537,-18.254684,-12.070912,118.770355,-17.017853,34.597351,34.092762,-12.902768,-21.412273,-20.143169,-15.548026,33.085361,-7.377837,33.531567,-6.822285,22.767262,122.575485,-22.51454,33.155701,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,32.050667,-16.021557,-9.580265,34.578194,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,65.835831,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,35.963875,-16.740694,37.70726,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.248798,0.249076,0.998883,-250.052946,-249.969599,1.000333
605,gma-miR10430,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19134,0.0,0.0,0.0,0.19134,0.0,0.0,0.0,0.234639,0.0,0.0,0.19134,0.0,0.19134,0.0,0.0,0.217391,0.347826,0.173913,0.26087,0.045455,0.090909,0.045455,0.090909,0.227273,0.090909,0.391304,0.391304,0.73913,0.826087,0.869565,0.043478,0.217391,0.521739,0.608696,0.695652,0.130435,0.130435,0.173913,0.347826,0.913043,0.086957,0.26087,0.434783,0.478261,1.0,65.476593,18.622156,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,28.140381,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,34.844383,-24.851788,-20.28166,-22.51454,27.20332,-23.889292,-12.393785,28.924894,-8.972471,-9.552787,-15.568382,-16.021557,32.086403,-13.040855,-4.047346,-13.442435,32.080074,29.142902,-12.832119,-12.372184,-7.954699,12.2644,-20.282415,-19.139719,-15.124404,28.214214,-28.197182,103.132126,-15.698732,-16.92882,32.386074,25.45364,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,32.354084,-6.955015,-3.817989,-8.016993,27.217445,24.012897,-11.634482,-11.084935,-4.804327,74.002174,-5.322375,0.228435,0.229503,0.995344,-209.540918,-208.787161,1.00361
606,ath-miR396b-3p,-1.0,21.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.142857,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.35,0.15,0.35,0.15,0.0,0.210526,0.052632,0.157895,0.157895,0.105263,0.25,0.3,0.45,0.5,1.0,0.15,0.15,0.65,0.65,0.75,0.05,0.35,0.7,0.8,0.9,0.1,0.1,0.2,0.2,0.6,77.381355,72.193588,-18.254684,-12.070912,23.532259,-17.017853,-13.021697,34.092762,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,70.386307,-20.28166,-22.51454,-14.463349,23.729757,35.225266,-12.741774,-8.972471,-9.552787,32.050667,-16.021557,-9.580265,-13.040855,-4.047346,81.795662,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,27.336634,28.47933,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,30.690229,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,33.169827,-17.65377,35.984566,-11.084935,-4.804327,-9.33116,-5.322375,0.248766,0.248821,0.999778,-250.091368,-250.134677,0.999827
607,gma-miR5775,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217682,0.280284,0.0,0.0,0.217682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284352,0.0,0.0,0.0,0.0,0.25,0.4,0.2,0.15,0.105263,0.263158,0.0,0.052632,0.263158,0.105263,0.05,0.05,0.15,0.7,0.8,0.1,0.35,0.5,0.6,1.0,0.25,0.25,0.65,0.75,0.85,0.3,0.3,0.4,0.4,0.9,-17.856745,24.574537,-18.254684,-12.070912,23.532259,-17.017853,-13.021697,81.711807,34.716282,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,74.956436,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,81.795662,-9.586593,35.095284,-12.832119,-12.372184,-7.954699,18.216782,-20.282415,-19.139719,-15.124404,-13.452455,19.421867,73.370224,31.920317,-16.92882,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,77.584328,35.984566,-11.084935,-4.804327,-9.33116,-5.322375,0.249248,0.249773,0.997901,-249.811705,-249.376405,1.001746
608,gma-miR10188,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,0.0,0.0,0.26087,0.347826,0.217391,0.173913,0.136364,0.227273,0.090909,0.090909,0.227273,0.045455,0.304348,0.608696,0.695652,0.782609,0.956522,0.043478,0.130435,0.347826,0.434783,0.73913,0.26087,0.26087,0.521739,0.869565,0.913043,0.086957,0.086957,0.173913,0.565217,1.0,-17.856745,18.622156,-18.254684,-12.070912,17.579878,24.648815,-13.021697,-13.526288,28.763901,-21.412273,21.523499,-15.548026,-14.533689,-7.377837,27.579185,-6.822285,-24.851788,-20.28166,60.818794,27.20332,17.777376,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,28.625813,-4.047346,-13.442435,-9.586593,29.142902,-12.832119,-12.372184,-7.954699,12.2644,-20.282415,-19.139719,26.542263,-13.452455,13.469486,61.465462,-15.698732,-16.92882,-9.280594,67.120308,-10.498036,-16.09383,30.011492,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,27.217445,-17.65377,30.032185,-11.084935,-4.804327,-9.33116,-5.322375,0.228616,0.229332,0.996878,-209.553072,-208.98842,1.002702
609,gma-miR10424a,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.159044,0.0,0.0,0.0,0.204782,0.0,0.159044,0.0,0.0,0.0,0.159044,0.159044,0.0,0.0,0.0,0.25,0.5,0.15,0.1,0.263158,0.105263,0.052632,0.0,0.157895,0.0,0.35,0.35,0.4,0.75,0.95,0.05,0.1,0.3,0.55,0.7,0.8,0.8,0.85,0.85,0.9,0.25,0.0,0.25,1.0,1.0,-17.856745,-23.044512,29.364365,-12.070912,-24.08679,30.601196,-13.021697,-13.526288,-12.902768,-21.412273,75.094925,-15.548026,-14.533689,-7.377837,33.531567,-6.822285,-24.851788,-20.28166,-22.51454,33.155701,23.729757,35.225266,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,35.095284,34.78693,35.246864,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,81.785645,-28.197182,120.989273,31.920317,-16.92882,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249311,0.250514,0.995197,-249.695144,-248.215464,1.005961
610,mtr-miR172d-3p,-1.0,20.0,9.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224588,0.0,0.275412,0.275412,0.0,0.0,0.0,0.224588,0.0,0.0,0.0,0.0,0.0,0.263158,0.315789,0.263158,0.157895,0.166667,0.222222,0.055556,0.222222,0.166667,0.111111,0.052632,0.052632,0.157895,0.526316,0.684211,0.263158,0.368421,0.421053,0.578947,0.894737,0.105263,0.105263,0.473684,0.789474,0.947368,0.315789,0.315789,0.842105,0.842105,1.0,-17.856745,-23.044512,31.745316,-12.070912,25.91321,-17.017853,-13.021697,-13.526288,-12.902768,78.587723,-20.143169,34.451973,-14.533689,-7.377837,-14.087481,-6.822285,25.148212,-20.28166,77.485458,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,36.959145,-4.047346,36.557564,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,70.597733,-20.282415,-19.139719,84.875595,-13.452455,21.802818,-21.867874,-15.698732,-16.92882,-9.280594,33.786972,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,35.550777,32.34623,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.257635,0.257671,0.999862,-266.715181,-266.494155,1.000829
611,gma-miR166i-5p,-1.0,20.0,3.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.362075,0.0,0.0,0.0,0.0,0.295259,0.0,0.0,0.0,0.0,0.342666,0.0,0.0,0.0,0.0,0.157895,0.315789,0.368421,0.157895,0.055556,0.166667,0.0,0.277778,0.222222,0.111111,0.157895,0.157895,0.210526,0.210526,1.0,0.263158,0.368421,0.526316,0.631579,0.842105,0.052632,0.105263,0.473684,0.684211,0.947368,0.421053,0.421053,0.578947,0.578947,0.894737,-17.856745,-23.044512,31.745316,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,28.587727,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,25.148212,29.71834,-22.51454,-14.463349,26.110708,-12.393785,37.258224,-8.972471,-9.552787,-15.568382,33.978443,90.419739,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,29.717585,30.860281,-15.124404,-13.452455,-28.197182,-21.867874,34.30127,-16.92882,90.719406,33.786972,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,44.10173,-9.312584,43.044987,-3.817989,-8.016993,35.550777,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.258259,0.258383,0.999521,-265.665079,-266.04536,0.998571
612,ath-miR861-5p,-1.0,21.0,12.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.159044,0.159044,0.159044,0.204782,0.0,0.0,0.0,0.159044,0.0,0.3,0.25,0.25,0.2,0.157895,0.157895,0.052632,0.157895,0.105263,0.105263,0.35,0.45,0.5,0.55,1.0,0.15,0.15,0.2,0.7,0.9,0.25,0.25,0.3,0.75,0.85,0.05,0.05,0.1,0.8,0.95,29.762304,-23.044512,29.364365,-12.070912,23.532259,-17.017853,-13.021697,-13.526288,34.716282,26.206776,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,22.767262,27.337389,-22.51454,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,38.038784,-13.040855,43.571701,-13.442435,-9.586593,-12.523766,-12.832119,35.246864,-7.954699,-29.402267,27.336634,-19.139719,32.494644,-13.452455,19.421867,-21.867874,-15.698732,30.690229,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,40.664036,-3.817989,-8.016993,-14.449222,29.965279,-11.634482,-11.084935,-4.804327,38.287888,-5.322375,0.249271,0.249744,0.998103,-249.321101,-249.170608,1.000604
613,ath-miR5998a,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.23095,0.0,0.0,0.179367,0.0,0.0,0.0,0.0,0.179367,0.0,0.0,0.0,0.0,0.0,0.0,0.179367,0.23095,0.0,0.0,0.1,0.6,0.25,0.05,0.0,0.052632,0.105263,0.473684,0.0,0.0,0.05,0.0,0.05,0.15,0.15,0.25,0.35,0.6,0.8,0.95,0.2,0.2,0.4,0.75,1.0,0.1,0.0,0.0,0.1,0.1,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,34.597351,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,33.085361,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,32.050667,126.835587,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,171.336472,-15.124404,-13.452455,114.659966,216.227371,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,35.963875,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.292292,0.293348,0.996398,-250.952866,-250.225038,1.002909
614,gma-miR390a-3p,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.157895,0.368421,0.157895,0.315789,0.166667,0.111111,0.055556,0.111111,0.277778,0.111111,0.263158,0.263158,0.473684,0.473684,0.789474,0.210526,0.315789,0.684211,0.894737,1.0,0.105263,0.105263,0.736842,0.736842,0.842105,0.052632,0.157895,0.368421,0.421053,0.631579,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,36.978302,-13.526288,-12.902768,-21.412273,-20.143169,84.451973,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,29.71834,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,33.978443,-9.580265,-13.040855,-4.047346,36.557564,-9.586593,-12.523766,-12.832119,37.627815,-7.954699,20.597733,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,28.132126,34.30127,-16.92882,-9.280594,-16.213028,89.501961,-16.09383,-11.655176,33.259308,-9.911789,-5.898268,-9.312584,-6.955015,46.182011,41.983009,35.550777,-17.65377,-11.634482,38.915066,-4.804327,40.668839,-5.322375,0.257755,0.257858,0.999599,-266.462914,-266.387098,1.000285
615,gma-miR5777,-1.0,22.0,9.0,0.0,0.409091,0.0,0.23095,0.0,0.179367,0.0,0.0,0.0,0.0,0.179367,0.0,0.23095,0.179367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.285714,0.238095,0.142857,0.25,0.1,0.15,0.2,0.05,0.1,0.142857,0.285714,0.428571,0.47619,1.0,0.095238,0.380952,0.52381,0.619048,0.857143,0.190476,0.190476,0.571429,0.761905,0.904762,0.047619,0.047619,0.238095,0.238095,0.952381,-17.856745,-23.044512,72.654404,-12.070912,-24.08679,-17.017853,-13.021697,31.928257,32.551777,69.496811,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,22.940004,-14.463349,21.565252,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,29.432987,-9.580265,77.868233,-4.047346,-13.442435,-9.586593,32.930779,32.622425,-12.372184,-7.954699,-29.402267,25.172129,26.314825,30.330139,-13.452455,17.257362,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,29.360714,-11.655176,-16.740694,35.542755,-5.898268,-9.312584,-6.955015,-3.817989,37.437553,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.242106,0.242794,0.997167,-234.558622,-233.80863,1.003208
616,mtr-miR5560-3p,-1.0,22.0,10.0,0.0,0.454545,0.0,0.0,0.204782,0.0,0.159044,0.0,0.159044,0.0,0.0,0.0,0.159044,0.0,0.159044,0.0,0.0,0.159044,0.0,0.0,0.0,0.0,0.0,0.238095,0.190476,0.333333,0.238095,0.1,0.15,0.05,0.15,0.1,0.25,0.47619,0.47619,0.52381,0.714286,1.0,0.047619,0.047619,0.380952,0.571429,0.761905,0.095238,0.238095,0.619048,0.809524,0.952381,0.142857,0.142857,0.190476,0.428571,0.857143,-17.856745,-23.044512,72.654404,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,69.496811,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,20.602757,25.172884,-22.51454,-14.463349,21.565252,-12.393785,-12.741774,36.482071,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,41.407196,32.012108,35.86795,-12.523766,-12.832119,-12.372184,-7.954699,16.052277,-20.282415,-19.139719,75.784683,-13.452455,-28.197182,-21.867874,-15.698732,28.525724,-9.280594,-16.213028,-10.498036,29.360714,-11.655176,-16.740694,-9.911789,-5.898268,81.596504,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,33.820061,-11.084935,40.650215,-9.33116,-5.322375,0.242343,0.242199,1.000595,-234.142727,-234.552006,0.998255
617,mtr-miR166a,-1.0,21.0,0.0,0.0,0.0,0.0,0.159044,0.0,0.159044,0.0,0.159044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.159044,0.0,0.204782,0.0,0.0,0.0,0.0,0.15,0.25,0.2,0.4,0.052632,0.105263,0.157895,0.0,0.210526,0.105263,0.25,0.25,0.4,0.4,0.75,0.05,0.05,0.6,0.8,0.85,0.15,0.15,0.2,0.45,0.5,0.1,0.3,0.55,0.9,1.0,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,30.601196,-13.021697,-13.526288,-12.902768,-21.412273,27.47588,-15.548026,-14.533689,-7.377837,-14.087481,40.796764,-24.851788,-20.28166,-22.51454,33.155701,23.729757,-12.393785,-12.741774,38.646576,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,34.176613,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,79.539368,30.690229,38.338455,-16.213028,37.121014,-16.09383,35.963875,30.878355,-9.911789,-5.898268,38.306465,-6.955015,-3.817989,-8.016993,-14.449222,29.965279,-11.634482,36.534115,-4.804327,-9.33116,89.915726,0.249341,0.249368,0.999891,-249.622187,-249.73337,0.999555
