,Seqname,0,1,2,3,4,5,6,7
643,mtr-miR397-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,gma-miR319g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,gma-miR10415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,mtr-miR2660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,gma-miR9747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,ath-miR157a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,ath-miR172d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,gma-miR1520m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,ath-miR391-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,mtr-miR2670f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,mtr-miR2670e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,ath-miR869.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,gma-miR156g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,ath-miR5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,gma-miR4360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,gma-miR168b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,ath-miR395b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,gma-miR5037a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,ath-miR163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,mtr-miR5215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,mtr-miR5289a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,ath-miR5663-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,mtr-miR2592a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,gma-miR5672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,ath-miR5632-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,mtr-miR5260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,gma-miR9754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,ath-miR157d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,mtr-miR2632a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,mtr-miR5264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,gma-miR4997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,gma-miR10433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,ath-miR396b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,mtr-miR5558-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,gma-miR171j-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,ath-miR169a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,gma-miR5673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,mtr-miR2111e-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,mtr-miR5252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,gma-miR390b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,gma-miR393b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,mtr-miR395a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,mtr-miR1510b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,gma-miR5764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,ath-miR2934-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,gma-miR1520f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,ath-miR397a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,mtr-miR169k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,mtr-miR5294a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,mtr-miR2664a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,mtr-miR2607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,gma-miR4367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,ath-miR391-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,mtr-miR4414a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,mtr-miR2627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,gma-miR5675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,gma-miR2119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,mtr-miR160f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,gma-miR4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,gma-miR9760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,ath-miR5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,mtr-miR5298a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,ath-miR776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,mtr-miR171e-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,ath-miR2938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,gma-miR1512c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,mtr-miR5285a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,ath-miR156g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,ath-miR774b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,ath-miR165a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,ath-miR405a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,mtr-miR2592bo-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,ath-miR394a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,gma-miR167h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,gma-miR10190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,ath-miR396a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,mtr-miR398a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,gma-miR5035-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,gma-miR5764b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,gma-miR172i-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,gma-miR4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,ath-miR171b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,mtr-miR5259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,mtr-miR171b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,mtr-miR399r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,mtr-miR5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,gma-miR171k-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,ath-miR856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,ath-miR8183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,gma-miR4415a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,mtr-miR172c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,mtr-miR2646a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,gma-miR4406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,ath-miR169f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,gma-miR1512b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,ath-miR167c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,mtr-miR395g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,gma-miR4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,ath-miR159b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,mtr-miR169h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,gma-miR10410a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,gma-miR9724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,ath-miR837-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,ath-miR2933a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,gma-miR1531-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,ath-miR419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,mtr-miR2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,gma-miR1509a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,ath-miR164b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,mtr-miR2592bq-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,gma-miR399a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,mtr-miR5223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,mtr-miR5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,gma-miR169j-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,gma-miR1513a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,ath-miR166e-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,mtr-miR5224a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,gma-miR10186b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,gma-miR399d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,gma-miR10437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,mtr-miR5262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,ath-miR8166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,mtr-miR2653a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,mtr-miR7696c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,gma-miR4364a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,gma-miR862a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,gma-miR169b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,ath-miR5661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,mtr-miR2623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,mtr-miR5282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,ath-miR4245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,mtr-miR171f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,mtr-miR2592bl-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,gma-miR3522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,mtr-miR5261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,gma-miR319i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,gma-miR2109-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,ath-miR8173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,ath-miR159a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,gma-miR4412-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,gma-miR169a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,ath-miR399e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,ath-miR2111a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,mtr-miR156g-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,gma-miR10193e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,mtr-miR5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,gma-miR4390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,gma-miR5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,mtr-miR482-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,mtr-miR5240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,gma-miR166a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,ath-miR390a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,gma-miR10442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,ath-miR156c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,mtr-miR5750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,mtr-miR2619b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,gma-miR1516c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,gma-miR9753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,gma-miR4387e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,gma-miR1520a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,ath-miR5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,ath-miR162a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,mtr-miR5211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,gma-miR5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,ath-miR408-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,ath-miR415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,mtr-miR2624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,gma-miR167k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,gma-miR9732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,ath-miR830-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,gma-miR4381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,gma-miR169k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,gma-miR159a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,mtr-miR399l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,gma-miR9733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,mtr-miR2111l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,gma-miR5370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,ath-miR835-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,gma-miR5041-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,ath-miR167a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,gma-miR1521b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,gma-miR4361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,ath-miR773a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,mtr-miR398b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,gma-miR9755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,ath-miR2934-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,mtr-miR5747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,gma-miR169s-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,gma-miR4352a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,mtr-miR172b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,gma-miR4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,gma-miR1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,ath-miR855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,ath-miR156a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,mtr-miR5272a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,mtr-miR7697-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,ath-miR161.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,mtr-miR399c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,mtr-miR2111a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,gma-miR171c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,mtr-miR156i-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,mtr-miR5271a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,gma-miR4387d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,ath-miR398b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,gma-miR1530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,ath-miR5630a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,ath-miR844-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,mtr-miR5557-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,gma-miR4416c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,gma-miR319d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,gma-miR10406a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,gma-miR4371c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,mtr-miR2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,gma-miR9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,mtr-miR5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,ath-miR843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,ath-miR1886.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,gma-miR5770a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,mtr-miR2652a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,gma-miR1516d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,mtr-miR2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,gma-miR399l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,mtr-miR5214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,mtr-miR2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,gma-miR1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,gma-miR10432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,ath-miR5024-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,mtr-miR156c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,gma-miR1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,ath-miR5635a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,mtr-miR2617a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,gma-miR396d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,ath-miR5664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,mtr-miR5740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,gma-miR5771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,mtr-miR5288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,gma-miR10193a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,mtr-miR2587a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,gma-miR5779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,gma-miR4349-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,ath-miR8169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,gma-miR5037c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,gma-miR169c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,ath-miR2111b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,ath-miR407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,mtr-miR2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,gma-miR1512a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,mtr-miR169l-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,ath-miR849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,mtr-miR5561-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,mtr-miR166g-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,mtr-miR169e-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,ath-miR8178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,mtr-miR2676a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,gma-miR9750-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,ath-miR778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,mtr-miR166c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,mtr-miR5759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,gma-miR156k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,mtr-miR5206b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,gma-miR10421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,ath-miR398a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,gma-miR5371-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,mtr-miR5284a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,gma-miR10189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,gma-miR172c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,gma-miR398a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,gma-miR4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,mtr-miR5250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,gma-miR1520r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,gma-miR1516b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,gma-miR9727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,ath-miR5642a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,mtr-miR2592b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,gma-miR4401a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,ath-miR398a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,ath-miR1888b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,gma-miR171e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,mtr-miR2087-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,mtr-miR5745a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,gma-miR9742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,ath-miR5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,mtr-miR5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,gma-miR4405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,ath-miR5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,gma-miR5374-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,mtr-miR5742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,mtr-miR5269a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,gma-miR1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,gma-miR1507c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,gma-miR10197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,mtr-miR2599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,gma-miR172g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,gma-miR5780a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,gma-miR1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,ath-miR779.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,gma-miR5380a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,gma-miR396b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,mtr-miR2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,ath-miR2936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,gma-miR5763a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,gma-miR390e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,ath-miR5028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,mtr-miR2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,mtr-miR5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,mtr-miR5214-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,gma-miR4416c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,ath-miR156f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,gma-miR1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,mtr-miR5216a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,gma-miR5762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,ath-miR782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,mtr-miR2629a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,gma-miR171n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,gma-miR1520i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,mtr-miR7699-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,gma-miR4398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,gma-miR397b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,gma-miR9750-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,gma-miR169t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,mtr-miR5241a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,gma-miR10425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
