lncrna,mirna,Label,pair_id,mirna_id_original,mirna_id,lncrna_id_original,lncrna_id
ENST00000661844.1,hbv-miR-B20-3p,0.0,14450,144,144,-973,-973
ENST00000424515.2,hbv-miR-B2RC,0.0,14451,141,141,-1751,-1751
ENST00000668566.1,hsv2-miR-H25,0.0,14452,42,42,-196,-196
ENST00000664307.1,ebv-miR-BART11-5p,0.0,14453,90,90,-705,-705
ENST00000564862.2,kshv-miR-K12-11-3p,0.0,14454,118,118,-236,-236
ENST00000524122.5,hbv-miR-B7-5p,0.0,14455,148,148,-413,-413
ENST00000583687.1,hsv2-miR-H5,0.0,14456,45,45,-1808,-1808
ENST00000656031.1,ebv-miR-BART2-5p,0.0,14457,77,77,-1615,-1615
ENST00000660960.1,hcmv-miR-US25-1-5p,0.0,14458,54,54,-709,-709
ENST00000590413.5,ebv-miR-BART19-3p,0.0,14459,101,101,-350,-350
ENST00000668711.1,jcv-miR-J1-5p,0.0,14460,158,158,-623,-623
ENST00000651670.1,hcmv-miR-US4-3p,0.0,14461,65,65,-1067,-1067
ENST00000587165.1,ebv-miR-BART7-5p,0.0,14462,105,105,-272,-272
ENST00000660843.1,kshv-miR-K12-12-3p,0.0,14463,140,140,-1125,-1125
ENST00000438873.1,kshv-miR-K12-8-3p,0.0,14464,123,123,-967,-967
ENST00000440150.5,hbv-miR-B4,0.0,14465,142,142,-428,-428
ENST00000521267.5,hsv2-miR-H11-3p,0.0,14466,34,34,-1799,-1799
ENST00000666990.1,ebv-miR-BHRF1-2-3p,0.0,14467,74,74,-1271,-1271
ENST00000442419.2,hcmv-miR-US5-2-5p,0.0,14468,64,64,-1229,-1229
ENST00000655848.1,kshv-miR-K12-10a-3p,0.0,14469,116,116,-1609,-1609
ENST00000457881.5,hsv1-miR-H5-3p,0.0,14470,7,7,-1245,-1245
ENST00000507444.1,hsv1-miR-H26,0.0,14471,26,26,-1713,-1713
ENST00000418245.5,hsv2-miR-H20,0.0,14472,37,37,-1369,-1369
ENST00000524122.5,hsv1-miR-H12,0.0,14473,14,14,-413,-413
ENST00000608067.6,hcmv-miR-US29-3p,0.0,14474,69,69,-355,-355
ENST00000475015.5,hcmv-miR-US29-5p,0.0,14475,68,68,-1288,-1288
ENST00000576606.5,hcmv-miR-US29-3p,0.0,14476,69,69,-1817,-1817
ENST00000660455.1,ebv-miR-BART22,0.0,14477,115,115,-1575,-1575
ENST00000654734.1,ebv-miR-BART10-5p,0.0,14478,107,107,-862,-862
ENST00000670131.1,ebv-miR-BART2-5p,0.0,14479,77,77,-1362,-1362
ENST00000545920.2,ebv-miR-BART7-5p,0.0,14480,105,105,-718,-718
ENST00000670036.1,ebv-miR-BART2-3p,0.0,14481,104,104,-595,-595
ENST00000654166.1,ebv-miR-BART21-5p,0.0,14482,113,113,-1099,-1099
ENST00000665504.1,hcmv-miR-US29-3p,0.0,14483,69,69,-1557,-1557
ENST00000631988.1,hsv1-miR-H2-5p,0.0,14484,2,2,-1665,-1665
ENST00000675704.1,hsv1-miR-H4-3p,0.0,14485,6,6,-67,-67
ENST00000514984.1,kshv-miR-K12-11-5p,0.0,14486,134,134,-1154,-1154
ENST00000671021.1,hsv2-miR-H4-3p,0.0,14487,29,29,-805,-805
ENST00000626718.2,hcmv-miR-US5-2-5p,0.0,14488,64,64,-1451,-1451
ENST00000560255.2,hsv1-miR-H18,0.0,14489,21,21,-1339,-1339
ENST00000653606.1,kshv-miR-K12-9-3p,0.0,14490,122,122,-629,-629
ENST00000664445.1,ebv-miR-BART8-5p,0.0,14491,86,86,-1555,-1555
ENST00000629533.2,kshv-miR-K12-10a-3p,0.0,14492,116,116,-568,-568
ENST00000654997.1,hsv1-miR-H1-5p,0.0,14493,1,1,-1603,-1603
ENST00000627487.3,hsv2-miR-H9-3p,0.0,14494,32,32,-593,-593
ENST00000577806.1,hsv2-miR-H23-5p,0.0,14495,39,39,-1687,-1687
ENST00000674024.1,hsv2-miR-H20,0.0,14496,37,37,-980,-980
ENST00000668648.1,kshv-miR-K12-2-3p,0.0,14497,136,136,-1255,-1255
ENST00000654561.1,kshv-miR-K12-9-5p,0.0,14498,121,121,-826,-826
ENST00000667489.1,hcmv-miR-US4-3p,0.0,14499,65,65,-1762,-1762
ENST00000667249.1,hcmv-miR-UL22A-5p,0.0,14500,48,48,-1428,-1428
ENST00000457079.2,ebv-miR-BART19-3p,0.0,14501,101,101,-1706,-1706
ENST00000667458.1,hsv2-miR-H4-5p,0.0,14502,28,28,-1796,-1796
ENST00000602737.6,hbv-miR-B26-5p,0.0,14503,153,153,-795,-795
ENST00000627050.2,ebv-miR-BART21-3p,0.0,14504,114,114,-579,-579
ENST00000437515.1,hsv2-miR-H23-3p,0.0,14505,40,40,-347,-347
ENST00000670829.1,hcmv-miR-UL22A-3p,0.0,14506,49,49,-1477,-1477
ENST00000658724.1,hbv-miR-B21RC-5p,0.0,14507,152,152,-1617,-1617
ENST00000459866.1,ebv-miR-BART4-3p,0.0,14508,111,111,-1018,-1018
ENST00000640964.1,ebv-miR-BHRF1-1,0.0,14509,72,72,-1485,-1485
ENST00000328264.7,ebv-miR-BART2-3p,0.0,14510,104,104,-446,-446
ENST00000321399.7,hcmv-miR-US4-3p,0.0,14511,65,65,-245,-245
ENST00000659531.1,hsv1-miR-H6-5p,0.0,14512,25,25,-645,-645
ENST00000659531.1,ebv-miR-BART8-5p,0.0,14513,86,86,-645,-645
ENST00000666656.1,hcmv-miR-US29-3p,0.0,14514,69,69,-1680,-1680
ENST00000455967.1,hsv2-miR-H2,0.0,14515,30,30,-260,-260
ENST00000659586.1,hcmv-miR-US29-3p,0.0,14516,69,69,-619,-619
ENST00000616111.2,ebv-miR-BART19-3p,0.0,14517,101,101,-902,-902
ENST00000474630.6,ebv-miR-BHRF1-2-3p,0.0,14518,74,74,-934,-934
ENST00000648456.1,kshv-miR-K12-11-5p,0.0,14519,134,134,-1031,-1031
ENST00000411989.5,hcmv-miR-US5-2-5p,0.0,14520,64,64,-1698,-1698
ENST00000528390.1,kshv-miR-K12-6-5p,0.0,14521,125,125,-1681,-1681
ENST00000486671.1,kshv-miR-K12-11-3p,0.0,14522,118,118,-997,-997
ENST00000426753.6,hsv1-miR-H18,0.0,14523,21,21,-1384,-1384
ENST00000664147.1,kshv-miR-K12-5-5p,0.0,14524,139,139,-1396,-1396
ENST00000528390.1,kshv-miR-K12-5-3p,0.0,14525,127,127,-1681,-1681
ENST00000628225.2,ebv-miR-BART11-3p,0.0,14526,91,91,-383,-383
ENST00000603347.5,ebv-miR-BART3-3p,0.0,14527,80,80,-638,-638
ENST00000407797.6,hcmv-miR-UL59,0.0,14528,70,70,-140,-140
ENST00000457402.1,hcmv-miR-US25-1-5p,0.0,14529,54,54,-336,-336
ENST00000630206.2,hsv2-miR-H11-3p,0.0,14530,34,34,-671,-671
ENST00000631278.1,hcmv-miR-US22-5p,0.0,14531,66,66,-772,-772
ENST00000250805.5,ebv-miR-BART11-3p,0.0,14532,91,91,-1004,-1004
ENST00000635029.1,ebv-miR-BART6-5p,0.0,14533,83,83,-422,-422
ENST00000667522.1,ebv-miR-BART14-5p,0.0,14534,94,94,-502,-502
ENST00000650369.1,hsv2-miR-H24,0.0,14535,41,41,-302,-302
ENST00000413531.5,hsv1-miR-H1-3p,0.0,14536,22,22,-430,-430
ENST00000661984.1,hsv2-miR-H23-3p,0.0,14537,40,40,-1828,-1828
ENST00000628308.2,ebv-miR-BART13-3p,0.0,14538,93,93,-551,-551
ENST00000667645.1,hcmv-miR-US22-5p,0.0,14539,66,66,-788,-788
ENST00000670888.1,hsv2-miR-H7-5p,0.0,14540,31,31,-1598,-1598
ENST00000668711.1,jcv-miR-J1-3p,0.0,14541,159,159,-623,-623
ENST00000476966.5,hsv2-miR-H20,0.0,14542,37,37,-19,-19
ENST00000630350.2,hsv1-miR-H7-3p,0.0,14543,10,10,-885,-885
ENST00000642602.1,ebv-miR-BART9-3p,0.0,14544,88,88,-528,-528
ENST00000627398.2,hsv1-miR-H3-3p,0.0,14545,4,4,-576,-576
ENST00000659481.1,ebv-miR-BART8-3p,0.0,14546,87,87,-1736,-1736
ENST00000608580.5,hsv2-miR-H13,0.0,14547,36,36,-328,-328
ENST00000457535.5,hcmv-miR-UL112-5p,0.0,14548,63,63,-352,-352
ENST00000657710.1,ebv-miR-BART14-3p,0.0,14549,95,95,-1550,-1550
ENST00000635405.2,hbv-miR-B20-5p,0.0,14550,143,143,-393,-393
ENST00000554309.1,hsv2-miR-H23-3p,0.0,14551,40,40,-517,-517
ENST00000669415.1,hsv2-miR-H4-3p,0.0,14552,29,29,-961,-961
ENST00000645248.1,kshv-miR-K12-10b,0.0,14553,117,117,-527,-527
ENST00000642602.1,ebv-miR-BART12,0.0,14554,92,92,-528,-528
ENST00000675671.1,hcmv-miR-US5-1,0.0,14555,52,52,-983,-983
ENST00000663888.1,hsv2-miR-H23-5p,0.0,14556,39,39,-1029,-1029
ENST00000318426.6,hsv2-miR-H7-3p,0.0,14557,43,43,-1328,-1328
ENST00000662916.1,hsv1-miR-H15,0.0,14558,18,18,-1711,-1711
ENST00000628580.2,ebv-miR-BART9-3p,0.0,14559,88,88,-1444,-1444
ENST00000449572.2,ebv-miR-BHRF1-2-3p,0.0,14560,74,74,-54,-54
ENST00000484171.2,jcv-miR-J1-3p,0.0,14561,159,159,-401,-401
ENST00000553657.5,hcmv-miR-UL70-5p,0.0,14562,59,59,-513,-513
ENST00000663582.1,bkv-miR-B1-5p,0.0,14563,156,156,-1433,-1433
ENST00000663661.1,hcmv-miR-UL69,0.0,14564,71,71,-1625,-1625
ENST00000416572.1,hbv-miR-B2-3p,0.0,14565,145,145,-1482,-1482
ENST00000661703.1,ebv-miR-BART8-5p,0.0,14566,86,86,-630,-630
ENST00000431669.5,hcmv-miR-US4-3p,0.0,14567,65,65,-1779,-1779
ENST00000668711.1,hsv1-miR-H17,0.0,14568,20,20,-623,-623
ENST00000669083.1,ebv-miR-BART4-5p,0.0,14569,81,81,-1215,-1215
ENST00000657203.1,hsv1-miR-H11,0.0,14570,13,13,-736,-736
ENST00000497248.5,hcmv-miR-UL112-5p,0.0,14571,63,63,-996,-996
ENST00000465270.5,ebv-miR-BART14-5p,0.0,14572,94,94,-9,-9
ENST00000675978.1,ebv-miR-BART15,0.0,14573,96,96,-986,-986
ENST00000633151.1,ebv-miR-BART13-3p,0.0,14574,93,93,-1673,-1673
ENST00000332012.5,ebv-miR-BART4-3p,0.0,14575,111,111,-1345,-1345
ENST00000616111.2,ebv-miR-BART2-3p,0.0,14576,104,104,-902,-902
ENST00000670036.1,ebv-miR-BART2-5p,0.0,14577,77,77,-595,-595
ENST00000412091.1,hbv-miR-B2-3p,0.0,14578,145,145,-1490,-1490
ENST00000657038.1,kshv-miR-K12-11-3p,0.0,14579,118,118,-1393,-1393
ENST00000556019.2,ebv-miR-BART14-3p,0.0,14580,95,95,-221,-221
ENST00000653200.1,hcmv-miR-UL69,0.0,14581,71,71,-332,-332
ENST00000660569.1,hcmv-miR-US4-5p,0.0,14582,58,58,-1833,-1833
ENST00000658644.1,ebv-miR-BART3-5p,0.0,14583,79,79,-1546,-1546
ENST00000672769.1,ebv-miR-BART3-5p,0.0,14584,79,79,-844,-844
ENST00000626162.2,hsv1-miR-H8-3p,0.0,14585,12,12,-617,-617
ENST00000505364.1,hbv-miR-B3RC-5p,0.0,14586,146,146,-1156,-1156
ENST00000610481.1,hsv1-miR-H11,0.0,14587,13,13,-1532,-1532
ENST00000553914.6,ebv-miR-BHRF1-1,0.0,14588,72,72,-219,-219
ENST00000661636.1,hbv-miR-B20-5p,0.0,14589,143,143,-30,-30
ENST00000519043.5,kshv-miR-K12-10a-3p,0.0,14590,116,116,-1788,-1788
ENST00000593090.5,hsv1-miR-H1-3p,0.0,14591,22,22,-1454,-1454
ENST00000442419.2,hiv1-miR-TAR-5p,0.0,14592,164,164,-1229,-1229
ENST00000662214.1,ebv-miR-BHRF1-2-3p,0.0,14593,74,74,-1542,-1542
ENST00000659309.1,hsv1-miR-H15,0.0,14594,18,18,-425,-425
ENST00000671666.1,ebv-miR-BART9-5p,0.0,14595,106,106,-1588,-1588
ENST00000667192.1,hsv1-miR-H12,0.0,14596,14,14,-974,-974
ENST00000612876.4,hcmv-miR-US5-1,0.0,14597,52,52,-621,-621
ENST00000483436.5,hiv1-miR-TAR-5p,0.0,14598,164,164,-129,-129
ENST00000623772.1,hsv2-miR-H20,0.0,14599,37,37,-178,-178
ENST00000664273.1,ebv-miR-BART15,0.0,14600,96,96,-1798,-1798
ENST00000431046.1,hsv1-miR-H3-5p,0.0,14601,23,23,-1876,-1876
ENST00000656645.1,kshv-miR-K12-6-5p,0.0,14602,125,125,-1522,-1522
ENST00000599202.5,kshv-miR-K12-11-3p,0.0,14603,118,118,-376,-376
ENST00000592709.5,ebv-miR-BART9-3p,0.0,14604,88,88,-1349,-1349
ENST00000625451.2,hsv1-miR-H14-5p,0.0,14605,16,16,-353,-353
ENST00000585330.6,hsv2-miR-H6-5p,0.0,14606,46,46,-354,-354
ENST00000654166.1,hsv1-miR-H6-3p,0.0,14607,8,8,-1099,-1099
ENST00000667489.1,ebv-miR-BART19-5p,0.0,14608,110,110,-1762,-1762
ENST00000662803.1,kshv-miR-K12-9-5p,0.0,14609,121,121,-459,-459
ENST00000612876.4,kshv-miR-K12-7-5p,0.0,14610,138,138,-621,-621
ENST00000645994.1,hsv2-miR-H3,0.0,14611,27,27,-49,-49
ENST00000583400.7,ebv-miR-BHRF1-2-3p,0.0,14612,74,74,-822,-822
ENST00000665000.1,hbv-miR-B4,0.0,14613,142,142,-153,-153
ENST00000633199.1,hsv1-miR-H1-3p,0.0,14614,22,22,-1667,-1667
ENST00000438293.1,hcmv-miR-US29-3p,0.0,14615,69,69,-283,-283
ENST00000470091.1,hsv2-miR-H10,0.0,14616,33,33,-1823,-1823
ENST00000521114.5,hsv2-miR-H2,0.0,14617,30,30,-411,-411
ENST00000444349.6,ebv-miR-BART21-5p,0.0,14618,113,113,-481,-481
ENST00000635067.1,ebv-miR-BART10-5p,0.0,14619,107,107,-1240,-1240
ENST00000664307.1,mcpv-miR-P1-3p,0.0,14620,161,161,-705,-705
ENST00000592898.5,hsv1-miR-H13,0.0,14621,15,15,-318,-318
ENST00000445180.2,hbv-miR-B4,0.0,14622,142,142,-899,-899
ENST00000614528.3,hcmv-miR-US25-2-5p,0.0,14623,55,55,-448,-448
ENST00000491482.5,hbv-miR-B20-3p,0.0,14624,144,144,-933,-933
ENST00000556002.5,kshv-miR-K12-12-3p,0.0,14625,140,140,-506,-506
ENST00000627630.2,hcmv-miR-US25-2-3p,0.0,14626,56,56,-556,-556
ENST00000446880.5,ebv-miR-BART2-3p,0.0,14627,104,104,-1372,-1372
ENST00000648852.1,ebv-miR-BART13-5p,0.0,14628,108,108,-396,-396
ENST00000642872.1,ebv-miR-BART5-5p,0.0,14629,82,82,-1187,-1187
ENST00000468381.2,hcmv-miR-UL70-5p,0.0,14630,59,59,-101,-101
ENST00000442839.5,hsv1-miR-H14-5p,0.0,14631,16,16,-697,-697
ENST00000654997.1,bkv-miR-B1-3p,0.0,14632,157,157,-1603,-1603
ENST00000524935.1,ebv-miR-BART18-5p,0.0,14633,100,100,-344,-344
ENST00000669248.1,ebv-miR-BART16,0.0,14634,97,97,-1352,-1352
ENST00000460130.5,hsv1-miR-H3-3p,0.0,14635,4,4,-991,-991
ENST00000423408.6,kshv-miR-K12-1-5p,0.0,14636,119,119,-278,-278
ENST00000628551.2,hsv1-miR-H12,0.0,14637,14,14,-575,-575
ENST00000421469.3,hsv2-miR-H9-5p,0.0,14638,44,44,-423,-423
ENST00000476966.5,kshv-miR-K12-11-3p,0.0,14639,118,118,-19,-19
ENST00000665555.1,hsv2-miR-H23-3p,0.0,14640,40,40,-1606,-1606
ENST00000392630.7,hsv1-miR-H2-3p,0.0,14641,3,3,-233,-233
ENST00000513845.4,hsv1-miR-H6-5p,0.0,14642,25,25,-93,-93
ENST00000661418.1,ebv-miR-BART17-5p,0.0,14643,98,98,-1595,-1595
ENST00000594376.6,ebv-miR-BHRF1-1,0.0,14644,72,72,-597,-597
ENST00000657910.1,mcpv-miR-P1-5p,0.0,14645,160,160,-780,-780
ENST00000630926.2,kshv-miR-K12-10a-3p,0.0,14646,116,116,-870,-870
ENST00000658664.1,hbv-miR-B3RC-3p,0.0,14647,147,147,-1880,-1880
ENST00000671476.1,hsv1-miR-H4-3p,0.0,14648,6,6,-798,-798
ENST00000579749.1,hsv1-miR-H7-3p,0.0,14649,10,10,-1342,-1342
ENST00000671507.1,hbv-miR-B19-5p,0.0,14650,151,151,-1841,-1841
ENST00000592663.6,ebv-miR-BART18-3p,0.0,14651,109,109,-1367,-1367
ENST00000658982.1,kshv-miR-K12-8-3p,0.0,14652,123,123,-1883,-1883
ENST00000609009.6,mcpv-miR-P1-5p,0.0,14653,160,160,-295,-295
ENST00000628580.2,hcmv-miR-UL112-3p,0.0,14654,50,50,-1444,-1444
ENST00000587466.5,hsv2-miR-H23-5p,0.0,14655,39,39,-316,-316
ENST00000564160.1,kshv-miR-K12-2-3p,0.0,14656,136,136,-1851,-1851
ENST00000633706.1,hcmv-miR-US33-5p,0.0,14657,57,57,-1143,-1143
ENST00000631858.1,hsv1-miR-H6-3p,0.0,14658,8,8,-1661,-1661
ENST00000656014.1,ebv-miR-BART1-5p,0.0,14659,76,76,-1475,-1475
ENST00000598350.3,hsv1-miR-H4-5p,0.0,14660,5,5,-386,-386
ENST00000314481.3,hsv1-miR-H5-3p,0.0,14661,7,7,-1479,-1479
ENST00000663516.1,ebv-miR-BART18-5p,0.0,14662,100,100,-1583,-1583
ENST00000660397.1,ebv-miR-BART11-3p,0.0,14663,91,91,-1406,-1406
ENST00000329684.7,hcmv-miR-UL22A-3p,0.0,14664,49,49,-1103,-1103
ENST00000573229.1,kshv-miR-K12-3-3p,0.0,14665,131,131,-1504,-1504
ENST00000432735.5,ebv-miR-BART16,0.0,14666,97,97,-1199,-1199
ENST00000441085.6,hsv2-miR-H7-3p,0.0,14667,43,43,-25,-25
ENST00000649565.1,kshv-miR-K12-1-3p,0.0,14668,135,135,-397,-397
ENST00000665960.1,hcmv-miR-UL70-5p,0.0,14669,59,59,-259,-259
ENST00000357704.8,ebv-miR-BART13-5p,0.0,14670,108,108,-1109,-1109
ENST00000431759.5,hsv1-miR-H26,0.0,14671,26,26,-331,-331
ENST00000670145.1,hcmv-miR-UL36-3p,0.0,14672,61,61,-1222,-1222
ENST00000602892.5,hsv1-miR-H7-3p,0.0,14673,10,10,-1553,-1553
ENST00000657167.1,ebv-miR-BART17-3p,0.0,14674,99,99,-1764,-1764
ENST00000653129.1,ebv-miR-BART14-3p,0.0,14675,95,95,-1628,-1628
ENST00000418245.5,hbv-miR-B14RC-3p,0.0,14676,154,154,-1369,-1369
ENST00000627630.2,ebv-miR-BHRF1-2-3p,0.0,14677,74,74,-556,-556
ENST00000652813.1,hsv2-miR-H4-5p,0.0,14678,28,28,-1434,-1434
ENST00000660455.1,hsv2-miR-H12,0.0,14679,35,35,-1575,-1575
ENST00000457402.1,hbv-miR-B8-5p,0.0,14680,149,149,-336,-336
ENST00000425630.2,ebv-miR-BART4-5p,0.0,14681,81,81,-1650,-1650
ENST00000635029.1,hsv2-miR-H6-5p,0.0,14682,46,46,-422,-422
ENST00000663249.1,hsv1-miR-H5-5p,0.0,14683,24,24,-1098,-1098
ENST00000659254.1,hsv2-miR-H10,0.0,14684,33,33,-779,-779
ENST00000660945.1,kshv-miR-K12-7-3p,0.0,14685,124,124,-1743,-1743
ENST00000663776.1,ebv-miR-BART21-3p,0.0,14686,114,114,-1591,-1591
ENST00000644320.2,ebv-miR-BHRF1-2-5p,0.0,14687,73,73,-1806,-1806
ENST00000659254.1,jcv-miR-J1-3p,0.0,14688,159,159,-779,-779
ENST00000671236.1,ebv-miR-BART18-3p,0.0,14689,109,109,-706,-706
ENST00000543656.2,ebv-miR-BART13-3p,0.0,14690,93,93,-1373,-1373
ENST00000630926.2,hsv2-miR-H4-3p,0.0,14691,29,29,-870,-870
ENST00000665518.1,hsv1-miR-H2-5p,0.0,14692,2,2,-1422,-1422
ENST00000625453.1,hcmv-miR-US29-3p,0.0,14693,69,69,-771,-771
ENST00000672029.1,hsv2-miR-H24,0.0,14694,41,41,-846,-846
ENST00000330551.3,kshv-miR-K12-9-3p,0.0,14695,122,122,-1100,-1100
ENST00000664148.1,hcmv-miR-US5-1,0.0,14696,52,52,-333,-333
ENST00000608833.1,hsv1-miR-H6-5p,0.0,14697,25,25,-314,-314
ENST00000592897.1,kshv-miR-K12-6-5p,0.0,14698,125,125,-243,-243
ENST00000662052.1,hsv1-miR-H8-5p,0.0,14699,11,11,-1237,-1237
ENST00000330490.3,hcmv-miR-UL112-5p,0.0,14700,63,63,-1193,-1193
ENST00000423402.5,ebv-miR-BART11-5p,0.0,14701,90,90,-614,-614
ENST00000445118.7,kshv-miR-K12-6-5p,0.0,14702,125,125,-286,-286
ENST00000416110.1,hsv2-miR-H4-3p,0.0,14703,29,29,-1282,-1282
ENST00000541578.6,hsv2-miR-H9-5p,0.0,14704,44,44,-699,-699
ENST00000667703.1,hsv2-miR-H23-5p,0.0,14705,39,39,-1552,-1552
ENST00000537157.5,hsv2-miR-H22,0.0,14706,38,38,-1509,-1509
ENST00000627992.3,hsv1-miR-H16,0.0,14707,19,19,-1446,-1446
ENST00000645729.1,hbv-miR-B4,0.0,14708,142,142,-1181,-1181
ENST00000665302.1,hsv1-miR-H4-3p,0.0,14709,6,6,-691,-691
ENST00000666432.1,hsv1-miR-H6-5p,0.0,14710,25,25,-162,-162
ENST00000665092.1,hbv-miR-B2RC,0.0,14711,141,141,-1359,-1359
ENST00000415386.2,hcmv-miR-US33-3p,0.0,14712,62,62,-274,-274
ENST00000455131.5,kshv-miR-K12-10b,0.0,14713,117,117,-1172,-1172
ENST00000577714.1,hsv1-miR-H3-3p,0.0,14714,4,4,-957,-957
ENST00000625175.3,kshv-miR-K12-3-3p,0.0,14715,131,131,-767,-767
ENST00000660580.1,kshv-miR-K12-4-3p,0.0,14716,129,129,-761,-761
ENST00000414008.3,hsv1-miR-H4-3p,0.0,14717,6,6,-1286,-1286
ENST00000627542.2,ebv-miR-BART4-3p,0.0,14718,111,111,-609,-609
ENST00000590186.5,hbv-miR-B14RC-3p,0.0,14719,154,154,-895,-895
ENST00000665017.1,hbv-miR-B26-5p,0.0,14720,153,153,-1407,-1407
ENST00000593954.6,hcmv-miR-UL112-3p,0.0,14721,50,50,-487,-487
ENST00000625447.2,ebv-miR-BART17-5p,0.0,14722,98,98,-549,-549
ENST00000656904.1,hcmv-miR-US33-3p,0.0,14723,62,62,-1697,-1697
ENST00000625864.2,hcmv-miR-UL70-5p,0.0,14724,59,59,-546,-546
ENST00000598454.5,ebv-miR-BHRF1-1,0.0,14725,72,72,-359,-359
ENST00000401018.5,ebv-miR-BART3-5p,0.0,14726,79,79,-53,-53
ENST00000359875.9,kshv-miR-K12-12-5p,0.0,14727,132,132,-78,-78
ENST00000654778.1,hcmv-miR-US33-5p,0.0,14728,57,57,-823,-823
ENST00000591008.2,ebv-miR-BART13-5p,0.0,14729,108,108,-1351,-1351
ENST00000661019.1,hbv-miR-B3RC-5p,0.0,14730,146,146,-1431,-1431
ENST00000634604.2,hsv2-miR-H6-5p,0.0,14731,46,46,-474,-474
ENST00000648456.1,hsv1-miR-H8-5p,0.0,14732,11,11,-1031,-1031
ENST00000625348.2,ebv-miR-BART3-5p,0.0,14733,79,79,-1456,-1456
ENST00000627398.2,kshv-miR-K12-1-3p,0.0,14734,135,135,-576,-576
ENST00000675823.1,hcmv-miR-US5-2-5p,0.0,14735,64,64,-66,-66
ENST00000667446.1,jcv-miR-J1-3p,0.0,14736,159,159,-1760,-1760
ENST00000444327.1,hsv1-miR-H3-3p,0.0,14737,4,4,-466,-466
ENST00000650897.1,hsv2-miR-H6-5p,0.0,14738,46,46,-1076,-1076
ENST00000373171.2,kshv-miR-K12-11-3p,0.0,14739,118,118,-1717,-1717
ENST00000454613.1,hsv2-miR-H22,0.0,14740,38,38,-341,-341
ENST00000657910.1,hsv1-miR-H2-5p,0.0,14741,2,2,-780,-780
ENST00000650318.1,ebv-miR-BART21-3p,0.0,14742,114,114,-96,-96
ENST00000670883.1,hsv1-miR-H7-3p,0.0,14743,10,10,-1189,-1189
ENST00000643070.1,hsv1-miR-H3-5p,0.0,14744,23,23,-1170,-1170
ENST00000465364.1,hbv-miR-B7-5p,0.0,14745,148,148,-1814,-1814
ENST00000472136.5,kshv-miR-K12-1-5p,0.0,14746,119,119,-942,-942
ENST00000531049.1,hsv2-miR-H3,0.0,14747,27,27,-1331,-1331
ENST00000656241.1,hsv1-miR-H3-3p,0.0,14748,4,4,-722,-722
ENST00000426250.4,kshv-miR-K12-8-3p,0.0,14749,123,123,-1319,-1319
ENST00000469658.5,kshv-miR-K12-11-3p,0.0,14750,118,118,-1106,-1106
ENST00000633295.1,hcmv-miR-UL22A-5p,0.0,14751,48,48,-1676,-1676
ENST00000561002.2,ebv-miR-BART7-5p,0.0,14752,105,105,-36,-36
ENST00000648094.1,ebv-miR-BART4-5p,0.0,14753,81,81,-177,-177
ENST00000628683.2,hsv2-miR-H6-5p,0.0,14754,46,46,-877,-877
ENST00000659698.1,ebv-miR-BART22,0.0,14755,115,115,-1122,-1122
ENST00000657239.1,hcmv-miR-UL112-5p,0.0,14756,63,63,-1641,-1641
ENST00000618227.1,ebv-miR-BART17-3p,0.0,14757,99,99,-1538,-1538
ENST00000674356.1,ebv-miR-BHRF1-2-3p,0.0,14758,74,74,-119,-119
ENST00000623673.1,hcmv-miR-US33-5p,0.0,14759,57,57,-133,-133
ENST00000648950.1,hsv1-miR-H2-3p,0.0,14760,3,3,-1051,-1051
ENST00000564479.5,hsv1-miR-H3-3p,0.0,14761,4,4,-462,-462
ENST00000658826.1,hsv2-miR-H11-3p,0.0,14762,34,34,-1560,-1560
ENST00000647993.1,ebv-miR-BART6-5p,0.0,14763,83,83,-1653,-1653
ENST00000665504.1,bkv-miR-B1-5p,0.0,14764,156,156,-1557,-1557
ENST00000655418.1,hiv1-miR-TAR-5p,0.0,14765,164,164,-501,-501
ENST00000457100.5,ebv-miR-BART3-5p,0.0,14766,79,79,-1278,-1278
ENST00000589300.1,hiv1-miR-H1,0.0,14767,163,163,-1247,-1247
ENST00000400436.6,hcmv-miR-UL70-5p,0.0,14768,59,59,-1213,-1213
ENST00000424684.2,hiv1-miR-H1,0.0,14769,163,163,-1543,-1543
ENST00000654569.1,hiv1-miR-TAR-5p,0.0,14770,164,164,-1273,-1273
ENST00000655269.1,hsv1-miR-H17,0.0,14771,20,20,-214,-214
ENST00000596665.5,ebv-miR-BART5-5p,0.0,14772,82,82,-673,-673
ENST00000619862.1,kshv-miR-K12-12-3p,0.0,14773,140,140,-1826,-1826
ENST00000660462.1,hsv1-miR-H8-3p,0.0,14774,12,12,-837,-837
ENST00000574846.5,hcmv-miR-UL36-3p,0.0,14775,61,61,-1494,-1494
ENST00000669889.1,hbv-miR-B20-5p,0.0,14776,143,143,-1358,-1358
ENST00000663763.1,ebv-miR-BART4-5p,0.0,14777,81,81,-1225,-1225
ENST00000657291.1,kshv-miR-K12-10a-5p,0.0,14778,133,133,-598,-598
ENST00000445118.7,ebv-miR-BART18-5p,0.0,14779,100,100,-286,-286
ENST00000602091.1,ebv-miR-BART6-5p,0.0,14780,83,83,-662,-662
ENST00000666106.1,ebv-miR-BART22,0.0,14781,115,115,-1023,-1023
ENST00000618227.1,hsv1-miR-H7-5p,0.0,14782,9,9,-1538,-1538
