,Seqname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
146,hsa-miR-143-3p,-1,21,4,0,0.190476,0,0.241625,0,0.241625,0.241625,0,0,0,0,0,0.275125,0,0,0,0,0,0,0,0,0,0,0.285714,0.238095,0.285714,0.142857,0.1,0.3,0.1,0.2,0.15,0.1,0.142857,0.238095,0.380952,0.428571,0.809524,0.047619,0.047619,0.285714,0.761905,0.952381,0.095238,0.190476,0.333333,0.47619,0.857143,0.52381,0.52381,0.619048,0.619048,0.904762,-17.438452,32.024052,-13.349388,-13.832619,31.366879,-19.475832,-23.42202,80.56221,-10.312575,32.63578,-15.618199,-11.708783,-16.642206,-3.42188,30.097748,-10.816695,33.273151,32.867023,37.128239,-10.679625,-13.264934,-11.187439,-20.296143,-12.646166,31.103493,-25.247063,-18.14913,-10.288267,26.277691,-2.924908,32.315514,-7.625275,-12.198897,28.253532,-11.789042,-8.923234,74.364357,-24.698168,19.774767,-19.540211,-8.766922,-24.779905,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,33.874123,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,23.792473,-16.700542,36.856094,-11.026198,-6.283369,-15.862718,-10.585069,0.249289,0.249581,0.998831,-249.750532,-249.424965,1.001305
147,hsa-miR-4770,-1,18,4,2,0.222222,0.111111,0.241625,0,0.275125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241625,0.241625,0,0,0.277778,0.222222,0.277778,0.166667,0.117647,0.294118,0.176471,0.235294,0.117647,0.058824,0.166667,0.166667,0.277778,0.555556,0.833333,0.055556,0.055556,0.333333,0.666667,0.777778,0.111111,0.111111,0.222222,0.722222,0.888889,0.5,0.5,0.611111,0.611111,0.944444,-17.438452,-15.594996,-13.349388,-13.832619,39.303387,-19.475832,-23.42202,40.879669,-10.312575,40.572289,-15.618199,-11.708783,38.913353,-3.42188,38.034256,-10.816695,-14.345898,40.803532,45.064747,44.875931,-13.264934,-11.187439,-20.296143,-12.646166,39.040001,-25.247063,-18.14913,-10.288267,-21.341358,-2.924908,40.252022,-7.625275,-12.198897,36.190041,-11.789042,-8.923234,90.237373,-24.698168,27.711275,-19.540211,-8.766922,-24.779905,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,41.810631,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,31.728981,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.27684,0.277214,0.998653,-308.522255,-308.138725,1.001245
148,hsa-miR-383-5p,-1,22,0,0,0,0,0,0.159044,0.159044,0.159044,0,0.204782,0,0,0,0,0,0,0,0,0.159044,0.159044,0,0,0,0,0.272727,0.227273,0.363636,0.090909,0.095238,0.285714,0.047619,0.238095,0.095238,0.047619,0.045455,0.136364,0.272727,0.363636,0.636364,0.181818,0.181818,0.545455,0.727273,0.818182,0.090909,0.318182,0.5,0.772727,0.909091,0.227273,0,0.227273,0.954545,0.954545,-17.438452,29.859547,-13.349388,-13.832619,74.656921,25.978712,-23.42202,-14.675888,-10.312575,-14.983267,29.836346,33.745762,-16.642206,-3.42188,-17.521301,-10.816695,31.108646,-14.752025,80.418282,-10.679625,-13.264934,-11.187439,25.158401,32.80838,-16.515556,65.662025,-18.14913,-10.288267,-21.341358,-2.924908,30.151011,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,24.580801,20.756376,17.610262,-19.540211,-8.766922,20.674639,-17.209307,-15.847491,29.238882,-4.042344,-14.25595,-16.137344,-12.19376,20.929441,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.241862,0.241898,0.999854,-234.717342,-234.713664,1.000016
149,hsa-miR-410-3p,-1,21,12,0,0.571429,0,0.142857,0.142857,0,0,0,0,0,0.142857,0,0,0.142857,0.142857,0,0.142857,0,0,0.142857,0,0,0,0.380952,0.190476,0.190476,0.190476,0.25,0.1,0.2,0.15,0.05,0.05,0.047619,0.095238,0.285714,0.428571,0.619048,0.142857,0.142857,0.238095,0.666667,0.904762,0.571429,0.571429,0.714286,0.761905,0.952381,0.380952,0.380952,0.47619,0.809524,0.857143,-17.438452,-15.594996,34.269661,33.78643,31.366879,-19.475832,-23.42202,-14.675888,84.925522,32.63578,-15.618199,-11.708783,78.595894,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,37.128239,-10.679625,-13.264934,-11.187439,-20.296143,34.972885,-16.515556,-25.247063,-18.14913,-10.288267,-21.341358,-2.924908,-15.303534,39.993774,35.420151,-19.365517,35.830006,-8.923234,-20.873743,22.920881,19.774767,-19.540211,-8.766922,-24.779905,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,23.093946,-15.787045,33.874123,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,23.792473,-16.700542,-10.762953,-11.026198,-6.283369,31.756332,-10.585069,0.249229,0.249479,0.998997,-249.79256,-249.400349,1.001573
150,hsa-miR-425-5p,-1,23,1,0,0.043478,0,0,0,0.159044,0,0,0,0,0.159044,0,0,0,0.159044,0.159044,0,0,0,0.204782,0.159044,0,0,0.26087,0.217391,0.173913,0.304348,0.090909,0.136364,0.227273,0.136364,0.136364,0.090909,0.043478,0.086957,0.217391,0.304348,0.565217,0.130435,0.130435,0.478261,0.869565,0.913043,0.173913,0.173913,0.391304,0.826087,0.956522,0.26087,0.347826,0.608696,0.695652,0.782609,-17.438452,-15.594996,30.128872,-13.832619,-16.252171,-19.475832,-23.42202,-14.675888,-10.312575,28.494993,-15.618199,31.769478,26.836054,40.056381,25.956959,-10.816695,-14.345898,-14.752025,32.98745,32.798637,-13.264934,-11.187439,-20.296143,-12.646166,-16.515556,-25.247063,25.32913,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,66.082779,-24.698168,-27.844282,-19.540211,-8.766922,18.698355,-17.209307,-15.847491,27.262598,-4.042344,-14.25595,27.340916,-12.19376,-24.525103,-15.787045,73.211594,39.739029,-4.080996,38.211426,-2.037137,-9.053869,-23.826576,-16.700542,32.715309,-11.026198,37.194893,-15.862718,32.893192,0.235762,0.235977,0.999089,-220.371729,-220.457866,0.999609
151,hsa-miR-33a-5p,-1,21,0,0,0,0,0.159044,0.204782,0,0,0,0,0.159044,0.159044,0,0,0,0,0,0,0,0.159044,0,0.159044,0,0,0.142857,0.380952,0.285714,0.142857,0.15,0.05,0.15,0.35,0,0.15,0.238095,0.238095,0.47619,0.47619,0.761905,0.095238,0.285714,0.428571,0.619048,0.857143,0.047619,0.142857,0.380952,0.52381,0.904762,0.190476,0.190476,0.714286,0.714286,0.952381,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,-19.475832,24.197029,-14.675888,-10.312575,-14.983267,79.619896,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,-20.296143,-12.646166,31.103493,22.371986,29.469919,-10.288267,121.515793,-2.924908,-15.303534,-7.625275,-12.198897,28.253532,-11.789042,-8.923234,-20.873743,-24.698168,19.774767,123.31694,-8.766922,118.07724,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,79.45105,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.279335,0.279869,0.99809,-250.079505,-249.327242,1.003017
152,hsa-miR-33b-5p,-1,20,0,0,0,0,0,0.278943,0,0,0,0,0.240352,0.240352,0,0,0,0,0,0,0,0,0,0.240352,0,0,0.1,0.4,0.3,0.15,0.105263,0,0.105263,0.368421,0.052632,0.210526,0.25,0,0.25,0.8,0.8,0.1,0.3,0.5,0.65,0.9,0.05,0.15,0.4,0.55,0.95,0.2,0.2,0.45,0.45,0.75,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,-19.475832,-23.42202,-14.675888,-10.312575,-14.983267,84.381798,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,-20.296143,-12.646166,-16.515556,24.752937,31.85087,-10.288267,78.658646,-2.924908,34.696465,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,-24.698168,22.155718,180.459793,-8.766922,125.220093,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,84.212952,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,26.173424,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.305189,0.305516,0.99893,-267.720439,-267.463241,1.000962
153,hsa-let-7a-5p,-1,22,0,0,0,0,0,0,0,0,0,0.19134,0,0,0,0.19134,0,0,0,0,0.19134,0.234639,0,0,0,0.19134,0.227273,0.363636,0.363636,0,0.238095,0.238095,0,0.333333,0,0,0.136364,0.136364,0.318182,0.772727,0.863636,0.045455,0.272727,0.590909,0.727273,0.954545,0.090909,0.181818,0.363636,0.545455,0.909091,0,0,0,0,0,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,71.433258,67.487068,-14.675888,35.141968,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,30.702518,-10.490809,-10.679625,-13.264934,-11.187439,70.612946,-12.646166,119.848076,-25.247063,72.759956,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,116.998116,33.665501,-8.923234,24.580801,-24.698168,17.610262,-19.540211,-8.766922,20.674639,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.242569,0.243197,0.997414,-234.028616,-232.73686,1.00555
154,hsa-let-7b-5p,-1,22,0,0,0,0,0,0.19134,0,0,0,0.234639,0,0,0,0.19134,0,0,0,0,0.19134,0.19134,0,0,0,0,0.136364,0.363636,0.454545,0,0.095238,0.190476,0,0.47619,0,0,0.136364,0.136364,0.318182,0.318182,0.454545,0.045455,0.272727,0.590909,0.727273,0.954545,0.090909,0.181818,0.5,0.772727,0.909091,0,0,0,0,0,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,71.433258,22.032524,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,30.702518,-10.490809,-10.679625,-13.264934,-11.187439,116.06749,-12.646166,74.393532,65.662025,72.759956,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,71.543571,-11.789042,-8.923234,24.580801,20.756376,63.064804,-19.540211,-8.766922,20.674639,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.242378,0.242864,0.997998,-234.211715,-233.363559,1.003634
155,hsa-let-7c-5p,-1,22,16,0,0.727273,0,0,0,0,0,0,0.234639,0,0,0,0.19134,0,0,0,0,0.19134,0.19134,0,0,0,0.19134,0.181818,0.363636,0.409091,0,0.190476,0.190476,0,0.380952,0,0,0.136364,0.136364,0.318182,0.454545,0.772727,0.045455,0.272727,0.590909,0.727273,0.954545,0.090909,0.181818,0.363636,0.681818,0.909091,0,0,0,0,0,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,71.433258,22.032524,-14.675888,-10.312575,30.471277,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,30.702518,-10.490809,-10.679625,-13.264934,-11.187439,116.06749,-12.646166,119.848076,-25.247063,72.759956,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,71.543571,33.665501,-8.923234,24.580801,20.756376,17.610262,-19.540211,-8.766922,20.674639,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.242541,0.243131,0.997573,-234.06917,-233.009335,1.004548
156,hsa-let-7d-5p,-1,22,0,0,0,0,0,0,0,0,0,0.179367,0.179367,0,0,0.179367,0,0,0,0,0.23095,0.23095,0,0,0,0,0.272727,0.272727,0.363636,0.045455,0.190476,0.285714,0.047619,0.238095,0,0.047619,0.045455,0.136364,0.318182,0.454545,0.863636,0.272727,0.409091,0.590909,0.636364,0.954545,0.090909,0.181818,0.363636,0.545455,0.909091,0.727273,0,0,0.727273,0.727273,-17.438452,-15.594996,-13.349388,-13.832619,29.202374,71.433258,67.487068,-14.675888,35.141968,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,30.702518,-10.490809,-10.679625,-13.264934,-11.187439,70.612946,-12.646166,74.393532,-25.247063,72.759956,-10.288267,24.113186,-2.924908,-15.303534,-7.625275,-12.198897,116.998116,-11.789042,-8.923234,-20.873743,-24.698168,-27.844282,25.914333,-8.766922,20.674639,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,29.6675,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.24256,0.243191,0.997405,-234.052345,-232.822737,1.005281
157,hsa-let-7e-5p,-1,22,0,0,0,0,0,0,0,0,0,0.19134,0,0,0,0.19134,0,0,0,0,0.234639,0.19134,0,0,0,0.19134,0.227273,0.318182,0.409091,0,0.190476,0.285714,0,0.285714,0,0,0.136364,0.136364,0.318182,0.772727,0.863636,0.045455,0.272727,0.636364,0.727273,0.954545,0.090909,0.181818,0.363636,0.545455,0.909091,0,0,0,0,0,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,116.887802,22.032524,-14.675888,35.141968,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,76.157066,-10.490809,-10.679625,32.18961,-11.187439,70.612946,-12.646166,74.393532,-25.247063,72.759956,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,71.543571,33.665501,-8.923234,24.580801,-24.698168,17.610262,-19.540211,-8.766922,20.674639,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.242336,0.242622,0.99882,-234.287276,-233.389213,1.003848
158,hsa-let-7f-5p,-1,22,0,0,0,0,0,0,0,0,0,0.19134,0,0,0,0.19134,0,0,0,0,0.19134,0.234639,0,0,0,0.19134,0.272727,0.363636,0.318182,0,0.285714,0.285714,0,0.285714,0,0,0.136364,0.318182,0.454545,0.545455,0.863636,0.045455,0.272727,0.590909,0.727273,0.954545,0.090909,0.181818,0.363636,0.5,0.909091,0,0,0,0,0,-17.438452,-15.594996,-13.349388,-13.832619,29.202374,25.978712,67.487068,-14.675888,35.141968,-14.983267,29.836346,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,30.702518,34.963734,-10.679625,-13.264934,-11.187439,25.158401,-12.646166,119.848076,-25.247063,27.305414,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,116.998116,33.665501,-8.923234,24.580801,-24.698168,17.610262,-19.540211,-8.766922,20.674639,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.242504,0.243154,0.997326,-234.125951,-232.906989,1.005234
159,hsa-let-7g-5p,-1,22,0,0,0,0,0,0,0,0,0,0.240352,0,0,0,0.240352,0,0,0,0,0,0.278943,0,0,0,0.240352,0.227273,0.363636,0.318182,0.045455,0.142857,0.238095,0.095238,0.333333,0,0,0.136364,0.136364,0.318182,0.772727,0.863636,0.045455,0.272727,0.545455,0.636364,0.954545,0.090909,0.181818,0.363636,0.5,0.909091,0.818182,0,0,0.818182,0.818182,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,25.978712,112.941612,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,28.812338,-3.42188,-17.521301,-10.816695,-14.345898,30.702518,-10.490809,-10.679625,-13.264934,-11.187439,25.158401,-12.646166,119.848076,-25.247063,72.759956,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,71.543571,-11.789042,36.531311,24.580801,-24.698168,17.610262,-19.540211,-8.766922,20.674639,28.245237,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,20.929441,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.242365,0.242999,0.997391,-234.27598,-233.297714,1.004193
160,hsa-let-7i-5p,-1,22,0,0,0,0,0,0.275412,0,0,0,0.224588,0,0,0,0.224588,0,0,0,0,0,0.275412,0,0,0,0,0.136364,0.409091,0.363636,0.045455,0.095238,0.190476,0,0.428571,0.047619,0.047619,0.136364,0.136364,0.318182,0.318182,0.454545,0.045455,0.272727,0.545455,0.727273,0.954545,0.090909,0.181818,0.363636,0.681818,0.909091,0.818182,0,0,0.818182,0.818182,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,25.978712,67.487068,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,30.702518,-10.490809,-10.679625,-13.264934,-11.187439,25.158401,-12.646166,74.393532,20.207481,72.759956,-10.288267,-21.341358,-2.924908,30.151011,-7.625275,-12.198897,71.543571,-11.789042,-8.923234,24.580801,-24.698168,63.064804,25.914333,-8.766922,20.674639,28.245237,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,21.627968,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.242245,0.242569,0.998664,-234.383919,-233.717509,1.002851
161,hsa-miR-4458,-1,19,0,0,0,0,0,0.295259,0,0,0,0.362075,0,0,0,0,0,0,0,0,0.342666,0,0,0,0,0,0.315789,0.157895,0.473684,0,0.055556,0.388889,0,0.277778,0,0,0.052632,0.157895,0.368421,0.789474,0.947368,0.315789,0.315789,0.526316,0.526316,0.631579,0.105263,0.210526,0.421053,0.684211,0.894737,0,0,0,0,0,-17.438452,37.036583,-13.349388,-13.832619,89.010986,85.787331,-23.42202,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,90.917267,37.879555,-10.490809,-10.679625,39.366646,-11.187439,84.967018,-12.646166,36.116024,80.016098,-18.14913,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,33.266064,-11.789042,-8.923234,-20.873743,27.933413,24.787298,-19.540211,-8.766922,-24.779905,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.266622,0.266721,0.999629,-286.089096,-285.67762,1.00144
162,hsa-miR-4500,-1,17,0,0,0,0,0,0,0,0,0.333333,0.333333,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0.176471,0.411765,0.294118,0.058824,0.125,0.25,0,0.25,0.125,0,0.176471,0.176471,0.411765,0.411765,0.588235,0.058824,0.352941,0.705882,0.764706,0.941176,0.117647,0.117647,0.235294,0.470588,0.647059,0.882353,0,0,0.882353,0.882353,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,39.347694,94.225037,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,44.071503,-10.490809,-10.679625,-13.264934,-11.187439,38.527386,-12.646166,101.1315,-25.247063,40.6744,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,98.28154,-11.789042,-8.923234,37.949783,-24.698168,-27.844282,-19.540211,-8.766922,-24.779905,41.61422,42.976036,-16.215662,-4.042344,44.567577,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,42.122986,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.288374,0.28915,0.997316,-334.387282,-333.11942,1.003806
163,hsa-miR-488-3p,-1,21,0,0,0,0,0,0,0,0,0.159044,0.159044,0,0,0.159044,0.204782,0,0,0,0,0,0,0,0.159044,0,0.159044,0.190476,0.428571,0.238095,0.095238,0.1,0.1,0,0.15,0.2,0.05,0.190476,0.190476,0.238095,0.285714,0.52381,0.047619,0.095238,0.571429,0.761905,0.952381,0.142857,0.142857,0.333333,0.857143,0.904762,0.428571,0,0.428571,0.714286,0.714286,30.180597,32.024052,-13.349388,-13.832619,-16.252171,28.143217,-23.42202,-14.675888,-10.312575,-14.983267,32.000851,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,33.273151,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,27.322906,34.972885,-16.515556,-25.247063,-18.14913,37.33078,-21.341358,-2.924908,32.315514,-7.625275,-12.198897,-19.365517,35.830006,-8.923234,26.745306,22.920881,-27.844282,-19.540211,-8.766922,70.458191,30.409742,31.771557,-16.215662,-4.042344,33.363098,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,38.565178,-23.826576,30.918507,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.249181,0.250247,0.99574,-249.777623,-248.875539,1.003625
164,hsa-miR-98-5p,-1,22,0,0,0,0,0,0.166667,0,0,0,0.166667,0,0,0.166667,0.166667,0,0,0,0,0,0.166667,0,0,0,0.166667,0.227273,0.409091,0.318182,0,0.190476,0.190476,0,0.380952,0,0,0.136364,0.136364,0.318182,0.5,0.772727,0.045455,0.272727,0.590909,0.818182,0.954545,0.090909,0.181818,0.363636,0.545455,0.909091,0,0,0,0,0,-17.438452,29.859547,-13.349388,-13.832619,-16.252171,25.978712,67.487068,-14.675888,-10.312575,-14.983267,29.836346,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,30.702518,-10.490809,-10.679625,-13.264934,-11.187439,25.158401,-12.646166,119.848076,-25.247063,72.759956,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,33.255646,26.089027,33.665501,-8.923234,24.580801,-24.698168,63.064804,-19.540211,-8.766922,66.129181,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.242378,0.243154,0.99681,-234.270174,-233.003243,1.005437
165,hsa-miR-218-5p,-1,21,17,0,0.809524,0,0,0.275412,0,0,0,0,0,0.224588,0,0.275412,0,0,0.224588,0,0,0,0,0,0,0,0.190476,0.380952,0.190476,0.190476,0.15,0.05,0.1,0.3,0.15,0.05,0.47619,0.47619,0.666667,0.714286,0.857143,0.047619,0.095238,0.333333,0.52381,0.904762,0.142857,0.142857,0.238095,0.428571,0.952381,0.285714,0.285714,0.571429,0.761905,0.809524,-17.438452,-15.594996,-13.349388,33.78643,-16.252171,-19.475832,-23.42202,-14.675888,-10.312575,32.63578,-15.618199,35.910267,-16.642206,-3.42188,-17.521301,36.802353,-14.345898,-14.752025,37.128239,-10.679625,-13.264934,-11.187439,-20.296143,-12.646166,-16.515556,22.371986,-18.14913,-10.288267,-21.341358,-2.924908,32.315514,-7.625275,35.420151,-19.365517,-11.789042,-8.923234,26.745306,-24.698168,67.393814,28.078838,-8.766922,70.458191,-17.209307,-15.847491,-16.215662,-4.042344,33.363098,-16.137344,-12.19376,-24.525103,31.832005,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,38.565178,-23.826576,30.918507,-10.762953,36.59285,-6.283369,-15.862718,-10.585069,0.249717,0.250331,0.997548,-249.428257,-248.629831,1.003211
166,hsa-miR-302a-3p,-1,23,11,0,0.478261,0,0,0.166667,0,0,0.166667,0.166667,0,0,0,0.166667,0,0,0.166667,0,0,0,0,0.166667,0,0,0.130435,0.434783,0.26087,0.130435,0.090909,0.090909,0.045455,0.318182,0.090909,0.045455,0.086957,0.086957,0.130435,0.130435,0.521739,0.043478,0.217391,0.565217,0.73913,0.913043,0.173913,0.26087,0.608696,0.826087,0.956522,0.304348,0.304348,0.434783,0.434783,0.478261,-17.438452,27.883263,-13.349388,-13.832619,-16.252171,-19.475832,20.05624,-14.675888,-10.312575,28.494993,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,23.182117,-12.646166,-16.515556,61.709457,25.32913,-10.288267,-21.341358,-2.924908,28.174726,-7.625275,31.279362,-19.365517,-11.789042,-8.923234,22.604517,18.780092,15.633978,23.938049,-8.766922,18.698355,69.747215,27.630768,-16.215662,-4.042344,-14.25595,27.340916,-12.19376,-24.525103,27.691216,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,26.777718,-10.762953,32.452061,-6.283369,-15.862718,-10.585069,0.234941,0.235499,0.997629,-221.478475,-221.047597,1.001949
167,hsa-miR-302b-3p,-1,23,11,3,0.478261,0.130435,0,0.166667,0,0,0.166667,0,0,0,0,0.166667,0,0,0.166667,0,0,0.166667,0,0.166667,0,0,0.217391,0.434783,0.173913,0.130435,0.181818,0.136364,0.045455,0.227273,0.090909,0.045455,0.086957,0.086957,0.130435,0.826087,0.956522,0.043478,0.217391,0.565217,0.73913,0.913043,0.173913,0.173913,0.26087,0.608696,0.869565,0.304348,0.304348,0.434783,0.434783,0.478261,-17.438452,27.883263,-13.349388,-13.832619,-16.252171,-19.475832,63.5345,-14.675888,-10.312575,28.494993,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,-20.296143,-12.646166,26.962704,18.231197,25.32913,-10.288267,-21.341358,-2.924908,28.174726,-7.625275,31.279362,67.591003,-11.789042,-8.923234,-20.873743,-24.698168,15.633978,23.938049,34.711338,-24.779905,69.747215,27.630768,-16.215662,-4.042344,-14.25595,27.340916,-12.19376,-24.525103,27.691216,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,26.777718,-10.762953,32.452061,-6.283369,-15.862718,-10.585069,0.235022,0.235714,0.997066,-221.403484,-220.654376,1.003395
